language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37
warl1255,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,a,l,-,-,k,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-
warl1254,-,-,-,-,-,-,t,u,L,t,u,-,r,-,-,-,p,a,n,-,-,t,-,-,-,i,-,-,-,n,-,-,-,-,-,i,-
waru1265,-,-,-,-,-,-,t,a,L,k,u,-,r,-,-,-,p,a,-,-,-,k,-,-,-,a,-,-,-,n,t,-,-,-,-,a,-
guri1247,-,-,-,-,-,-,k,-,-,-,u,-,r,p,y,u,w,a,-,-,-,n,-,-,-,a,-,-,-,n,-,-,-,-,-,a,-
ngar1235,-,-,-,-,-,-,d,-,-,-,u,-,r,b,-,-,b,-,-,-,-,-,-,-,-,u,-,-,-,5,-,-,-,-,-,a,-
mudb1240,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,-,a,-
jaru1254,-,-,-,-,-,-,T,-,-,-,u,d,l,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,-,a,n
dier1241,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,a,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-
yand1253,-,-,-,-,-,-,d,-,-,-,-,-,r,-,-,-,-,a,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-
dhuw1249,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,a,r,-,t,T,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-
djam1256,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,a,r,-,-,T,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-
gupa1247,-,-,-,d,-,E,m,-,-,-,-,-,-,-,-,-,-,a,l,-,-,k,-,-,-,u,-,-,-,m,-,-,-,-,-,a,-
guma1253,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,a,r,-,t,T,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-
dhan1270,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,a,r,-,t,T,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-
dayi1244,-,-,-,d,T,a,w,-,-,-,-,-,-,-,-,-,-,a,r,-,7,y,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-
rita1239,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,a,r,-,t,T,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-
djin1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,-,i,-
waga1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,i,-,-,-,n,k,u,y,-,-,i,-
warl1256,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,a,n,-,-,d,-,-,-,u,-,-,-,n,-,u,m,a,t,a,-
yany1243,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,a,n,-,-,d,a,r,m,a,-,-,-,n,t,a,r,-,-,a,-
kala1377,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,a,-
