language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
nyan1301,-,-,m,a,L,-,-,-,a,l,-,-,p,a,-,-,r,-,-,a,-,-,-,-,-,-,-,-
wanm1242,-,-,m,a,L,-,-,-,a,l,-,-,p,a,-,-,r,-,-,a,-,-,-,-,-,-,-,-
kara1476,-,-,-,-,l,-,-,-,E,N,-,-,g,u,-,-,r,-,-,-,-,-,-,-,-,-,-,-
nhan1238,-,-,-,-,w,-,-,-,i,y,-,-,-,a,-,-,d,-,-,a,-,-,-,-,-,-,-,-
waja1257,-,-,-,-,w,-,-,-,a,y,-,-,-,u,-,-,d,-,-,a,-,-,-,-,-,-,-,-
bayu1240,-,-,-,-,w,-,-,-,a,y,-,-,-,u,-,-,d,-,-,a,-,-,-,-,-,-,-,-
kurr1243,-,-,-,-,w,-,-,-,a,-,-,-,-,-,-,-,r,-,k,i,-,-,-,-,-,-,-,-
pany1241,-,-,-,-,w,-,-,-,a,-,-,-,-,-,-,-,r,-,k,i,-,-,-,-,-,-,-,-
ngar1287,-,-,-,-,w,-,-,-,a,l,a,m,b,a,-,-,r,-,-,i,-,-,-,-,-,-,-,-
yind1247,-,-,-,-,w,-,-,-,a,-,-,-,-,-,-,-,r,-,g,i,-,-,-,-,-,-,-,-
nyun1247,-,-,-,-,g,-,-,-,o,m,-,-,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-
warl1255,-,-,-,-,T,-,-,-,a,N,-,-,-,a,-,-,n,-,p,a,-,-,-,-,-,-,-,-
warl1254,-,-,-,-,T,-,-,-,a,N,-,-,-,a,-,-,n,-,p,a,-,-,-,-,-,-,-,-
waru1265,-,-,-,-,m,-,-,-,a,r,-,-,-,a,p,u,n,-,-,-,-,-,-,-,-,-,-,-
guri1247,-,-,m,u,r,-,-,-,i,N,-,-,-,u,-,-,n,-,-,7,-,-,-,-,7,-,-,-
ngar1235,-,-,-,-,T,-,-,-,a,N,-,-,-,a,-,-,n,-,-,a,-,-,-,-,-,-,-,-
mudb1240,-,-,-,-,T,-,-,-,a,N,-,-,-,a,-,-,n,-,-,a,-,-,-,-,-,-,-,-
jaru1254,-,-,-,-,g,-,-,-,i,-,-,-,-,-,-,-,r,-,-,i,-,-,-,-,-,-,-,-
adny1235,-,-,-,-,b,-,-,-,i,l,-,-,-,-,-,-,d,-,-,a,-,-,-,-,-,-,-,-
naru1238,-,-,-,-,b,-,-,-,i,L,-,-,-,-,-,-,d,-,-,a,-,-,-,-,-,-,-,-
dier1241,-,-,-,-,w,o,m,p,a,l,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
yand1253,-,-,-,-,p,-,-,-,i,l,-,-,-,-,-,-,d,-,r,a,-,-,-,-,-,-,-,-
dayi1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,u,-,-,p,-,u,-,-,-
rita1239,-,-,-,-,b,-,-,-,a,-,-,-,-,-,-,-,r,-,-,a,n,d,T,-,i,-,-,7
yann1237,-,-,-,-,w,-,-,-,a,n,-,-,k,u,-,-,r,-,-,a,-,-,-,-,-,-,-,-
waga1260,-,-,-,-,w,-,-,-,a,t,-,-,T,i,-,-,N,-,-,a,-,-,-,-,m,b,o,-
warl1256,-,-,-,-,w,-,-,-,-,-,-,-,-,i,-,-,r,-,s,a,-,-,-,-,-,-,-,-
yany1243,T,i,m,-,b,-,-,-,-,-,-,-,-,u,-,-,n,-,-,a,-,-,-,-,-,-,-,-
alya1239,-,-,-,-,w,-,-,-,a,m,-,-,p,e,-,-,r,-,-,-,-,-,-,-,-,-,-,-
west2441,-,-,-,-,-,-,-,-,i,m,-,-,-,u,-,-,r,-,-,a,-,-,-,-,-,-,-,-
