language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
gami1243,-,-,b,-,-,-,-,u,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-
gami1243,-,-,b,-,-,-,-,a,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-
wira1262,-,-,b,-,-,-,-,a,-,-,-,r,a,-,b,a,r,a,-,-,-,-,-,-
wang1291,-,-,b,-,-,-,-,u,-,-,-,z,o,-,b,-,-,a,-,-,-,-,-,-
muru1266,-,-,p,-,-,-,-,u,-,-,-,l,a,m,p,u,l,a,-,-,m,-,-,-
kumb1268,-,-,g,-,-,-,-,a,-,-,-,r,a,-,b,-,-,a,-,-,n,-,-,-
darl1243,-,-,-,-,-,-,-,-,-,-,-,g,o,-,b,-,-,a,-,-,-,-,-,-
guny1241,-,-,b,-,-,-,-,u,-,-,-,d,a,-,b,u,d,a,-,-,-,-,-,-
marg1253,-,-,b,-,-,-,-,u,n,-,-,d,-,-,-,u,5,-,-,-,-,-,-,-
kung1258,-,-,g,-,-,-,-,u,-,-,-,d,a,-,g,u,d,a,-,-,-,-,-,-
gugu1255,-,-,b,-,-,-,-,i,-,-,-,l,-,-,-,-,b,i,-,-,n,-,-,-
kuku1273,-,-,b,-,-,-,-,i,-,-,-,N,a,-,-,-,T,i,-,-,-,-,-,-
dyaa1242,-,-,m,-,-,-,-,a,-,-,-,r,-,-,-,-,-,a,-,-,n,-,-,-
yidi1250,-,-,b,-,-,-,-,a,-,-,-,r,5,-,-,-,T,a,-,-,l,-,-,-
warr1255,-,-,b,-,-,-,-,a,m,b,a,r,-,-,-,-,-,a,-,-,-,-,-,-
paka1251,-,-,m,-,-,-,-,o,-,-,-,t,-,-,p,-,-,o,-,-,-,-,-,-
kuku1280,-,-,p,-,-,-,-,a,-,-,-,t,-,-,T,-,-,a,-,-,-,-,-,-
wikm1247,-,-,p,-,-,-,-,o,-,-,-,l,-,-,p,-,-,-,-,-,-,-,-,-
umpi1239,-,-,p,-,-,-,-,u,-,-,-,l,-,-,p,-,-,u,-,-,-,-,-,-
kuuk1238,-,-,p,-,-,-,-,u,-,-,-,l,-,-,p,-,-,u,-,-,-,-,-,-
gurd1238,m,-,p,-,-,-,-,o,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-
ngaa1240,-,-,p,i,n,-,t,a,-,-,-,l,-,-,p,-,-,a,-,-,-,-,-,-
pint1251,-,-,N,i,n,-,t,-,-,-,-,-,-,-,T,-,-,i,-,-,-,-,-,-
pitj1243,-,-,p,i,-,-,-,-,-,-,-,r,-,-,-,-,-,a,-,-,n,-,-,-
pint1250,t,-,T,u,l,-,k,u,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-
kuka1246,-,-,-,-,l,-,-,e,-,-,-,-,-,-,b,-,-,i,-,-,-,-,-,-
