language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
gami1243,-,-,-,n,i,m,-,-,-,-,-,-,-,i,n,-,-,-,-,-,-,-,-
gami1243,-,-,-,n,i,m,-,-,-,-,-,-,-,i,n,-,-,-,-,-,-,-,-
wira1262,-,-,-,-,-,g,-,-,-,-,-,-,-,a,l,-,-,-,-,-,-,-,-
wang1291,-,-,-,-,-,m,a,u,-,-,-,-,-,i,r,-,-,-,-,-,-,-,-
muru1266,-,-,-,-,-,k,-,-,-,-,-,-,-,u,r,-,-,-,-,-,-,a,-
kumb1268,-,-,-,-,-,g,-,-,-,-,-,-,-,i,r,-,-,-,g,-,-,u,r
darl1243,k,a,-,l,-,p,-,-,-,-,-,-,-,a,l,-,-,-,k,-,-,a,-
guny1241,-,-,-,-,-,g,-,-,-,-,-,-,-,u,l,-,-,-,g,-,-,u,n
marg1253,-,-,-,-,-,b,-,-,-,-,-,-,-,a,L,-,-,-,k,-,-,a,-
maya1280,-,-,-,-,-,w,-,-,-,-,-,-,-,a,l,-,-,-,k,-,-,u,r
kuku1273,-,-,-,-,-,N,-,-,-,-,-,-,-,u,r,-,-,-,-,-,-,a,n
dyaa1242,-,-,-,-,-,n,-,-,-,-,-,-,-,a,r,-,-,-,-,-,-,a,-
warr1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,u,-,b,-,-,u,-
paka1251,-,-,-,-,-,k,-,a,-,y,-,-,-,u,-,-,-,-,-,-,-,-,-
wikm1247,-,-,-,-,-,k,-,u,-,y,t,-,-,u,t,-,-,-,-,-,-,-,-
umpi1239,-,-,-,-,-,k,-,u,-,p,-,-,-,u,y,-,-,-,-,-,-,-,-
kuuk1238,m,a,-,-,-,t,-,a,-,w,-,-,-,a,r,-,-,-,-,-,-,a,-
gurd1238,-,-,-,-,-,w,-,o,m,p,-,-,-,o,k,-,-,-,-,-,-,-,-
ngaa1240,-,-,-,-,-,p,-,u,-,-,t,-,-,u,r,-,u,-,-,-,-,-,-
pitj1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,u,-,p,-,-,a,-
pint1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,u,-,p,-,-,a,-
kuka1246,-,-,-,-,-,p,-,-,-,-,-,-,-,a,l,-,y,-,k,-,-,a,-
nyam1271,k,u,5,T,i,p,-,-,-,-,-,-,-,i,n,-,i,p,i,n,t,i,-
nyan1301,-,-,-,-,-,m,-,-,-,-,-,-,-,i,r,-,i,l,y,-,-,i,-
mart1256,-,-,-,-,-,m,-,-,-,-,-,-,-,i,r,-,i,l,y,-,-,i,-
wanm1242,-,-,-,-,-,m,-,-,-,-,-,-,-,i,r,-,-,l,y,-,-,i,-
kara1476,-,-,-,-,-,m,-,-,-,-,-,-,-,i,r,-,i,l,y,-,-,i,-
dhal1245,-,-,-,-,-,m,-,-,-,-,-,-,-,i,r,-,i,-,T,-,-,i,-
ngar1287,-,-,-,-,-,b,-,-,-,-,-,-,-,i,5,-,-,-,T,u,r,a,-
yind1247,-,-,-,-,-,m,-,-,-,-,-,-,-,i,r,-,i,-,T,-,-,i,-
nyun1247,-,-,-,-,-,m,-,-,-,-,-,-,-,a,d,-,-,-,T,-,-,i,-
warl1254,-,-,-,-,-,T,-,-,-,-,-,-,-,i,r,-,i,-,p,i,d,i,-
waru1265,-,-,-,-,-,N,-,-,-,-,-,-,-,a,r,-,-,-,k,a,n,i,-
guri1247,-,-,-,-,-,m,-,u,-,n,t,-,-,i,r,-,-,-,-,-,-,i,-
ngar1235,w,-,-,-,a,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,b
mudb1240,-,-,-,-,-,m,-,u,-,n,d,-,-,i,r,-,-,-,-,-,-,i,-
jaru1254,-,-,-,-,-,-,-,-,-,-,d,-,T,i,l,-,-,-,-,-,N,i,n
walm1241,-,-,-,-,-,T,-,u,-,n,t,-,-,-,-,-,-,-,-,-,-,u,-
adny1235,-,-,-,-,-,-,-,-,-,-,-,-,-,i,t,-,-,-,-,-,-,a,-
naru1238,-,-,-,-,-,d,-,-,-,-,-,-,-,a,r,-,-,-,-,-,-,a,-
dier1241,-,-,-,-,-,y,-,-,-,-,-,-,-,i,n,-,-,-,k,-,-,a,-
yand1253,-,-,-,-,-,w,-,-,-,-,-,-,-,i,n,-,-,-,-,-,-,i,-
dhuw1249,-,-,-,-,-,w,-,u,-,-,t,-,-,i,r,-,-,-,-,-,-,i,-
djam1256,-,-,-,-,-,w,-,u,-,-,t,-,-,i,r,-,-,-,-,-,-,i,-
