language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
gami1243,-,-,N,-,-,u,-,-,m,-,-,-,-,b,-,-,a,-,-
gami1243,-,-,g,-,-,u,-,-,n,-,-,-,-,-,-,-,i,-,-
wira1262,-,-,g,-,-,u,-,-,d,e,-,-,-,l,-,-,a,-,-
wang1291,-,-,g,-,-,u,-,-,n,-,-,-,-,-,-,-,i,-,-
muru1266,-,-,k,-,-,a,-,-,y,-,-,-,-,-,-,-,a,-,-
kumb1268,-,-,m,-,-,i,-,-,m,-,-,-,-,-,-,-,i,-,-
darl1243,-,-,-,-,-,u,-,-,m,a,-,-,-,k,-,-,a,-,-
guny1241,-,-,y,-,-,a,-,-,N,-,-,-,-,-,-,-,a,-,-
marg1253,-,-,y,-,-,a,-,-,N,-,-,-,-,-,-,-,a,-,-
kung1258,-,-,y,-,-,a,-,-,N,-,-,-,-,-,-,-,a,-,-
bidy1243,-,-,y,-,-,a,-,-,N,-,-,-,-,-,-,-,a,-,-
gugu1255,-,-,N,-,-,a,-,-,m,-,-,-,-,-,-,-,u,-,-
kuku1273,-,-,N,-,-,a,-,-,m,-,-,-,-,-,-,-,u,-,-
dyaa1242,-,-,N,-,-,a,-,-,m,-,-,-,-,-,-,-,a,-,-
yidi1250,-,-,m,u,T,a,-,-,m,-,-,-,-,-,-,-,-,-,-
dyir1250,-,-,y,-,-,a,-,-,p,-,-,-,-,-,-,-,u,n,-
warr1255,-,-,g,-,-,u,-,-,m,-,-,-,-,b,-,-,a,y,-
paka1251,-,-,N,-,-,a,-,-,t,-,-,-,-,-,-,-,a,-,-
kuku1280,-,-,N,-,-,a,-,-,t,i,-,-,-,d,-,-,e,-,-
wikm1247,-,-,k,-,-,a,-,-,t,-,-,-,-,-,-,-,-,-,-
umpi1239,-,-,p,-,-,a,-,-,p,-,-,-,-,-,-,-,a,-,-
kuuk1238,-,-,p,-,-,a,-,-,p,-,-,-,-,-,-,-,a,-,-
kanj1260,-,-,p,-,-,a,-,-,p,-,-,-,-,-,-,-,a,-,-
gurd1238,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,a,n,t
ngaa1240,-,-,N,-,-,u,5,t,T,-,-,-,-,-,-,-,u,-,-
pitj1243,-,-,N,-,-,u,5,t,T,-,-,-,-,-,-,-,u,-,-
pint1250,-,-,m,-,-,i,-,-,m,-,-,-,-,-,-,-,i,-,-
kuka1246,-,-,N,-,-,a,-,-,m,-,-,-,-,-,-,-,a,-,-
nyam1271,-,-,N,-,-,a,-,-,t,-,-,-,-,-,-,-,i,-,-
nyan1301,-,-,p,-,-,i,-,-,p,-,-,-,-,-,-,-,i,-,-
mart1256,-,-,y,-,-,i,-,-,p,-,-,-,-,-,-,-,i,-,-
wanm1242,-,-,p,-,-,i,-,-,p,i,-,-,n,p,-,-,a,-,-
kara1476,-,-,g,u,d,a,-,-,n,-,-,-,-,-,-,-,T,-,-
kara1476,-,-,g,u,d,a,-,-,n,-,-,-,-,-,-,-,T,-,-
nhan1238,-,-,-,-,-,a,-,-,g,-,-,-,-,-,-,-,u,-,-
waja1257,-,-,y,-,-,a,-,-,g,-,-,-,-,-,-,-,u,-,-
bayu1240,-,-,p,-,-,i,-,-,b,-,-,-,-,-,-,-,i,-,-
dhal1245,-,-,N,-,-,a,-,-,T,-,-,-,-,-,-,-,i,n,u
dhar1247,-,-,N,-,-,a,-,-,k,-,-,-,-,-,-,-,a,-,-
kurr1243,-,-,N,-,-,a,N,-,k,-,-,-,-,-,-,-,a,-,-
pany1241,-,-,N,-,-,a,N,-,k,-,-,-,-,-,-,-,a,-,-
ngar1287,-,-,N,-,-,a,N,-,g,-,-,-,-,-,-,-,a,-,-
yind1247,-,-,N,-,-,a,N,-,g,-,-,-,-,-,-,-,a,-,-
nyun1247,-,-,N,-,-,u,-,-,N,-,-,-,-,-,-,-,a,n,-
warl1255,-,-,N,-,-,a,-,-,t,-,-,-,-,-,-,-,i,-,-
warl1254,-,-,N,-,-,a,-,-,t,-,-,-,-,-,-,-,i,-,-
waru1265,k,a,n,-,-,a,n,-,t,-,-,-,-,-,-,-,i,-,-
guri1247,-,-,N,-,-,a,-,-,k,-,-,-,-,-,-,-,-,-,-
ngar1235,-,-,N,-,-,a,-,-,m,a,-,-,-,y,-,-,i,-,-
mudb1240,-,-,T,-,-,a,-,-,k,a,-,-,-,t,-,-,i,-,-
jaru1254,-,-,N,-,-,a,-,-,m,a,-,-,-,-,-,-,i,-,-
walm1241,-,-,N,-,-,a,-,-,m,a,-,-,-,T,-,-,i,-,-
adny1235,-,-,N,-,-,u,-,-,m,-,-,-,-,-,-,-,i,-,e
naru1238,-,-,-,-,-,a,d,-,T,a,-,-,-,y,-,-,i,-,-
dier1241,-,-,N,-,-,a,-,-,n,-,-,-,-,r,-,-,i,-,-
yand1253,-,-,N,-,-,a,-,-,n,-,-,-,-,d,-,r,i,-,-
dhuw1249,-,-,N,-,-,a,-,-,n,-,-,-,-,d,-,-,i,-,-
djam1256,-,-,N,-,-,a,-,-,n,-,-,-,-,d,-,-,i,-,-
gupa1247,-,-,N,-,-,a,-,-,m,-,-,-,-,-,-,-,a,7,-
guma1253,-,-,N,-,-,E,-,-,n,-,-,-,-,d,-,-,i,-,-
dhan1270,-,-,b,-,-,a,-,-,m,-,-,-,-,b,-,-,a,y,-
dayi1244,-,-,N,-,-,E,-,-,n,-,-,-,-,d,-,-,i,-,-
rita1239,-,-,N,-,-,a,-,-,n,-,-,-,-,d,-,-,i,-,-
yann1237,-,-,N,-,-,a,-,-,m,a,r,k,u,L,-,-,i,-,-
djin1253,-,-,-,-,-,a,-,-,m,-,-,-,-,-,-,-,a,-,-
waga1260,k,u,5,-,-,a,-,-,n,-,-,-,-,t,-,-,i,-,-
warl1256,-,-,N,-,-,a,-,-,m,-,-,-,-,-,-,-,a,-,-
yany1243,-,-,-,-,-,a,-,-,k,u,-,-,-,l,i,k,a,-,-
kala1377,-,-,-,-,-,a,-,-,m,-,-,-,-,-,-,-,a,-,-
alya1239,-,-,-,-,-,a,-,-,m,-,-,-,-,-,-,-,e,y,-
ande1247,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,e,-,-
west2441,-,-,-,-,-,-,-,-,m,i,-,-,-,-,-,-,a,-,-
