language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32
kuuk1238,-,-,-,-,w,-,-,-,u,-,-,n,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
kanj1260,-,a,l,-,q,-,-,-,u,-,-,n,-,-,-,-,T,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
gurd1238,-,-,-,-,w,i,-,T,i,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,i,-,-,T,-,-,-
ngaa1240,-,-,-,-,p,-,-,-,i,-,-,-,-,-,-,-,r,-,-,i,-,-,y,-,-,a,-,-,-,-,-,-
pint1251,-,-,-,-,p,-,-,-,i,-,-,-,-,-,-,-,r,-,-,i,-,-,y,-,-,a,-,-,-,-,-,-
pitj1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,a,-,-,m,u,-,-
pint1250,-,-,-,-,N,-,-,-,a,-,-,-,-,-,-,-,l,-,-,a,-,-,r,-,-,a,-,-,-,-,-,-
kuka1246,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,y,a,w,u,-,n,p,-,-,a,-,-,-,-,-,-
nyam1271,-,-,-,-,t,-,-,-,o,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
nyan1301,-,-,-,-,w,-,-,-,a,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,a,-,-,l,-,-,-
mart1256,-,-,-,-,k,-,-,-,a,-,-,-,-,-,-,-,r,-,-,i,-,-,p,-,-,a,-,-,t,u,-,-
wanm1242,-,-,-,-,k,-,-,-,a,-,-,L,-,-,-,a,l,-,-,-,-,-,-,-,-,a,-,-,r,a,-,-
kara1476,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,i,-,-,m,-,-,a,-,-,r,a,-,-
kara1476,-,-,-,-,w,-,-,-,a,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,a,-,-,l,-,-,-
nhan1238,-,-,-,-,u,-,-,d,i,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
waja1257,-,-,-,-,w,-,-,-,i,-,-,-,-,-,-,-,n,-,-,-,-,-,T,-,-,u,-,-,-,-,-,-
bayu1240,-,-,-,-,w,-,-,-,a,-,-,b,-,-,-,i,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
dhal1245,-,-,-,-,w,-,-,-,a,-,-,b,-,-,-,i,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
dhar1247,y,-,-,u,w,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kurr1243,-,-,-,-,w,-,-,-,i,-,-,-,-,-,-,-,r,-,-,-,-,-,w,-,-,i,-,-,-,-,-,-
pany1241,-,-,-,-,w,-,-,-,i,-,-,-,-,-,-,-,r,-,-,-,-,-,b,-,-,i,-,-,-,-,-,-
ngar1287,-,-,-,-,t,-,-,-,u,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
yind1247,-,-,-,-,w,-,-,-,i,-,-,-,-,-,-,-,r,-,-,-,-,-,w,-,-,i,-,-,-,-,-,-
nyun1247,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
warl1255,k,-,-,u,w,-,-,-,a,-,-,-,-,-,-,-,L,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
warl1254,p,a,y,i,w,-,-,-,a,-,-,-,-,-,-,-,L,-,-,-,-,-,p,-,-,a,-,-,-,-,-,-
waru1265,-,-,-,-,w,-,-,-,u,-,-,t,-,-,-,-,t,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
guri1247,-,-,-,-,p,-,-,-,u,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,p,-,-,-
ngar1235,-,-,-,-,T,-,-,-,a,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,a,-,-,m,a,-,n
mudb1240,-,-,-,-,b,-,-,-,u,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,y,i,b,-,-,-
jaru1254,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,a,o,n
walm1241,-,-,-,-,w,-,-,-,a,-,-,-,-,-,-,-,l,-,-,y,-,-,p,-,-,a,-,-,-,-,-,-
adny1235,-,-,-,-,m,-,-,-,i,-,-,l,-,-,y,a,r,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
naru1238,-,-,-,-,b,-,-,-,u,-,-,l,-,-,-,-,g,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
dier1241,-,-,-,-,w,-,-,-,a,-,-,t,-,-,-,a,r,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
yand1253,-,-,-,-,w,-,-,-,a,-,-,t,-,-,-,a,r,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
dhuw1249,-,-,-,-,w,-,-,-,E,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
djam1256,-,-,-,-,w,-,-,-,E,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
gupa1247,-,-,-,-,b,-,-,-,a,-,-,w,-,-,-,u,t,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
guma1253,-,-,-,-,w,-,-,-,E,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
dhan1270,-,-,-,-,w,-,-,-,E,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
dayi1244,b,a,-,-,w,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,7,-,-,-
rita1239,-,-,-,-,N,-,-,-,a,-,-,n,-,-,-,-,d,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
yann1237,-,-,-,-,w,-,-,-,a,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
djin1253,-,-,-,-,w,-,-,-,a,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
waga1260,-,-,-,-,-,-,-,-,u,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
yany1243,-,-,-,-,l,a,N,k,u,l,a,N,k,u,w,a,r,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
kala1377,-,-,-,-,g,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-
alya1239,r,-,-,-,w,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ande1247,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,k,-,-,e,-,-,-,-,-,-
west2441,-,-,-,-,w,-,-,-,u,-,-,-,-,-,-,-,r,-,-,i,-,-,5,-,-,a,-,-,-,-,-,-
