language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
warr1255,-,-,-,b,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,a,-,-,n,-,-,-
paka1251,-,-,-,k,-,-,-,a,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,i,-,-,-
kuku1280,-,-,-,k,-,-,-,a,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,i,-,-,-
wikm1247,-,a,k,k,-,-,-,e,-,-,-,-,-,-,-,p,-,-,-,-,a,-,m,i,-,y,-
umpi1239,-,-,-,t,-,-,-,a,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,y,-,-,-
kuuk1238,-,-,-,t,-,-,-,a,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,y,-,-,-
kanj1260,-,-,-,k,-,-,-,i,-,-,-,-,-,-,-,T,-,-,-,-,a,-,-,-,-,-,-
gurd1238,-,-,l,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,n,-,-,-
ngaa1240,-,-,-,k,-,-,-,i,-,n,-,a,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-
pint1251,-,-,-,k,-,-,-,i,-,n,-,a,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-
pitj1243,-,-,-,k,-,-,-,i,-,n,-,a,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-
pint1250,-,-,-,k,-,-,-,i,-,n,-,a,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-
kuka1246,-,-,-,y,-,-,-,-,-,-,-,a,-,-,-,k,-,-,-,-,a,-,-,n,-,-,-
nyam1271,-,-,-,w,-,-,-,e,-,l,-,a,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-
nyan1301,-,-,-,m,-,-,-,u,-,T,-,u,-,-,-,N,-,-,-,-,u,-,-,-,-,-,-
mart1256,-,-,-,p,-,-,-,a,-,5,-,a,-,-,-,l,-,p,-,-,a,-,-,-,-,-,-
wanm1242,-,-,-,p,-,-,-,a,-,5,-,a,-,-,-,l,-,p,-,-,a,-,-,-,-,-,-
kara1476,-,-,-,g,-,-,-,i,-,r,-,i,-,-,-,d,-,-,-,-,i,-,-,n,-,-,-
kara1476,-,-,-,k,-,-,-,i,-,r,-,i,-,-,-,t,-,-,-,-,i,-,-,-,-,-,-
nhan1238,-,-,-,-,-,-,-,i,-,d,-,i,-,-,-,n,-,b,-,-,a,-,-,-,-,-,-
waja1257,-,-,-,w,-,-,-,i,-,l,-,a,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-
bayu1240,-,-,-,w,-,-,-,i,-,L,-,a,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-
dhal1245,-,-,-,w,-,-,-,i,-,L,-,a,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-
dhar1247,-,-,-,w,-,-,-,i,-,L,-,a,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-
kurr1243,-,-,-,w,-,-,-,i,-,l,-,a,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-
pany1241,-,-,-,w,-,-,-,i,-,L,-,a,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-
ngar1287,-,-,-,w,-,-,-,i,-,l,-,a,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-
yind1247,-,-,-,w,-,-,-,i,-,l,-,a,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-
nyun1247,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-
warl1255,-,-,-,p,a,t,-,a,-,N,-,a,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-
warl1254,-,-,-,k,-,-,-,i,-,n,t,a,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-
waru1265,-,-,-,k,-,-,-,a,-,n,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-
guri1247,T,a,-,k,-,-,-,i,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,N,-,-,-
ngar1235,-,-,-,g,-,-,-,i,-,-,-,-,-,-,-,5,-,-,-,-,i,w,u,n,-,-,-
mudb1240,-,-,-,b,-,-,-,a,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,N,a,r,a
jaru1254,-,-,-,g,-,-,-,i,-,n,-,-,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-
adny1235,-,-,-,v,-,-,-,i,-,-,-,-,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-
naru1238,-,-,-,b,-,-,-,i,-,-,-,-,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-
dier1241,-,-,-,p,-,-,-,i,-,-,-,-,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-
yand1253,-,-,-,5,-,-,-,a,-,-,-,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-
dhuw1249,-,-,-,w,-,-,-,i,-,-,-,-,-,-,-,r,-,m,-,-,u,-,-,-,-,-,-
djam1256,-,-,-,w,-,-,-,i,-,-,-,-,-,-,-,r,-,m,-,-,u,-,-,-,-,-,-
gupa1247,-,-,-,w,-,-,-,a,-,-,-,-,-,-,-,l,-,m,u,d,a,-,-,-,-,-,-
guma1253,-,-,-,w,-,-,-,i,-,-,-,-,-,-,-,r,-,m,-,-,u,-,-,-,-,-,-
dhan1270,-,-,-,N,a,L,-,i,-,n,-,-,-,-,-,d,-,-,-,-,i,-,-,-,-,-,-
dayi1244,-,-,-,w,-,-,-,i,-,-,-,-,-,-,-,r,-,m,-,-,u,-,-,7,-,-,-
rita1239,-,-,-,g,u,l,k,i,-,-,-,-,-,-,-,y,-,-,-,-,a,-,-,-,-,-,-
yann1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,a,-,-,N,-,u,-
djin1253,-,-,-,g,-,-,-,u,-,L,-,u,-,-,-,r,-,w,-,-,i,-,-,-,-,-,-
waga1260,-,-,-,N,-,-,-,e,k,7,-,a,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
warl1256,-,-,-,p,-,-,-,i,-,l,-,i,m,u,n,d,u,N,-,-,u,-,-,-,-,-,-
yany1243,-,-,-,N,-,-,-,a,k,-,-,a,-,-,-,L,-,-,-,-,a,-,-,-,-,-,-
kala1377,-,-,-,k,-,-,-,i,-,s,-,a,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
alya1239,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,k,-,-,e,-,-,n,-,t,-
ande1247,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,k,-,-,e,-,-,n,-,t,-
west2441,-,-,-,t,-,-,-,a,-,-,-,i,-,-,-,y,-,-,-,-,a,-,-,-,-,-,-
