language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37
nyan1301,-,-,-,-,m,-,-,-,i,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-
mart1256,-,-,-,-,m,-,-,-,i,-,-,r,k,a,-,T,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-
wanm1242,-,-,-,-,w,-,-,-,a,-,-,n,-,a,-,T,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-
kara1476,d,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,-,d,-,-,-,-,-,-,o,-,-,-,-,-
kara1476,-,-,-,-,w,-,-,-,a,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-
nhan1238,-,-,-,-,5,-,-,-,a,-,-,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
waja1257,-,-,-,-,m,-,-,-,u,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
bayu1240,-,-,-,-,5,-,-,-,a,-,-,n,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,l,-,-,-
dhal1245,-,-,-,-,w,-,-,-,a,-,-,l,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,n,-,-,-
dhar1247,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,N,-,-,u
kurr1243,-,-,-,-,p,u,N,k,a,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
pany1241,-,-,-,-,p,-,-,-,a,-,-,l,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
ngar1287,-,-,-,-,m,-,-,-,a,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
yind1247,-,-,-,-,w,-,-,-,a,-,-,d,-,-,-,i,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-
nyun1247,-,-,-,-,y,-,-,-,o,-,-,N,-,a,-,y,-,-,a,-,-,-,-,-,g,-,-,-,-,-,-,o,-,-,-,-,-
warl1255,-,-,-,-,k,-,-,-,a,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-
warl1254,-,-,-,-,k,-,-,-,a,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-
waru1265,-,-,-,-,k,-,-,-,i,-,-,r,-,-,-,-,-,-,i,-,-,-,-,-,T,-,-,-,-,-,-,i,-,-,-,-,-
guri1247,-,-,-,-,T,-,-,-,a,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-
ngar1235,-,-,-,-,b,-,-,-,a,-,-,n,-,-,-,m,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-
mudb1240,-,-,-,-,k,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,i,-,-,-,-,-
jaru1254,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,l,-,-,-,-,-,-,i,-,n,-,-,-
adny1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,t,-,-,u
naru1238,-,-,-,-,g,-,-,-,u,N,a,5,-,-,-,-,-,-,a,-,-,-,-,-,4,-,-,-,-,-,-,a,n,d,i,g,u
dier1241,-,-,-,-,w,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-
yand1253,-,-,-,-,y,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-
dhuw1249,-,-,-,-,g,-,-,-,u,-,-,d,-,i,N,g,u,d,i,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-
djam1256,-,-,-,-,w,-,-,-,a,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
gupa1247,-,-,-,-,w,-,-,-,a,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
guma1253,-,-,-,-,b,-,-,-,a,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,i,-,-,-,-,-
dhan1270,-,-,-,-,b,-,-,-,a,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,i,-,-,-,-,-
dayi1244,-,-,-,-,m,-,-,-,a,-,-,d,-,-,-,-,-,-,a,-,-,y,p,u,l,-,-,-,-,-,-,u,-,-,-,-,-
rita1239,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,i,-,-,-,-,-,N,-,-,-,-,-,-,7,-,-,-,-,-
yann1237,-,-,-,-,m,-,-,-,u,n,-,k,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,u,-,-,-,-,-
djin1253,-,-,-,-,b,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,i,-,-,-,-,-
waga1260,-,-,-,-,k,-,-,-,i,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,r,-,-,-
warl1256,-,-,-,-,y,-,-,-,a,-,-,r,-,a,-,y,-,-,a,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
yany1243,-,-,-,-,-,-,-,-,a,-,-,y,-,i,-,b,-,-,a,w,u,5,-,a,r,-,-,-,-,-,-,a,-,-,-,-,-
kala1377,-,i,-,-,p,-,-,-,i,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,z,-,-,-,-,-,-,i,-,l,-,-,-
alya1239,-,-,-,-,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,l,-,-,-
ande1247,-,-,-,-,-,-,-,-,a,-,-,r,w,e,-,k,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,e,-,T,-,-,-
west2441,-,-,-,-,-,-,-,-,a,-,-,r,-,-,-,k,-,-,u,-,-,-,-,-,t,-,-,-,T,-,-,a,-,-,-,-,-
