language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
gami1243,4,-,-,u,-,b,a,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-
gami1243,4,-,-,u,-,b,a,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-
wira1262,d,-,-,-,-,-,a,-,-,l,-,-,-,-,-,-,-,a,N,-,-,i,r
muru1266,k,-,-,-,-,-,a,-,-,t,-,-,-,-,-,-,T,i,-,-,-,-,-
kumb1268,g,-,-,-,-,-,i,-,-,l,-,-,-,i,N,-,g,a,l,-,-,-,-
darl1243,m,-,-,-,-,-,a,-,-,d,-,-,-,a,-,-,r,a,-,-,-,-,-
kuku1273,T,-,-,-,-,-,i,-,-,r,-,-,-,a,-,-,k,a,l,-,-,-,-
dyir1250,g,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,5,-,-,u,-
paka1251,p,-,-,u,-,k,a,-,-,5,-,-,-,-,-,-,-,u,m,-,-,-,-
kuku1280,p,-,-,u,-,g,a,-,-,4,-,-,-,-,-,-,-,u,m,-,-,-,-
wikm1247,5,-,-,i,N,k,a,-,-,n,-,-,-,-,-,-,-,a,m,-,-,-,-
umpi1239,4,-,-,i,-,k,u,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-
kuuk1238,5,-,-,i,-,k,u,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-
gurd1238,t,-,-,u,-,-,a,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-
pitj1243,5,-,-,u,-,w,a,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-
pint1250,k,-,-,u,-,w,a,-,-,r,-,-,-,i,t,-,T,a,n,-,-,u,-
nyam1271,k,-,-,u,-,w,a,-,-,r,-,-,-,i,-,-,T,a,-,-,-,-,-
nyan1301,k,-,-,u,-,w,a,-,-,r,-,-,-,i,-,-,T,a,-,-,-,-,-
mart1256,T,-,-,-,-,-,a,-,-,l,-,y,k,a,-,-,r,a,-,-,-,-,-
wanm1242,k,-,-,u,-,q,a,-,-,r,-,-,-,i,-,-,T,a,-,-,-,-,-
kara1476,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,T,a,n,-,-,T,-
kara1476,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,T,a,n,-,-,T,-
waja1257,g,-,-,a,m,b,a,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-
bayu1240,5,-,-,u,-,w,a,-,-,d,-,-,-,i,-,-,r,a,-,-,-,-,-
dhal1245,5,-,-,u,-,w,a,-,-,d,-,-,-,i,-,-,r,a,-,-,-,-,-
dhar1247,p,-,-,-,-,-,i,-,-,t,-,-,-,i,-,-,-,-,-,-,-,-,-
kurr1243,y,-,-,-,-,-,a,-,-,l,-,-,-,a,-,-,-,-,-,-,-,-,-
pany1241,y,-,-,i,-,T,a,-,-,N,-,-,-,u,-,-,-,-,-,-,-,-,-
ngar1287,y,-,-,i,-,T,a,-,-,N,-,-,-,u,-,-,-,-,-,-,-,-,-
yind1247,y,-,-,i,-,y,a,-,-,N,-,-,-,u,-,-,-,-,-,-,-,-,-
nyun1247,y,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,5,a,N,-,-,-,-
warl1255,T,-,-,-,-,-,a,-,-,l,a,N,-,u,-,-,w,a,n,-,-,u,-
