language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
kala1377,s,-,-,-,i,-,k,-,-,-,-,-,-,-,-,-,-,e,-,-
gugu1255,b,-,-,-,u,-,d,-,-,-,-,-,-,-,-,-,-,u,-,-
kuku1273,k,-,-,-,a,-,k,-,-,-,-,-,-,-,-,-,-,i,-,-
dyaa1242,m,u,r,-,i,d,T,-,-,-,-,-,-,-,-,-,-,i,-,-
kalk1246,p,-,-,-,u,-,y,-,-,-,-,-,-,-,-,-,-,u,-,-
yala1262,p,-,-,-,u,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-
kuuk1238,-,-,-,-,a,-,T,-,-,-,-,-,-,-,-,-,-,u,-,-
gurd1238,m,-,-,-,e,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-
pitt1247,t,-,-,-,a,-,l,-,-,a,-,-,-,-,-,-,-,-,-,-
wira1265,m,-,-,-,a,-,r,-,-,a,5,-,-,-,-,T,-,i,-,-
adny1235,v,-,-,-,a,-,l,-,-,a,4,i,m,b,a,T,-,i,-,-
yind1247,g,-,-,-,a,-,y,-,-,-,-,i,-,-,-,N,-,u,-,-
ngar1287,w,-,-,-,a,-,y,i,p,a,t,i,-,-,T,l,-,e,-,-
bayu1240,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,u,-,-
kara1476,N,-,-,-,a,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-
kara1476,N,-,-,-,a,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-
nyam1271,N,-,-,-,v,-,r,-,-,-,-,-,-,-,-,-,-,v,-,-
mart1256,T,-,-,-,a,-,-,-,-,-,-,-,-,-,-,m,p,a,-,-
yulp1238,y,i,l,t,a,-,k,-,-,a,-,-,-,-,-,m,-,u,-,-
wanm1242,p,u,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,u,-,-
kuka1246,k,-,-,-,a,-,t,-,-,-,-,-,-,-,-,T,-,i,-,-
ngad1258,p,-,-,-,i,-,d,-,-,-,-,-,-,-,-,-,-,i,-,N
jaru1254,5,-,-,-,a,-,N,-,-,-,-,-,-,-,-,g,-,a,-,n
nort2753,k,-,-,-,a,-,T,-,-,-,-,-,-,-,-,-,-,i,-,-
warl1254,T,-,-,-,a,-,p,-,-,-,-,-,-,-,-,-,-,a,-,-
nyun1247,m,-,-,-,i,-,n,-,-,-,-,-,-,-,-,-,-,i,-,N
waju1234,m,-,-,-,i,-,n,-,-,-,-,-,-,-,-,-,-,i,-,N
dayi1244,N,-,-,-,u,-,L,-,-,a,-,-,-,-,-,N,-,i,-,n
djin1253,b,-,-,-,i,-,l,-,-,a,-,-,-,-,-,N,-,i,-,-
gami1243,y,-,-,-,a,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-
gami1243,y,-,-,-,a,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-
yuwa1242,y,-,-,-,a,-,m,-,-,a,-,-,-,-,-,g,-,a,-,-
kumb1268,-,-,-,-,a,-,n,-,-,-,-,-,-,-,-,d,-,i,-,-
band1358,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,e,-,-
yuga1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,e,u,N
duun1241,w,-,-,-,a,-,n,-,-,d,-,-,-,-,-,T,-,a,-,-
awab1243,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,a,-,-
narr1259,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,i,t,T
