language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35
kuka1246,-,-,w,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,g,-,-,-,-,-,o,-,-
nyam1271,w,i,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,i,-,-,-,-,-,-,-,-,-,-
nyan1301,w,i,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,i,-,-,-,-,-,-,-,-,-,-
mart1256,-,-,N,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,L,-,-,u,-,-,-,-,-,-,-,-,-,-
wanm1242,-,-,N,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,L,-,-,u,-,-,-,-,-,-,-,-,-,-
kara1476,-,-,g,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,T,-,-,-,-,-,a,l,-
kara1476,-,-,g,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,T,-,-,-,-,-,a,l,-
nhan1238,-,-,p,-,-,-,-,-,a,-,-,-,-,L,-,-,-,-,-,a,-,d,a,t,a,-,-,-,-,-,-,-,-,-,-
waja1257,-,-,N,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,L,-,-,u,-,-,-,-,-,-,-,-,-,-
bayu1240,-,-,p,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,u,-,-,-,-,-,-,-,-,-,-
dhal1245,-,-,p,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,u,-,-,-,-,-,-,-,-,-,-
dhar1247,-,-,T,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,i,-,-,-,-,-,-,-,-,l,-
kurr1243,-,-,w,-,-,-,-,-,a,-,t,-,-,p,-,-,-,-,-,a,-,t,-,p,a,-,-,-,-,-,-,-,-,-,-
pany1241,-,-,5,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,-,-,-,b,a,-,-,-,-,-,-,-,-,-,-
ngar1287,-,-,w,-,-,-,-,-,a,-,-,-,-,y,-,-,-,-,-,a,-,g,-,-,a,-,-,-,-,-,-,-,-,b,u
yind1247,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nyun1247,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,a,-,-,-,-,-,-,-,-,n,-
warl1254,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,N,-,k,a,-,-,-,-,-,-,-,-,r,-
waru1265,-,-,y,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,a,-,-,-,-,-,-,-,-,l,-
guri1247,-,-,p,-,-,-,-,-,u,-,t,u,T,m,-,-,-,-,-,a,-,n,-,-,a,-,-,-,-,-,-,-,-,n,a
mudb1240,-,-,w,-,-,-,-,-,i,-,l,-,-,-,-,-,-,-,-,a,-,5,-,k,a,-,-,-,-,-,-,-,-,r,a
jaru1254,r,i,w,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,a,-,n,-,-,a,-,-,-,-,-,-,-,-,n,-
walm1241,r,a,y,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,n,-,T,i,-,-,-,-,-,-,-,-,-,-
adny1235,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,i,-,-,-,-,-,-,-,-,-,-
dier1241,-,-,d,-,-,-,-,-,a,-,-,-,-,d,-,-,-,-,-,-,-,l,-,-,a,-,-,-,-,-,-,-,-,-,-
yand1253,-,-,y,-,-,-,-,-,a,-,-,-,-,b,-,-,-,-,-,a,-,y,-,-,i,-,-,-,-,-,-,-,-,-,-
dhuw1249,-,-,b,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,a,-,r,-,-,i,-,-,-,-,-,-,-,-,-,-
djam1256,-,-,b,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,a,-,r,-,-,i,-,-,-,-,-,-,-,-,-,-
gupa1247,-,-,b,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,a,-,r,-,-,i,-,-,-,-,-,-,-,-,-,-
guma1253,-,-,b,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,a,-,r,-,-,i,-,-,-,-,-,-,-,-,-,-
dhan1270,-,-,b,-,-,-,-,-,i,-,-,-,-,y,-,-,-,-,-,a,-,n,-,-,u,-,-,-,-,-,-,-,-,-,-
dayi1244,-,-,b,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,a,-,r,i,y,i,-,-,-,-,-,-,-,-,r,-
rita1239,-,-,g,u,-,5,d,T,a,-,7,-,-,d,-,-,-,-,-,i,-,r,-,-,i,-,-,-,-,-,-,-,-,-,-
yann1237,L,a,w,-,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,-,-,d,-,-,u,-,-,-,-,-,-,-,-,n,-
djin1253,N,u,y,-,-,-,-,-,i,-,5,-,-,d,-,-,T,i,g,i,-,r,-,-,i,-,-,-,-,-,-,-,-,-,-
waga1260,-,-,T,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,e,-,-,-,-,-,-,-,-,w,-
warl1256,-,-,y,-,-,-,-,-,i,-,-,-,-,r,a,-,t,-,-,a,-,r,-,-,i,-,-,-,-,-,-,-,-,-,-
yany1243,-,-,w,-,-,-,-,-,a,n,d,u,-,r,a,n,k,a,y,a,-,r,-,-,a,-,-,-,-,-,-,-,-,-,-
kala1377,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,a,-,-,-,-,-,-,-,-,-,-
alya1239,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,a,-,l,-,-,T,-,-,-,-,-,-,-,-,-,-
west2441,-,-,t,-,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,i,-,r,e,m,e,-,-,-,-,-,-,-,-,-,-
