language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
gami1243,-,b,-,-,u,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
gami1243,-,b,-,-,o,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
wira1262,-,d,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,l,-
wang1291,-,N,-,-,i,-,-,m,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-
muru1266,-,m,-,-,a,-,-,-,-,-,-,N,-,-,-,-,-,-,-,a,-,-,-
kumb1268,-,g,u,l,u,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
darl1243,-,b,-,-,i,-,-,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-
guny1241,-,b,o,n,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
marg1253,-,p,-,-,i,-,-,-,-,-,-,p,-,-,-,-,-,-,-,o,-,-,-
kung1258,-,N,-,-,a,-,-,-,-,-,-,g,-,-,-,-,-,-,-,u,-,-,-
bidy1243,-,y,-,-,a,-,-,-,-,-,-,d,-,-,-,-,-,-,-,u,-,n,a
maya1280,-,m,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-
gugu1255,-,b,-,-,a,-,-,i,-,-,-,T,-,e,-,-,-,-,b,a,-,i,-
kuku1273,-,b,-,-,a,-,-,-,-,-,-,T,-,i,-,-,-,-,b,a,-,y,-
dyaa1242,-,d,-,-,a,-,-,-,-,-,-,d,-,a,-,-,-,-,g,a,-,l,-
yidi1250,-,d,-,-,a,-,-,-,-,-,-,d,-,a,-,-,-,-,g,a,-,l,-
dyir1250,-,w,-,-,u,-,-,-,-,-,-,r,-,m,-,-,-,-,b,u,-,r,-
warr1255,d,y,-,-,u,-,-,-,-,-,-,l,-,-,-,-,-,-,g,i,-,l,-
paka1251,-,y,-,-,e,-,-,n,-,-,-,k,-,-,-,-,-,-,-,a,-,n,-
kuku1280,-,N,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-
wikm1247,-,k,-,-,o,-,-,n,-,-,-,-,-,-,-,-,-,-,-,a,n,t,-
umpi1239,-,N,-,-,a,-,-,n,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-
kuuk1238,-,N,-,-,a,-,-,n,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-
kanj1260,-,N,-,-,a,-,-,n,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-
gurd1238,-,m,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
ngaa1240,-,t,-,-,a,-,-,r,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-
pint1251,-,t,-,-,a,-,-,r,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-
pitj1243,-,t,-,-,a,-,-,r,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-
pint1250,-,t,-,-,a,-,-,r,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-
kuka1246,-,k,-,-,i,-,-,t,-,-,-,T,-,-,-,-,-,-,-,i,-,-,-
nyam1271,-,-,-,-,-,-,-,-,-,-,-,k,-,o,-,-,-,-,g,i,-,-,-
nyan1301,-,-,-,-,-,-,-,-,-,-,-,k,-,u,-,-,-,5,T,a,-,-,-
mart1256,-,t,-,-,a,-,-,r,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-
wanm1242,-,y,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-
kara1476,-,b,-,-,a,-,-,d,T,i,-,g,-,-,-,-,-,-,-,a,-,-,-
kara1476,-,T,-,-,-,-,-,-,-,i,-,y,-,-,-,-,-,-,-,i,-,-,-
nhan1238,-,m,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,m,p,u,-,-,-
waja1257,i,g,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
bayu1240,-,k,-,-,u,-,-,r,-,-,-,b,-,a,-,-,-,-,d,u,-,-,-
dhal1245,-,k,-,-,u,-,-,r,-,-,-,b,-,a,-,-,-,-,d,u,-,-,-
dhar1247,-,m,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,p,u,-,-,-
kurr1243,-,k,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,t,i,-,-,-
pany1241,-,k,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,T,i,-,-,-
ngar1287,-,g,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,T,i,-,-,-
yind1247,-,g,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,l,i,-,-,-
nyun1247,-,q,u,-,a,-,-,t,-,-,-,T,-,-,-,-,-,-,-,a,-,-,-
warl1255,-,l,-,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-
warl1254,-,l,-,-,a,-,-,r,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-
waru1265,-,k,-,-,a,-,-,t,-,a,-,k,-,a,-,-,-,-,t,a,-,-,-
guri1247,-,b,-,-,i,-,-,r,-,u,m,p,-,-,-,-,-,-,-,-,-,-,-
ngar1235,-,g,-,-,u,-,-,y,-,u,-,w,-,a,-,-,-,-,5,-,-,-,-
mudb1240,-,k,-,-,a,-,-,d,-,a,-,k,-,a,-,-,-,-,d,a,-,-,-
jaru1254,-,g,-,-,E,n,-,d,-,-,-,T,-,-,-,-,-,-,-,i,-,-,-
walm1241,-,k,-,-,i,-,-,T,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
adny1235,-,w,-,-,a,-,-,-,-,-,-,L,-,-,-,-,-,-,p,u,-,-,-
naru1238,-,w,-,-,a,-,-,-,-,-,-,L,-,-,-,-,-,-,b,u,-,-,-
dier1241,-,m,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,u,-,-,-
yand1253,-,m,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,u,-,-,-
dhuw1249,-,m,-,-,u,-,-,r,-,u,-,t,T,u,-,-,-,-,w,a,-,l,-
djam1256,-,m,-,-,u,-,-,r,-,u,-,t,T,u,-,-,-,-,w,a,-,l,-
gupa1247,-,N,-,-,a,-,-,r,-,a,-,k,-,-,-,-,-,-,-,a,-,-,-
guma1253,-,N,-,-,a,-,-,r,-,a,-,k,-,-,-,-,-,-,-,a,-,-,-
dhan1270,-,N,-,-,a,-,-,r,-,a,-,k,-,-,-,-,-,-,-,a,-,-,-
dayi1244,-,N,-,-,a,-,-,r,-,a,-,k,-,-,-,-,-,-,-,a,-,-,-
rita1239,-,N,-,-,a,-,-,r,-,a,-,k,-,-,-,-,-,-,-,a,-,-,-
yann1237,-,m,-,-,a,d,i,r,-,i,-,5,-,-,-,-,-,-,-,-,-,-,-
djin1253,-,N,-,-,i,-,-,r,-,-,-,k,-,-,-,-,-,-,-,i,-,-,-
waga1260,-,n,-,-,u,-,-,N,-,-,-,k,-,u,-,-,-,-,t,-,-,-,-
warl1256,-,w,-,-,a,-,-,n,-,-,-,m,-,i,-,-,-,-,r,i,-,-,-
yany1243,-,n,-,-,a,-,-,-,-,-,-,N,-,u,l,y,a,n,d,a,-,-,-
kala1377,-,r,-,-,i,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-
alya1239,-,N,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,w,u,-,n,-
ande1247,-,N,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,w,e,-,n,-
west2441,-,N,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,w,a,-,n,e
