language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35
mudb1240,-,-,-,-,-,-,-,-,w,-,-,-,a,-,-,r,u,-,-,N,-,-,-,-,-,-,-,a,-,l,-,-,i,-,-
jaru1254,-,-,-,-,-,-,-,-,w,-,-,-,a,-,-,r,a,-,-,g,m,a,n,-,-,-,-,a,-,n,-,-,-,-,-
walm1241,-,-,-,-,-,-,-,-,w,-,-,-,a,-,-,r,-,-,-,k,-,a,m,-,-,-,-,a,-,-,-,-,-,-,-
adny1235,y,i,n,i,t,i,N,a,w,-,-,-,a,-,-,n,-,-,-,t,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
dier1241,-,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,n,u,r,u,-,-
yand1253,-,-,-,-,-,-,-,-,w,-,-,-,a,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
dhuw1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,o,-,t,T,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
gupa1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,o,-,t,T,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
dhan1270,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,o,-,t,T,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
dayi1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,o,-,t,T,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
rita1239,-,-,-,-,-,-,-,-,w,-,-,-,a,-,-,r,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yann1237,-,-,-,-,-,-,-,-,w,-,-,-,a,-,-,r,-,-,-,k,-,-,t,-,-,-,-,u,-,n,-,-,-,-,-
djin1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,T,-,a,m,-,-,-,-,a,-,-,-,-,-,-,-
waga1260,-,-,-,-,-,-,-,-,w,-,-,-,a,-,-,-,-,-,-,k,-,i,r,-,-,-,-,i,-,-,-,-,-,-,-
warl1256,-,-,-,-,-,-,-,-,w,-,-,-,a,-,-,-,-,-,-,k,-,i,r,-,-,-,-,i,-,-,-,-,-,-,-
yany1243,-,-,-,-,-,-,-,-,w,-,-,-,a,-,-,-,-,-,-,k,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
kala1377,-,-,-,-,-,-,-,-,z,-,-,-,a,-,-,-,-,-,-,g,-,-,-,-,-,-,-,e,-,t,-,-,-,-,-
