language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
gami1243,-,g,-,u,-,-,-,-,-,-,-,n,-,b,-,-,-,-,-,-,a,-,-,-
gami1243,-,g,-,u,-,-,-,-,-,-,-,n,-,b,-,-,-,-,-,-,a,-,-,-
wira1262,-,g,-,a,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,n,d,u
wang1291,-,n,-,a,-,-,-,-,-,-,-,n,-,b,-,-,-,-,-,-,a,-,n,i
muru1266,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,a,-,L,u
kumb1268,-,d,-,a,-,-,-,-,-,-,-,l,i,d,-,-,-,-,-,-,a,-,l,i
darl1243,-,d,-,a,-,-,-,-,-,-,-,l,T,b,-,-,-,-,-,-,a,-,-,-
guny1241,-,b,-,i,-,-,-,-,-,-,-,n,-,d,-,-,-,-,-,-,i,-,5,-
marg1253,-,w,-,i,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
kung1258,-,w,-,u,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,a,-,-,-
gugu1255,-,y,-,u,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,a,-,-,-
dyaa1242,-,b,-,i,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-
yidi1250,-,b,-,i,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,i,-,-,-
warr1255,-,m,-,u,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,u,-,-,-
paka1251,-,p,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-
kuku1280,-,t,-,i,-,-,-,-,-,-,-,n,-,t,-,-,-,-,-,-,u,-,-,-
wikm1247,a,k,p,i,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
umpi1239,-,y,-,i,-,-,-,-,-,-,-,5,-,T,-,-,-,-,-,-,u,-,-,-
kuuk1238,-,y,-,i,-,-,-,-,-,-,-,n,-,T,-,-,-,-,-,-,u,-,-,-
kanj1260,-,y,-,i,-,-,-,-,-,-,-,5,-,T,-,-,-,-,-,-,u,-,-,-
gurd1238,-,b,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,k,-
ngaa1240,-,-,-,-,-,-,-,-,-,-,-,N,a,m,-,-,-,-,-,-,u,-,-,-
pint1251,-,y,-,i,-,-,-,-,-,-,-,l,a,-,-,-,-,-,-,-,-,-,-,-
pitj1243,-,-,-,-,-,-,-,-,-,-,-,N,a,m,-,-,-,-,-,-,u,-,-,-
pint1250,-,-,-,-,-,-,-,-,-,-,-,N,a,m,-,-,-,-,-,-,u,-,-,-
kuka1246,-,k,-,i,-,-,-,-,-,-,-,n,-,t,-,-,-,-,-,-,i,-,-,-
nyam1271,-,w,-,a,-,-,-,-,-,-,-,N,-,k,-,-,-,-,-,-,a,-,-,-
nyan1301,-,w,-,a,-,-,-,-,-,-,-,N,-,k,-,-,-,-,-,-,a,-,-,-
mart1256,-,k,-,i,-,-,-,-,-,-,-,n,-,t,-,-,-,-,-,-,i,-,-,-
wanm1242,-,k,-,i,-,-,-,-,-,-,-,n,-,t,-,-,-,-,-,-,i,-,-,-
kara1476,-,l,-,a,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-
kara1476,-,l,-,a,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-
nhan1238,-,-,-,a,t,-,-,-,-,i,-,l,-,-,-,-,-,-,-,-,u,-,-,-
waja1257,-,g,-,u,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-
bayu1240,-,y,-,u,-,-,-,-,-,-,-,r,u,g,-,-,-,-,-,-,a,-,-,-
dhal1245,-,y,-,i,-,-,-,-,-,-,-,n,-,t,-,-,-,-,-,-,a,-,-,-
dhar1247,-,4,-,u,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,u,-,-,-
kurr1243,-,m,-,u,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
pany1241,-,m,-,u,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
ngar1287,-,m,-,u,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
yind1247,-,m,-,u,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
nyun1247,-,p,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,u,-,k,-
warl1255,-,k,-,u,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,u,-,-,-
warl1254,-,k,-,u,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,u,-,-,-
waru1265,-,k,-,a,r,a,k,-,-,a,-,r,-,-,-,-,-,-,-,-,a,-,-,-
guri1247,-,w,-,i,t,-,k,u,p,a,-,r,-,-,-,-,-,-,-,-,i,-,-,-
ngar1235,-,w,-,i,T,-,g,u,b,a,-,r,-,-,-,-,-,-,-,-,i,-,-,-
mudb1240,-,k,-,a,T,-,-,u,b,a,-,r,-,-,-,-,-,-,-,-,i,-,-,-
jaru1254,-,y,-,-,-,-,-,-,-,a,-,d,-,-,-,-,-,-,-,-,i,-,g,-
walm1241,-,m,-,a,-,-,-,-,-,-,-,n,-,p,-,-,-,-,-,-,a,-,-,-
adny1235,-,y,-,a,-,-,p,-,-,i,-,r,-,-,-,-,-,-,-,-,i,-,-,-
dier1241,-,k,-,a,r,a,k,-,-,a,-,r,-,-,-,-,-,-,-,-,a,-,-,-
yand1253,-,k,-,a,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
dhuw1249,-,g,-,a,-,-,-,-,-,-,-,l,-,k,-,-,-,-,-,-,i,-,-,-
djam1256,-,g,-,a,-,-,-,-,-,-,-,l,-,k,-,-,-,-,-,-,i,-,-,-
gupa1247,-,g,-,a,-,-,-,-,-,-,-,l,-,k,-,-,-,-,-,-,i,-,-,-
guma1253,-,g,-,a,-,-,-,-,-,-,-,l,-,k,-,-,-,-,-,-,i,-,-,-
dhan1270,-,g,-,a,-,-,-,-,-,-,-,l,-,k,-,-,-,-,-,-,i,-,-,-
dayi1244,-,d,-,a,-,-,-,-,-,-,-,L,-,7,y,u,n,m,a,r,a,-,m,-
rita1239,-,g,-,a,-,-,-,-,-,-,-,l,-,k,-,-,-,-,-,-,i,-,-,-
yann1237,-,d,-,E,-,-,m,-,-,i,n,d,a,p,-,u,-,m,-,-,a,-,-,-
djin1253,-,N,-,i,d,-,T,-,-,i,-,r,-,g,-,-,-,-,-,-,i,-,-,-
waga1260,-,k,-,e,-,-,-,-,-,-,-,n,a,r,-,-,-,-,-,-,a,-,-,-
