language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38
pint1251,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,5,-,-,t,-,-,-,T,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
pitj1243,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,5,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,a,n,a,5,i,-
kuka1246,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,5,-,-,t,-,-,-,T,-,-,-,-,u,r,-,-,-,a,-,-,-,-,-
nyam1271,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,5,-,-,-,a,-,-,-,-,-
nyan1301,-,-,-,-,N,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,n,-,-,-,a,-,-,-,-,-
mart1256,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,5,-,-,-,-,-,-,T,-,-,-,-,a,n,-,-,-,u,-,-,-,-,-
wanm1242,-,-,-,-,T,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
kara1476,d,-,-,-,T,-,-,-,a,m,b,u,-,-,-,n,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
kara1476,d,-,-,-,T,-,-,-,a,m,b,u,-,-,-,n,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
nhan1238,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,5,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
bayu1240,-,-,-,-,p,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
dhal1245,-,-,-,-,p,-,-,-,-,-,-,u,-,-,-,5,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,a,l,-,g,i,n
dhar1247,-,-,-,-,p,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,a,r,-,-,u,-
pany1241,-,-,-,-,m,-,-,-,-,-,-,i,l,y,a,l,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,a,l,-,k,u,-
ngar1287,-,-,-,-,b,-,-,-,-,-,-,i,-,-,-,5,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
yind1247,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,r,-,-,i,-,-,-,g,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
nyun1247,-,-,-,-,5,-,-,-,-,-,-,i,-,-,-,n,-,-,d,-,-,-,T,-,-,-,-,-,-,-,-,-,a,n,-,-,-,-
warl1254,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,5,-,-,-,-,-,-,N,-,-,-,-,a,n,-,-,-,i,-,-,-,-,-
waru1265,-,-,-,-,p,-,-,-,-,-,-,i,-,-,-,5,p,a,r,-,a,n,T,-,-,-,-,a,n,-,-,-,-,-,-,-,-,-
guri1247,-,-,-,-,5,-,-,-,-,-,-,u,-,-,-,k,-,-,-,-,-,-,m,-,a,n,-,a,n,-,-,-,a,-,-,-,-,-
ngar1235,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,5,-,-,-,-,-,-,m,-,-,-,-,a,n,-,-,-,i,-,-,-,-,-
mudb1240,-,-,-,-,m,-,-,-,-,-,-,u,-,-,-,k,-,-,-,-,-,-,b,-,-,-,-,i,T,-,-,-,i,-,-,-,-,-
jaru1254,d,-,-,-,T,-,-,-,a,n,-,o,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,u,n,-,-,-,a,-,-,-,-,-
adny1235,-,-,-,-,N,-,-,-,-,-,-,u,-,-,-,5,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
naru1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,a,r,-,a,r,-,-,-,i,-,-,-,-,-
dier1241,t,-,-,-,T,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,m,p,u,r,k,a,t,-,-,-,a,-,-,-,-,-
yand1253,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,b,a,i,-,-,-,b,-,-,-,a,-,-,-,-,-
dhan1270,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,5,-,-,t,-,-,-,T,-,-,-,-,-,-,-,-,-,u,n,-,-,-,-
rita1239,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,u,n,-,-,-,-
djin1253,-,-,-,-,n,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,i,-,T,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
waga1260,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,5,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
warl1256,-,-,-,-,p,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
yany1243,-,-,-,-,w,u,n,T,u,l,b,u,-,-,-,n,-,-,-,-,-,-,T,-,u,l,m,a,n,t,a,r,a,-,-,-,-,-
kala1377,n,o,-,i,p,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
