language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
gami1243,-,-,-,m,-,-,-,u,-,-,r,-,u,-
gami1243,-,-,-,m,-,-,-,u,-,-,r,-,u,-
wira1262,-,-,-,m,-,-,-,u,-,-,r,-,u,-
wang1291,-,-,-,m,-,-,-,u,-,-,r,-,u,-
muru1266,-,-,-,N,-,-,-,u,-,-,r,-,u,-
kumb1268,-,-,-,y,-,-,-,i,-,-,N,-,a,m
darl1243,-,-,-,m,i,n,d,o,-,-,l,-,-,-
guny1241,-,-,-,g,-,-,-,u,-,-,-,-,-,-
marg1253,-,-,-,g,-,-,-,u,-,-,-,-,-,-
kung1258,-,-,-,b,-,-,-,u,-,-,-,-,-,-
bidy1243,5,i,-,N,-,-,k,u,-,-,-,-,-,-
maya1280,-,-,-,k,-,-,-,u,-,-,5,-,i,-
gugu1255,-,-,-,b,-,-,-,o,n,-,T,-,o,-
kuku1273,-,-,-,b,-,-,-,u,-,-,T,-,i,l
dyaa1242,-,-,-,g,-,-,-,u,-,-,-,-,-,-
yidi1250,-,-,-,g,-,-,-,u,N,-,g,-,3,-
dyir1250,-,-,-,g,-,-,-,u,-,-,w,-,u,-
warr1255,-,-,-,N,-,-,-,u,-,-,r,-,u,-
paka1251,-,-,-,k,-,a,k,u,-,-,t,-,u,-
kuku1280,-,-,-,k,-,a,k,u,-,-,t,-,u,-
wikm1247,-,-,-,-,-,-,-,w,-,-,-,-,u,p
umpi1239,-,-,-,4,-,-,-,i,-,-,y,-,i,-
kuuk1238,-,-,-,n,-,-,-,i,-,-,y,-,i,-
kanj1260,-,-,-,-,-,-,-,u,T,a,l,-,-,-
gurd1238,-,-,-,-,-,-,-,u,-,-,-,-,-,-
ngaa1240,-,-,-,m,-,-,-,u,-,-,l,y,a,-
pint1251,-,-,-,m,-,-,-,u,-,-,l,y,a,-
pitj1243,-,-,-,m,-,-,-,u,-,-,l,y,a,-
kuka1246,-,-,-,m,-,-,-,u,-,-,l,y,a,-
nyan1301,-,-,-,m,-,-,-,i,-,-,l,y,a,-
mart1256,-,-,-,m,-,-,-,u,-,-,l,y,a,-
wanm1242,-,-,-,m,-,-,-,u,-,-,l,y,a,-
kara1476,-,-,-,m,-,-,-,i,-,-,l,T,a,-
kara1476,-,-,-,m,-,-,-,i,-,-,l,y,a,-
nhan1238,-,-,-,m,-,-,-,u,-,-,t,h,a,-
waja1257,-,-,-,m,-,-,-,u,-,-,l,y,a,-
bayu1240,5,i,-,N,-,-,g,u,-,-,l,-,u,-
dhal1245,-,-,-,m,-,-,-,u,-,-,l,-,a,-
dhar1247,-,-,-,m,-,-,-,u,-,-,l,-,a,-
kurr1243,-,-,-,m,-,-,-,u,-,-,t,-,a,-
pany1241,-,-,-,m,-,-,-,u,-,-,l,-,a,-
ngar1287,-,-,-,m,-,-,-,u,-,-,l,-,a,-
yind1247,-,-,-,m,-,-,-,u,-,-,t,-,a,-
nyun1247,-,-,-,m,-,-,-,o,-,-,l,y,a,-
warl1255,-,-,-,m,-,-,-,u,-,-,l,y,u,-
warl1254,-,-,-,m,-,-,-,u,-,-,l,y,u,-
waru1265,-,-,-,N,-,-,-,u,-,-,r,-,u,-
guri1247,-,-,-,T,-,-,-,i,-,-,-,T,i,-
ngar1235,-,-,-,T,-,-,-,i,-,-,d,T,i,-
mudb1240,-,-,-,T,-,-,-,i,-,-,r,T,i,-
jaru1254,-,-,-,d,-,-,-,i,-,-,d,T,i,-
walm1241,-,-,-,p,u,-,n,u,-,-,l,-,-,-
adny1235,y,u,5,T,-,-,-,u,-,-,r,-,u,-
naru1238,-,-,-,m,-,-,-,u,d,-,l,-,a,-
dier1241,-,-,-,m,-,-,-,u,-,-,l,-,a,-
yand1253,-,-,-,m,-,-,-,u,-,-,l,-,a,-
dhuw1249,-,-,-,N,-,-,-,u,-,-,r,-,u,-
djam1256,-,-,-,N,-,-,-,u,-,-,r,-,u,-
gupa1247,-,-,-,N,-,-,-,u,-,-,r,-,u,-
guma1253,-,-,-,n,-,-,-,a,5,-,d,T,a,k
dhan1270,-,-,-,N,-,-,-,u,-,-,r,-,u,-
dayi1244,-,-,-,N,-,-,-,u,-,-,r,-,u,-
rita1239,-,-,-,N,-,-,-,u,-,-,r,-,u,-
yann1237,-,-,-,N,-,-,-,u,-,-,r,-,u,-
djin1253,-,-,-,N,-,-,-,u,-,-,r,-,i,-
waga1260,-,-,-,N,-,-,-,u,-,-,r,-,u,-
warl1256,-,-,-,N,-,-,-,u,-,-,t,-,u,-
yany1243,-,-,-,N,-,-,-,u,-,-,r,-,u,-
kala1377,-,-,-,m,-,-,-,a,-,-,w,-,a,-
alya1239,-,-,-,-,-,-,-,a,-,-,l,-,a,-
ande1247,-,-,-,-,-,-,-,a,-,-,l,-,e,-
west2441,-,-,-,-,-,-,-,a,-,-,l,-,e,-
