language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
wanm1242,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,l,-,p,i,-,-,5,-,-
kara1476,-,-,-,-,-,g,-,-,-,-,-,e,-,-,-,-,-,r,-,-,i,m,a,l,-,-
nhan1238,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,d,-,-,i,-,-,-,-,-
waja1257,-,-,-,-,-,b,-,-,-,-,-,i,-,-,-,-,-,l,-,b,u,-,-,r,-,-
bayu1240,5,a,n,-,i,m,-,-,-,-,-,i,-,-,-,-,-,5,-,-,-,-,-,-,-,-
dhal1245,-,-,-,-,-,m,-,-,-,-,-,i,n,d,-,u,-,L,-,-,u,-,-,-,-,-
dhar1247,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,L,-,-,i,-,-,-,-,-
kurr1243,-,-,-,-,-,y,-,-,-,-,-,i,-,-,-,-,-,r,-,k,a,-,-,-,-,-
pany1241,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,T,u,-,-,-,-,-
ngar1287,-,-,-,-,-,m,i,n,d,-,-,i,-,-,-,-,-,r,-,-,i,-,-,-,-,-
yind1247,-,-,-,-,-,y,-,-,-,-,-,i,-,-,-,-,-,r,-,g,a,-,-,-,-,-
nyun1247,-,-,-,-,-,m,a,-,r,e,b,e,-,-,-,-,-,r,-,-,i,-,-,-,-,-
warl1255,-,-,l,-,i,p,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-
warl1254,y,i,l,T,i,L,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-
waru1265,l,i,r,-,-,p,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-
guri1247,-,-,l,-,i,p,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ngar1235,-,-,l,-,i,b,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mudb1240,-,-,l,-,i,b,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-
jaru1254,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,l,d,T,a,-,-,n,-,-
walm1241,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,l,-,T,a,-,-,n,-,-
adny1235,-,-,-,-,-,v,-,-,-,-,-,i,-,-,-,-,-,r,-,-,i,-,-,-,-,-
naru1238,m,a,r,-,a,b,-,-,-,-,-,i,-,-,-,-,-,r,-,-,i,-,-,-,-,-
dier1241,m,a,r,-,a,p,-,-,-,-,-,i,-,-,-,-,-,r,-,-,i,-,-,-,-,-
yand1253,m,a,r,-,a,p,-,-,-,-,-,i,-,-,-,-,-,r,-,-,i,-,-,-,-,-
dhuw1249,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,r,-,-,i,-,-,r,-,-
djam1256,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,r,-,-,i,-,-,r,-,-
gupa1247,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,r,-,-,i,-,-,r,-,-
guma1253,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,r,-,-,i,-,-,r,-,-
dhan1270,-,-,-,-,-,b,-,-,-,-,-,i,-,-,-,-,-,n,-,-,i,-,-,5,-,-
dayi1244,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,r,-,-,i,-,-,r,7,-
rita1239,-,-,-,-,-,b,-,-,-,-,-,i,-,-,-,-,-,n,-,-,i,-,-,5,-,-
djin1253,-,-,-,-,-,b,-,-,-,-,-,i,-,L,-,a,n,d,-,T,i,-,-,-,-,-
waga1260,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,r,-,w,a,-,-,l,-,-
warl1256,T,i,n,-,a,m,-,-,-,-,-,i,-,n,-,-,-,d,-,y,i,-,-,r,-,i
kala1377,-,a,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-
alya1239,-,-,-,-,-,-,-,-,-,-,-,i,-,N,k,e,-,l,-,t,e,-,-,l,-,-
ande1247,-,-,-,-,-,-,-,-,-,-,-,i,-,N,k,a,-,l,-,t,e,-,-,l,-,-
west2441,-,-,t,-,-,T,-,-,-,-,-,i,p,m,-,a,-,r,-,-,a,-,-,-,-,-
