language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31
dhuw1249,-,-,N,-,-,u,-,-,-,r,-,-,-,-,k,-,-,-,-,-,-,-,-,t,-,-,-,-,u,n,-
djam1256,-,-,N,-,-,u,-,-,-,r,-,-,-,-,k,-,-,-,-,-,-,-,-,t,-,-,-,-,u,n,-
dhan1270,-,-,w,-,-,u,-,-,-,r,-,-,-,-,k,-,-,-,-,-,-,-,-,t,-,-,-,-,u,n,-
rita1239,-,-,m,-,-,u,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,d,-,-,-,-,u,n,-
yann1237,-,-,N,-,-,u,-,-,-,r,-,-,-,-,k,-,-,-,-,-,-,-,-,t,-,-,-,-,u,n,-
djin1253,-,-,d,-,-,i,-,-,-,r,a,d,T,i,g,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
waga1260,-,-,k,-,-,u,-,-,-,5,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
warl1256,-,-,k,-,-,u,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
yany1243,-,-,N,-,-,u,n,m,a,n,-,-,-,-,t,-,-,-,-,-,-,-,a,r,-,-,-,-,a,-,-
kala1377,-,-,w,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-
alya1239,-,-,-,-,-,a,-,-,-,n,-,-,-,-,T,-,-,-,-,-,-,-,-,r,-,-,-,-,u,m,-
ande1247,-,-,-,-,-,a,-,-,-,N,-,-,-,-,k,-,-,-,-,-,-,-,-,w,-,-,-,-,e,m,-
west2441,-,-,-,-,-,-,-,-,-,5,-,-,-,-,T,-,-,-,-,-,-,-,-,w,-,-,-,-,e,-,-
