language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
gami1243,-,-,k,-,-,-,o,-,-,-,-,-,g,-,-,a,-,-,-
gami1243,-,-,g,a,-,w,u,-,-,-,-,-,g,-,-,a,-,-,-
wira1262,-,-,b,-,-,-,a,-,-,-,-,-,l,-,-,a,-,-,N
wang1291,-,-,k,u,-,b,o,-,-,-,-,-,g,-,-,a,-,-,-
muru1266,-,-,b,-,-,-,a,-,-,m,-,-,b,-,-,u,-,-,-
kumb1268,-,-,g,-,-,-,a,-,-,-,-,-,l,-,-,i,-,-,-
darl1243,-,-,d,-,-,-,a,-,-,-,-,-,d,-,-,u,-,-,-
guny1241,-,-,g,-,-,-,a,-,-,-,-,-,d,-,-,a,-,-,-
marg1253,-,-,g,-,-,-,a,-,-,-,-,-,d,-,-,a,-,-,-
kung1258,-,-,b,-,-,-,a,-,-,N,-,-,g,-,-,u,-,-,n
bidy1243,-,-,y,-,-,-,a,-,-,-,-,-,l,-,-,i,-,-,-
maya1280,-,-,k,a,-,p,a,-,-,-,-,-,r,-,-,a,-,-,-
gugu1255,-,-,w,-,-,-,a,-,-,g,e,-,g,-,-,e,-,-,-
kuku1273,-,-,d,-,-,-,u,-,-,k,u,-,l,-,-,-,-,-,-
dyaa1242,-,-,b,-,-,-,a,-,-,-,-,-,d,-,-,a,-,-,-
yidi1250,-,-,d,-,-,-,u,-,-,-,-,-,N,-,-,u,-,-,-
dyir1250,-,-,w,-,-,-,o,-,-,m,-,-,b,-,-,o,-,-,-
warr1255,-,-,b,-,-,-,u,-,-,-,-,-,y,-,-,u,-,-,-
paka1251,-,-,w,-,-,-,e,-,-,-,-,-,l,-,-,i,-,-,-
wikm1247,-,-,k,-,-,-,u,-,-,-,-,-,T,-,-,e,-,-,k
umpi1239,-,-,p,-,-,-,a,-,-,-,-,-,q,-,-,a,-,-,n
kuuk1238,-,-,p,-,-,-,a,-,-,-,-,-,7,-,-,a,-,-,n
kanj1260,-,-,m,-,-,-,u,-,-,-,-,-,l,-,-,a,-,-,-
gurd1238,-,-,d,-,-,-,a,-,-,-,-,-,k,-,-,a,-,-,l
ngaa1240,-,-,k,-,-,-,a,-,-,-,-,-,t,-,-,a,-,-,-
pint1251,-,-,k,-,-,-,a,-,-,-,-,-,t,-,-,a,-,-,-
pitj1243,-,-,k,-,-,-,a,-,-,-,-,-,t,-,-,a,-,-,-
pint1250,l,u,k,-,-,-,u,-,-,-,-,-,r,-,p,a,-,-,-
kuka1246,l,u,k,-,-,-,u,-,-,-,-,-,r,-,p,a,-,-,-
nyam1271,-,-,p,-,-,-,u,-,-,-,-,-,l,-,-,a,-,-,-
nyan1301,-,-,T,i,n,t,u,-,-,-,-,-,t,-,-,u,-,-,-
mart1256,-,-,k,-,-,-,a,-,-,-,-,-,t,-,-,a,-,-,-
wanm1242,-,-,k,-,-,-,a,-,-,-,-,-,t,-,-,a,-,-,-
kara1476,-,-,m,-,-,-,a,-,-,-,-,-,r,-,-,o,-,-,-
nhan1238,-,-,w,-,-,-,a,-,-,-,-,-,L,-,-,a,-,-,-
waja1257,-,-,m,-,-,-,a,-,-,-,-,-,g,-,-,a,-,-,-
bayu1240,-,-,p,-,-,-,u,-,-,-,-,-,l,-,-,a,-,-,-
dhal1245,-,-,p,-,-,-,a,-,-,-,-,-,n,-,-,a,-,-,-
dhar1247,-,-,y,-,-,-,i,-,-,-,-,-,l,-,y,a,-,-,-
kurr1243,-,-,p,-,-,-,u,-,-,-,-,-,l,-,-,a,-,-,-
pany1241,-,-,k,a,-,t,u,-,-,k,a,-,r,-,-,a,-,-,-
ngar1287,-,-,y,-,-,-,u,-,-,-,-,-,L,-,g,a,-,-,-
yind1247,-,-,b,-,-,-,u,-,-,-,-,-,l,-,-,a,-,-,-
nyun1247,-,-,k,-,-,-,a,-,-,-,-,-,t,-,-,e,-,-,r
warl1255,-,-,w,-,-,-,a,-,-,-,-,-,l,-,-,u,-,-,-
warl1254,-,-,T,-,-,-,u,-,-,-,-,-,r,-,-,u,-,-,-
waru1265,-,-,p,-,-,-,u,-,-,-,-,-,L,u,T,u,-,-,-
guri1247,-,-,N,-,-,-,a,-,-,-,-,-,L,a,k,a,-,-,-
ngar1235,-,-,N,-,-,-,a,-,-,-,-,-,L,a,g,a,-,-,-
mudb1240,-,-,N,-,-,-,a,-,-,-,-,-,L,-,-,a,-,-,-
jaru1254,-,-,l,-,-,-,a,-,-,-,-,-,N,-,g,a,-,-,-
adny1235,-,-,v,-,-,-,a,p,a,d,-,-,l,-,-,a,-,-,-
naru1238,-,-,g,-,-,-,a,-,-,-,-,-,g,-,-,a,-,-,-
dier1241,m,a,N,-,-,-,a,-,-,t,a,n,r,-,-,a,-,-,-
yand1253,-,-,k,-,-,-,u,-,-,-,-,-,k,-,-,a,-,-,-
dhuw1249,-,-,L,-,-,-,i,-,-,-,-,-,y,-,-,a,-,-,-
djam1256,-,-,L,-,-,-,i,-,-,-,-,-,y,-,-,a,-,-,-
gupa1247,-,-,L,-,-,-,i,-,-,-,-,-,y,-,-,a,-,-,-
guma1253,-,-,g,-,-,-,a,-,-,-,-,-,y,-,-,a,w,a,k
dhan1270,m,u,L,-,-,k,u,-,-,-,-,-,r,-,-,-,-,-,-
dayi1244,-,-,L,-,-,-,i,-,-,-,-,-,y,-,-,a,-,-,-
rita1239,-,-,L,-,-,-,i,-,-,-,-,-,y,-,-,a,-,-,-
yann1237,-,-,r,-,-,-,i,-,-,-,-,-,y,-,-,a,-,-,-
djin1253,-,-,g,-,-,-,u,-,-,n,-,-,g,-,-,i,-,-,-
waga1260,-,-,L,-,-,-,a,-,-,-,-,-,y,-,-,u,-,-,-
warl1256,k,u,r,u,-,k,u,-,-,-,-,-,r,-,-,u,-,-,-
yany1243,w,u,l,-,-,-,a,-,-,-,-,-,y,-,-,a,-,-,-
kala1377,k,-,w,-,-,-,i,-,-,-,-,-,k,-,-,u,-,-,-
alya1239,-,a,k,-,-,-,a,-,-,p,w,e,t,-,-,-,-,-,-
ande1247,-,a,k,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
west2441,-,-,k,-,-,-,a,-,-,p,u,-,t,-,-,a,-,-,-
