language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
gami1243,-,-,-,-,g,-,-,-,-,i,-,-,-,-,r,-,-,-,a,-,n,-,-
gami1243,-,-,-,-,g,-,-,-,-,i,-,-,-,-,r,-,-,-,a,-,n,-,-
wira1262,-,-,-,-,d,-,-,-,-,a,-,-,-,-,g,-,-,-,u,-,n,-,-
wang1291,-,-,-,-,n,u,-,-,m,u,-,-,-,-,r,-,-,-,-,-,-,-,-
muru1266,-,-,-,-,p,-,-,-,-,u,-,-,-,-,t,-,-,-,a,-,-,-,-
kumb1268,-,-,-,-,T,-,-,-,-,u,-,-,-,-,l,-,-,-,a,-,r,-,-
darl1243,-,-,-,-,b,-,-,-,-,a,-,-,-,-,l,-,b,-,a,-,-,-,-
guny1241,-,-,-,-,b,-,-,-,-,u,-,-,-,-,d,-,-,-,a,-,-,-,-
marg1253,-,-,-,-,b,-,-,-,-,u,-,-,-,-,d,-,-,-,a,-,-,-,-
kung1258,-,-,-,-,b,-,-,-,-,u,-,-,-,-,d,a,r,-,a,-,-,-,-
gugu1255,w,a,-,-,m,-,-,-,-,-,-,-,-,-,b,-,-,-,o,-,-,-,-
kuku1273,-,-,-,-,n,-,-,-,-,u,-,-,-,-,l,-,-,-,u,-,-,-,-
dyaa1242,-,-,-,-,b,-,-,-,-,u,-,-,-,-,l,-,N,-,a,-,n,-,-
yidi1250,-,-,-,-,d,-,-,-,-,u,-,n,-,-,d,-,-,-,a,-,-,-,-
warr1255,r,u,l,m,b,-,-,-,-,u,-,-,-,-,r,-,-,-,a,-,-,-,-
paka1251,-,-,-,-,4,-,-,-,-,u,-,-,-,-,t,-,-,-,a,-,-,-,-
kuku1280,-,-,-,-,p,-,-,-,-,u,-,-,-,-,t,-,T,-,a,-,-,-,-
wikm1247,t,u,-,-,m,-,-,-,k,u,-,-,-,-,r,-,k,-,-,-,-,-,-
umpi1239,-,-,-,-,m,-,-,-,-,u,-,-,-,-,n,-,t,-,a,-,-,-,-
kuuk1238,-,-,-,-,p,-,-,-,-,u,-,-,-,-,r,-,k,-,a,-,-,-,-
gurd1238,-,-,-,-,n,-,-,-,-,o,-,-,-,-,N,-,-,-,-,-,-,-,-
ngaa1240,t,-,-,-,T,-,-,-,-,u,-,-,-,-,n,-,p,-,a,-,-,-,-
pint1251,-,-,-,-,-,-,-,-,-,a,-,-,-,-,L,-,t,-,a,-,-,-,-
pitj1243,-,-,-,-,t,-,-,-,-,i,-,-,-,-,-,-,t,-,i,-,-,-,-
pint1250,-,-,-,-,m,-,-,-,-,i,-,-,-,-,n,-,t,-,i,-,-,-,-
kuka1246,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,w,-,a,-,n,-,-
nyam1271,-,-,-,-,T,-,-,-,-,u,-,-,-,-,n,-,p,-,a,-,-,-,-
nyan1301,-,-,-,-,T,-,-,-,-,u,-,-,-,-,n,-,p,-,a,-,-,-,-
mart1256,-,-,-,-,T,-,-,-,-,u,-,-,-,-,n,-,p,-,a,-,-,-,-
wanm1242,-,-,-,-,T,-,-,-,-,u,-,-,-,-,n,-,p,-,a,-,-,-,-
kara1476,-,-,-,-,b,-,-,-,-,u,-,-,-,-,l,-,g,-,a,-,r,-,-
kara1476,-,-,-,-,p,-,-,-,-,u,-,-,-,-,l,-,k,-,a,-,r,-,u
nhan1238,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,N,-,a,-,r,n,o
waja1257,-,-,-,-,g,-,-,-,-,u,-,-,-,-,-,-,b,-,a,-,-,-,-
bayu1240,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,r,-,i
dhal1245,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,r,-,i
