language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
gami1243,-,d,-,-,-,-,a,-,-,y,-,-,a,-,-,-,-
gami1243,-,d,-,-,-,-,a,-,-,y,-,-,a,-,-,-,-
wira1262,-,g,-,-,-,-,a,-,-,g,-,-,a,-,N,-,-
wang1291,-,b,-,-,-,-,i,-,-,N,-,-,i,-,-,-,-
muru1266,-,b,-,-,-,-,o,-,-,-,-,-,i,-,n,-,-
kumb1268,-,g,-,-,-,-,a,-,-,g,-,-,u,-,-,-,-
darl1243,-,w,-,-,-,-,e,t,i,g,-,-,a,-,-,-,-
guny1241,-,-,-,-,-,d,a,-,-,g,-,-,u,-,5,-,-
marg1253,-,m,u,k,i,d,o,-,-,-,-,-,-,-,-,-,-
bidy1243,-,d,a,k,u,n,a,-,-,-,-,-,-,-,-,-,-
maya1280,-,-,-,-,-,t,a,-,-,p,-,-,u,-,-,-,-
gugu1255,-,y,-,-,-,-,a,-,-,b,-,-,a,-,-,-,-
kuku1273,-,y,-,-,-,-,a,-,-,b,-,-,a,-,-,-,-
dyaa1242,-,y,-,-,-,-,a,-,-,b,-,-,a,-,-,-,-
yidi1250,-,y,-,-,-,-,a,-,-,b,-,-,a,-,-,-,-
dyir1250,-,m,u,k,i,r,a,-,-,y,-,-,i,-,-,-,-
warr1255,-,g,u,-,-,-,-,-,-,g,-,-,u,-,n,-,-
paka1251,-,-,-,-,-,-,a,-,-,w,-,-,u,5,5,i,-
kuku1280,-,N,-,-,-,-,a,-,-,t,-,-,u,-,5,e,-
wikm1247,-,-,-,-,-,-,-,-,-,w,-,-,u,-,5,-,-
umpi1239,-,y,-,-,-,-,a,-,-,p,-,-,u,-,-,-,-
kuuk1238,-,y,-,-,-,-,a,-,-,p,-,-,u,-,-,-,-
kanj1260,-,N,-,-,-,-,a,m,-,p,a,m,u,-,-,-,-
gurd1238,-,-,-,-,-,-,3,-,-,r,-,-,u,o,8,-,-
ngaa1240,-,k,-,-,-,-,u,-,-,t,-,-,a,-,-,-,-
pint1251,-,k,-,-,-,-,u,-,-,t,-,-,a,-,-,-,-
pitj1243,-,k,-,-,-,-,u,-,-,t,-,-,a,-,-,-,-
pint1250,-,k,-,-,-,-,u,-,-,t,-,-,a,-,-,-,-
kuka1246,-,k,-,-,-,-,u,-,-,t,-,-,a,-,-,-,-
nyam1271,-,m,-,-,-,-,a,-,-,m,-,-,a,-,-,-,-
nyan1301,-,m,-,-,-,-,a,-,-,m,-,-,a,-,T,i,-
mart1256,-,k,-,-,-,-,u,-,-,t,-,-,a,-,-,-,-
wanm1242,-,k,-,-,-,-,u,-,-,p,-,-,u,-,-,-,-
kara1476,-,b,-,-,-,-,u,-,-,l,-,g,a,-,-,i,-
nhan1238,a,k,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
waja1257,-,k,-,-,-,-,u,-,-,t,-,-,a,-,-,-,-
bayu1240,-,k,-,-,-,-,a,-,-,T,-,-,a,-,-,-,-
dhal1245,-,k,-,-,-,-,a,-,-,T,-,-,a,-,-,-,-
dhar1247,-,k,-,-,-,-,u,-,-,d,-,-,a,-,-,-,-
kurr1243,-,k,-,-,-,-,a,-,-,y,-,-,a,-,-,-,-
pany1241,-,k,-,-,-,-,a,-,-,T,-,-,a,-,-,-,-
ngar1287,-,k,-,-,-,-,a,-,-,T,-,-,a,-,-,-,-
yind1247,-,g,-,-,-,-,a,-,-,y,-,-,a,-,-,-,-
nyun1247,-,N,-,-,-,-,o,-,-,b,-,-,a,-,n,-,-
warl1255,-,p,-,-,-,-,a,-,-,p,-,-,a,-,t,i,-
warl1254,-,p,-,-,-,-,a,-,-,p,-,-,a,-,t,i,-
waru1265,-,p,-,-,-,-,a,-,-,p,-,-,a,-,t,i,-
guri1247,-,N,-,-,-,-,a,-,-,p,-,-,a,-,-,-,-
ngar1235,-,p,-,-,-,-,a,-,-,p,-,-,a,-,-,-,-
mudb1240,-,b,-,-,-,-,a,-,-,b,-,-,a,-,-,-,-
jaru1254,-,b,-,-,-,-,a,-,-,b,-,-,a,-,y,i,-
adny1235,-,4,-,-,-,-,u,-,-,N,-,-,a,-,-,-,-
naru1238,-,y,-,-,-,-,u,-,-,N,-,-,a,-,-,-,-
dier1241,-,n,-,-,-,-,i,-,-,y,-,-,i,-,-,-,-
yand1253,-,N,-,-,-,-,u,-,-,t,-,-,u,-,-,-,-
dhuw1249,-,w,-,-,-,-,E,-,-,w,-,-,a,-,-,-,-
djam1256,-,w,-,-,-,-,E,-,-,w,-,-,a,-,-,-,-
gupa1247,-,w,-,-,-,-,E,-,-,w,-,-,a,-,-,-,-
guma1253,d,T,-,-,-,-,u,-,-,k,-,-,a,r,N,u,-
dhan1270,d,T,-,-,-,-,u,-,-,k,-,-,a,r,N,u,-
rita1239,-,w,-,-,-,-,E,-,-,w,-,-,a,-,-,-,-
yann1237,-,w,-,-,-,-,E,-,-,w,-,-,a,-,-,-,-
djin1253,-,w,-,-,-,-,u,-,-,w,-,-,i,-,-,-,-
waga1260,-,l,-,-,-,-,a,-,-,l,-,-,u,-,-,-,-
warl1256,-,L,-,-,-,-,a,-,-,l,-,-,a,-,-,-,-
yany1243,-,p,-,-,-,-,a,-,-,p,-,-,a,-,-,-,-
kala1377,-,k,-,-,-,-,u,-,i,k,-,-,u,-,-,i,g
alya1239,-,k,-,-,-,-,a,-,-,k,-,-,e,-,y,-,-
ande1247,-,k,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
west2441,-,k,-,-,-,-,a,l,-,y,-,-,a,-,-,-,-
