language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34
wikm1247,k,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
umpi1239,k,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
gurd1238,w,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,x,n,o,b,a,-,-,-,-,y,-,-,-,-,-,-,-,-
ngaa1240,m,i,r,-,-,-,-,p,a,-,-,-,-,n,-,-,p,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
pint1251,-,-,-,-,-,-,-,p,a,-,-,-,-,t,-,-,T,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
pint1250,k,i,l,-,-,-,-,y,-,-,-,-,-,t,-,-,T,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
kuka1246,g,i,l,-,-,-,i,m,a,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
nyam1271,p,u,T,-,-,-,a,p,a,-,-,-,-,r,-,-,T,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
nyan1301,k,u,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
mart1256,T,u,t,-,-,-,-,-,a,-,-,-,-,5,-,-,T,-,-,-,-,-,-,-,-,u,-,t,-,-,-,-,a,5
wanm1242,w,i,r,-,-,-,-,-,i,-,-,-,-,l,-,-,y,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
kara1476,b,-,-,-,-,-,-,-,a,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,g
nhan1238,-,-,-,-,-,-,-,-,u,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
waja1257,-,-,-,-,-,-,-,b,a,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
bayu1240,k,a,r,-,-,-,-,b,a,r,i,5,u,N,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
dhar1247,-,-,-,-,-,-,-,m,u,-,-,T,u,r,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
pany1241,-,-,-,-,-,-,-,p,a,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
yind1247,-,-,-,-,-,-,-,w,a,-,-,w,u,r,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
nyun1247,k,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,N
warl1254,w,a,L,-,-,-,-,-,u,-,-,-,-,r,-,a,T,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
waru1265,k,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
guri1247,k,-,-,-,-,-,-,-,u,-,-,-,-,L,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
ngar1235,g,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
jaru1254,g,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
naru1238,m,-,-,-,-,-,-,-,a,-,-,N,-,g,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
dier1241,t,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
yand1253,t,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,i,-,t,i,r,i,n,a,-
gupa1247,g,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,k,-,-,-,-,-,-,-,-,u,-,t,-,-,-,-,-,-
dhan1270,g,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,k,-,-,-,-,-,-,-,-,u,-,t,-,-,-,-,-,-
yann1237,w,-,-,-,-,-,-,-,o,-,-,-,-,l,m,a,b,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
djin1253,m,-,-,-,-,-,-,-,a,-,-,-,-,d,-,a,k,-,-,-,a,-,-,-,r,i,-,t,-,-,-,-,-,T
waga1260,g,-,-,-,-,-,-,-,o,-,-,-,a,l,-,a,b,-,-,-,o,N,g,i,r,i,e,d,-,-,e,-,o,w
warl1256,y,-,-,-,-,-,-,-,i,-,-,-,-,r,-,a,4,-,-,-,a,N,-,-,-,u,-,-,-,-,-,-,-,-
kala1377,i,-,-,-,-,-,-,-,a,-,-,-,-,r,-,a,g,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
alya1239,-,-,-,-,-,-,-,-,a,-,-,p,-,w,-,-,-,-,-,-,-,-,-,-,-,e,-,t,-,-,-,-,-,-
west2441,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
