language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
gami1243,-,-,g,-,-,-,-,-,-,u,d,a,-,-,l,-,-,-,-,-,-,a,-,-
gami1243,-,-,g,-,-,-,-,-,-,u,d,a,-,-,l,-,-,-,-,-,-,a,-,-
wira1262,-,-,m,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,-,a,-,-
wang1291,-,-,w,-,-,-,-,-,-,a,k,a,p,a,l,-,-,-,-,-,-,i,-,-
muru1266,-,-,k,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,k,-,a,y,-
kumb1268,-,-,N,-,-,-,-,-,-,u,-,-,-,-,r,-,-,-,-,-,-,u,m,-
darl1243,t,a,k,-,-,-,-,-,-,a,t,a,-,-,k,-,-,-,-,-,-,a,-,-
kuku1273,-,-,b,-,-,-,-,-,-,a,-,-,-,-,T,-,-,-,-,-,-,i,-,-
dyaa1242,-,-,T,-,-,-,-,-,-,i,-,-,-,-,T,-,-,-,-,-,-,i,-,-
yidi1250,-,-,d,-,-,y,-,-,-,u,-,-,-,-,N,-,-,-,-,-,-,a,-,-
dyir1250,-,-,b,-,-,-,-,-,-,u,-,-,-,-,r,-,-,u,-,b,-,a,y,-
warr1255,-,-,k,-,-,-,-,-,-,u,-,-,-,-,T,-,-,i,-,y,-,a,n,-
wikm1247,-,-,w,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,T,t,a,7,-
umpi1239,-,-,p,-,-,-,-,-,-,u,-,-,-,-,l,-,k,u,-,p,-,a,-,-
kuuk1238,-,-,k,-,-,-,-,-,-,u,-,-,-,-,l,-,-,m,-,p,-,a,-,-
gurd1238,-,-,w,-,-,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,a,y,-
ngaa1240,-,-,-,-,-,p,-,-,-,u,-,-,-,-,r,-,-,-,t,T,-,u,-,-
pitj1243,-,-,5,a,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
pint1250,t,-,T,a,-,p,-,-,-,i,-,-,-,-,n,-,-,-,-,p,-,a,-,-
kuka1246,-,-,g,a,n,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
nyan1301,-,-,5,i,-,m,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,-,-
mart1256,-,-,-,-,-,p,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,a,-,-
wanm1242,-,-,5,i,-,m,-,-,-,i,-,-,-,-,l,-,-,-,-,p,-,a,-,-
kara1476,-,-,w,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,a,l,-
kara1476,d,-,T,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,a,-,-
nhan1238,-,-,w,a,y,-,-,-,-,u,-,-,-,-,d,-,-,-,-,-,-,u,-,-
waja1257,-,-,b,-,-,-,-,-,-,u,-,-,-,-,d,-,-,-,-,-,-,a,-,-
bayu1240,-,-,w,u,n,-,-,-,-,u,-,-,-,-,N,-,-,-,-,-,-,u,-,-
dhal1245,-,-,w,u,n,-,-,-,-,u,-,-,-,-,N,-,-,-,-,-,-,u,-,-
dhar1247,-,-,w,u,r,-,-,-,-,a,-,-,-,-,m,-,-,a,d,-,-,u,-,-
pany1241,-,-,p,u,L,p,-,-,-,u,-,-,-,-,r,-,-,-,-,-,-,a,-,-
ngar1287,-,-,y,i,-,m,-,-,-,i,-,-,-,-,L,-,-,-,-,-,-,-,-,-
yind1247,-,-,b,a,-,y,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,a,m,-
nyun1247,-,-,b,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,a,k,-
warl1254,-,-,k,-,-,-,-,-,-,u,-,-,-,-,r,-,-,-,-,-,-,a,-,-
waru1265,-,-,T,a,-,w,-,-,-,i,-,-,-,-,5,-,-,-,-,-,-,-,-,-
guri1247,-,-,k,-,-,-,-,-,-,a,-,-,-,-,L,-,-,a,-,p,-,a,-,-
ngar1235,-,-,g,-,-,-,-,-,-,a,-,-,-,-,L,-,-,a,-,b,-,a,-,-
mudb1240,-,-,k,-,-,-,-,-,-,a,-,-,-,-,L,-,-,a,-,b,-,a,-,-
jaru1254,-,-,m,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,-,-
walm1241,-,-,T,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,a,-,-
adny1235,-,-,m,-,-,-,-,-,-,i,-,-,-,-,r,-,-,u,-,k,-,a,-,-
dier1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,a,-,p,-,a,-,-
yand1253,-,-,w,-,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,i,-,-
dhuw1249,-,-,m,-,-,-,-,-,-,E,-,-,-,-,p,-,-,-,-,-,-,a,n,-
djam1256,-,-,g,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,a,r,a
gupa1247,-,-,m,-,-,-,-,-,-,E,-,-,-,-,p,-,-,-,-,-,-,a,n,-
