language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
kuku1280,-,-,-,-,-,w,-,-,a,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-
wikm1247,-,-,-,-,-,w,-,-,a,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
umpi1239,-,-,-,-,-,p,-,-,a,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,a,-,-,-
kuuk1238,-,-,-,-,-,p,-,-,a,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,a,-,-,-
kanj1260,-,-,-,-,-,p,-,-,a,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,a,-,-,-
gurd1238,-,-,-,-,-,k,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,n,-,-
ngaa1240,-,-,-,-,-,w,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,k,i,n,i,-,-,-
pitj1243,-,u,-,t,u,w,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-
pint1250,-,-,-,t,-,T,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,p,-,-,i,-,-,-
kuka1246,-,-,-,-,-,p,-,-,a,l,-,t,-,-,-,-,-,u,r,-,-,-,-,-,-,-,u,-,-,-
nyam1271,-,-,-,-,-,w,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-
nyan1301,-,-,-,-,-,w,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,a,-,p,-,-,a,-,-,-
mart1256,-,-,-,-,-,y,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,u,r,i,-,-,-
wanm1242,-,-,-,-,-,T,-,-,a,-,-,-,-,-,-,-,-,-,k,-,-,a,-,p,i,r,i,-,-,-
kara1476,-,-,-,d,-,T,-,-,a,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,N,o,-,-,-
kara1476,-,-,-,-,-,T,-,-,a,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,N,u,-,-,-
nhan1238,-,-,-,-,-,h,-,-,u,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,o,-,-,-
waja1257,-,-,-,-,-,b,a,b,a,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-
bayu1240,-,-,-,-,-,p,i,l,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,u,-,-,-
dhal1245,-,-,-,-,-,w,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,a,-,p,-,-,a,-,-,-
dhar1247,-,-,-,-,-,p,u,L,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,u,-,-,-
kurr1243,-,-,-,-,-,w,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,a,-,p,-,-,a,-,-,-
pany1241,-,-,-,-,-,w,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,a,-,p,-,-,a,-,-,-
ngar1287,-,-,-,-,-,p,-,-,e,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-
yind1247,-,-,-,-,-,w,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,a,-,b,-,-,a,-,-,-
nyun1247,k,i,-,l,-,b,-,-,e,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
warl1255,-,-,-,-,-,k,-,-,a,n,a,k,a,t,a,n,T,a,r,-,-,-,-,-,-,-,a,-,-,-
warl1254,-,-,-,-,-,m,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-
waru1265,-,-,-,-,-,k,-,-,a,L,-,k,-,-,-,-,-,u,r,-,-,-,-,-,-,-,-,-,-,-
guri1247,-,-,-,-,-,y,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-
ngar1235,-,-,-,-,-,y,-,-,u,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-
mudb1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,i,N,i,5,m,-,-,i,-,-,-
jaru1254,-,-,-,-,-,y,-,-,u,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-
adny1235,-,-,-,-,-,N,-,-,u,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,u,-,-,-
naru1238,-,-,-,-,-,g,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
dier1241,-,-,-,-,-,k,-,-,a,4,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-
yand1253,-,-,-,-,-,k,-,-,a,n,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-
dhuw1249,-,-,-,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,l,-,-,-,-,m,-,-,u,-,-,-
djam1256,-,-,-,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,l,-,-,-,-,m,-,-,u,-,-,-
gupa1247,-,-,-,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,l,-,-,-,-,m,-,-,u,-,-,-
guma1253,-,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,-,-,L,-,-,-,-,w,-,-,u,t,T,a
dayi1244,-,-,-,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,l,-,-,-,-,m,-,-,u,-,-,-
rita1239,-,-,-,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,l,-,-,-,-,m,-,-,u,-,-,-
yann1237,-,-,-,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,l,-,-,-,-,m,-,-,u,-,-,-
djin1253,-,-,-,-,-,y,-,-,u,-,-,-,-,-,-,-,-,-,r,-,-,-,-,y,-,-,a,r,-,-
waga1260,-,-,-,t,e,p,-,-,a,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
warl1256,-,-,-,-,-,N,-,-,u,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-,-
yany1243,-,-,-,-,-,m,a,N,u,y,-,-,-,-,-,-,-,a,r,-,-,-,-,-,-,-,-,-,-,-
kala1377,-,-,-,-,-,b,-,-,o,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
alya1239,-,a,n,T,-,w,-,-,e,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
west2441,-,-,-,-,-,t,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,k,-,-,a,-,-,-
