language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
wikm1247,m,a,-,7,-,-,a,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,N,-
umpi1239,N,a,N,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
kuuk1238,N,a,N,k,-,-,a,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
gurd1238,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ngaa1240,-,-,-,n,-,-,i,-,-,n,t,i,l,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-
pint1251,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-
pint1250,-,-,-,p,-,-,u,t,a,n,t,a,n,k,u,l,a,i,y,a,-,-,-,n,-,u,-,-
kuka1246,-,-,-,y,-,-,u,-,a,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
nyam1271,-,-,-,-,-,m,a,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
nyan1301,-,-,-,y,i,N,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
mart1256,-,-,-,5,i,T,u,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-
wanm1242,-,-,-,y,-,-,u,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
kara1476,-,i,-,N,-,-,u,-,-,n,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,a,-,-
waja1257,-,-,-,y,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bayu1240,m,a,-,b,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,n,m,a,-,-
dhal1245,-,-,-,w,-,-,a,-,-,n,-,-,-,t,-,-,-,-,-,a,r,g,i,n,-,-,-,-
dhar1247,-,-,-,w,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,r,-,u,-,-
kurr1243,-,-,-,y,-,-,u,-,-,N,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,i,-,-
pany1241,-,-,-,y,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
ngar1287,-,-,-,y,-,-,u,-,-,N,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-
yind1247,-,-,-,y,-,-,u,-,-,N,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-
nyun1247,-,-,-,y,-,-,u,-,-,N,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-
warl1255,-,-,-,y,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
warl1254,-,-,-,y,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
waru1265,-,-,-,5,-,-,u,-,-,n,-,T,-,T,-,-,-,-,-,-,-,-,-,-,-,a,n,-
guri1247,T,a,-,y,-,-,i,-,-,N,-,a,-,n,-,-,-,-,-,-,-,-,-,-,-,a,-,-
ngar1235,T,a,-,y,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
mudb1240,-,-,-,5,-,-,u,-,-,N,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-
jaru1254,n,-,-,T,-,-,u,-,-,N,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,a,n,-
adny1235,-,-,-,4,-,-,u,-,-,N,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-
naru1238,-,-,-,y,-,-,u,-,-,N,-,-,-,g,u,d,-,-,T,-,-,-,-,-,-,a,-,-
dier1241,-,-,-,y,-,-,i,-,-,N,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,i,-,-
yand1253,-,-,-,N,-,-,u,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
dhuw1249,-,-,-,w,-,-,e,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,m,-
djam1256,-,-,-,w,-,-,e,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,m,-
gupa1247,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,7,-
dhan1270,-,-,-,g,-,-,u,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,n,-
dayi1244,-,-,-,w,-,-,i,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,m,-
yann1237,-,-,-,g,-,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
djin1253,-,-,-,g,-,-,u,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
waga1260,-,-,-,N,-,-,u,-,-,n,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-
warl1256,-,-,-,N,-,-,u,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,a,-,-
yany1243,-,-,-,N,-,-,u,-,-,n,-,-,-,d,-,-,-,a,y,a,-,-,-,r,-,a,-,-
kala1377,-,-,-,p,-,-,o,-,-,i,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,i,-
alya1239,-,-,-,-,-,-,a,-,-,n,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,e,m,-
ande1247,-,-,-,-,-,-,-,-,-,n,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,e,m,-
west2441,-,-,-,-,-,-,-,-,-,n,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,e,m,e
