language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
gami1243,-,-,-,b,-,-,-,-,u,-,-,r,-,-,-,-,-,-,-,a,l,-
gami1243,-,-,-,b,-,-,-,-,i,-,-,d,-,-,-,-,-,-,-,i,-,-
wira1262,-,-,-,b,-,-,-,-,i,-,-,n,-,-,-,-,-,-,-,a,l,-
wang1291,-,-,-,t,-,-,-,-,u,-,-,r,u,-,N,-,-,-,-,a,l,-
muru1266,-,-,-,t,-,-,-,-,a,-,-,t,-,-,-,-,-,-,-,a,-,-
kumb1268,-,-,-,b,-,-,-,-,a,-,-,r,-,-,w,-,-,-,-,a,y,-
darl1243,-,-,-,w,-,-,-,-,e,-,-,t,-,-,-,-,-,-,-,o,-,-
guny1241,-,-,-,b,-,-,-,-,a,-,-,5,-,-,-,-,-,-,-,a,-,-
marg1253,-,-,-,w,-,-,-,-,a,-,-,n,-,-,b,-,-,-,-,a,-,-
kung1258,-,-,-,b,-,-,-,-,a,-,-,5,-,-,-,-,-,-,-,a,r,i
bidy1243,-,-,-,b,-,-,-,-,a,-,-,5,-,-,-,-,-,-,-,a,-,-
maya1280,-,-,-,p,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-,a,r,-
gugu1255,-,-,-,w,-,-,-,-,a,-,-,r,-,-,k,-,-,-,-,a,-,-
kuku1273,-,-,-,y,-,-,-,-,a,-,-,l,-,-,b,-,-,-,-,a,u,-
dyaa1242,-,-,-,b,-,-,-,-,a,-,-,N,-,-,g,-,-,-,-,a,l,-
yidi1250,-,-,-,N,-,-,-,-,a,-,-,l,-,-,-,-,-,-,-,a,l,-
dyir1250,-,-,-,b,-,-,-,-,u,-,-,l,-,-,g,-,-,-,-,a,n,-
warr1255,-,-,-,g,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,a,m,u
paka1251,-,-,-,p,-,-,-,-,a,-,-,p,-,-,-,-,-,-,-,a,-,-
kuku1280,-,-,-,y,-,-,-,-,o,-,-,k,-,-,-,-,-,-,-,o,-,-
wikm1247,-,-,-,p,-,-,-,-,i,-,-,7,-,-,-,-,-,-,-,a,n,-
umpi1239,-,-,-,m,-,-,-,-,a,n,-,t,-,-,-,-,-,-,-,a,t,i
kuuk1238,-,-,-,m,-,-,-,-,u,-,-,k,-,-,-,-,-,-,-,a,n,-
kanj1260,-,-,-,y,-,-,-,-,u,y,-,k,-,-,-,-,-,-,-,u,-,-
gurd1238,N,-,-,k,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,a,t,-
ngaa1240,t,-,-,T,-,-,-,-,u,-,-,-,-,-,k,u,m,u,n,u,-,-
pint1251,-,-,-,p,-,-,-,-,u,-,-,L,-,-,k,-,-,-,-,a,-,-
pitj1243,-,-,-,p,-,-,-,-,u,-,-,L,-,-,k,-,-,-,-,a,-,-
pint1250,-,-,-,p,-,-,-,-,u,-,-,l,-,-,k,-,-,-,-,a,-,-
kuka1246,-,-,-,m,-,-,-,-,a,-,-,t,-,-,T,-,-,-,-,u,-,-
nyam1271,-,-,-,b,-,-,-,-,o,-,-,t,-,-,-,-,-,-,-,a,-,-
nyan1301,-,-,-,w,-,-,-,-,i,-,-,t,-,-,-,-,-,-,-,u,-,-
mart1256,-,-,-,T,-,-,-,-,a,-,-,L,-,-,-,-,-,-,-,u,-,-
wanm1242,-,-,-,T,u,m,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
kara1476,-,-,-,-,-,-,-,-,o,-,-,d,-,-,-,-,-,-,-,o,-,-
kara1476,-,-,-,w,-,-,-,-,u,-,-,t,-,-,-,-,-,-,-,u,-,-
nhan1238,-,-,-,-,-,-,-,-,i,-,-,n,-,-,t,-,-,-,-,a,-,-
waja1257,-,-,-,y,-,-,-,-,a,-,-,n,-,-,d,-,-,-,-,a,-,-
bayu1240,-,-,-,m,-,-,-,-,i,-,-,d,a,-,l,-,-,-,-,i,-,-
dhal1245,-,-,-,m,-,-,-,-,i,-,-,d,a,-,l,-,-,-,-,i,-,-
dhar1247,-,-,-,p,-,-,-,-,a,-,-,t,-,-,g,-,-,-,-,a,-,-
kurr1243,-,-,-,T,-,-,-,-,i,-,-,l,i,-,r,-,-,-,-,a,-,-
pany1241,-,-,-,T,-,-,-,-,i,-,-,l,i,-,r,-,-,-,-,a,-,-
ngar1287,-,-,-,m,-,-,-,-,i,-,-,r,-,-,g,-,-,-,-,a,-,-
yind1247,-,-,-,w,a,T,-,-,i,g,a,d,-,-,-,-,-,-,-,a,-,-
nyun1247,N,o,-,m,-,-,-,-,o,-,-,n,-,-,-,-,-,-,-,-,-,-
warl1255,-,-,-,w,-,-,-,-,i,-,-,r,-,-,-,-,-,-,-,i,-,-
warl1254,-,-,-,w,-,-,-,-,i,-,-,r,-,-,-,-,-,-,-,i,-,-
waru1265,k,u,m,p,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
guri1247,-,-,-,T,-,-,-,-,a,-,-,N,-,-,k,-,-,-,-,a,n,i
ngar1235,-,-,-,N,a,m,-,-,a,-,-,5,-,-,-,-,-,-,-,a,n,-
mudb1240,-,-,-,d,-,-,-,-,i,-,-,T,-,-,-,-,-,-,-,a,-,-
jaru1254,-,a,m,b,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
adny1235,N,a,-,L,-,-,-,-,a,-,-,k,-,-,-,-,-,-,-,a,-,-
naru1238,d,a,-,w,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,a,-,-
dier1241,-,-,-,p,-,-,-,-,i,-,-,n,-,-,-,-,-,-,-,a,-,-
yand1253,-,-,-,p,-,-,-,-,i,-,-,n,-,-,-,-,-,-,-,a,-,-
dhuw1249,d,u,-,m,-,-,-,-,u,-,-,r,-,-,-,-,-,-,-,-,-,-
djam1256,-,-,-,b,a,t,-,-,a,-,-,l,-,-,-,-,-,-,-,a,-,-
gupa1247,d,a,m,b,-,-,-,-,u,-,-,r,-,-,-,-,-,-,-,u,-,-
guma1253,-,-,-,b,a,t,-,-,a,-,-,l,-,-,-,-,-,-,-,a,-,-
