language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
yand1253,-,-,-,-,-,-,m,i,t,-,-,-,-,-,-,T,-,i,-,k,-,-,u,-,t,T,a,-
dhuw1249,-,-,-,-,-,-,m,i,l,-,-,k,-,-,i,n,-,i,-,N,-,-,i,-,n,-,-,-
djam1256,-,-,-,-,-,-,m,i,l,-,-,k,-,-,i,n,-,i,-,N,-,-,i,-,n,-,-,-
gupa1247,-,-,-,-,-,-,m,i,l,-,-,k,-,-,i,n,-,i,-,N,-,-,i,-,n,-,-,-
guma1253,-,-,-,-,-,-,m,-,-,-,-,-,-,-,i,n,-,-,-,g,-,-,i,-,-,-,-,-
rita1239,-,-,-,-,-,-,m,-,-,-,-,-,-,-,i,5,-,i,-,N,a,l,a,-,N,-,a,l
yann1237,-,-,-,-,-,-,m,i,l,-,-,k,-,-,i,n,-,i,-,N,-,-,i,-,n,-,-,-
djin1253,-,-,-,-,-,-,m,i,l,-,d,T,a,p,i,r,-,-,-,m,-,-,a,-,r,-,-,-
waga1260,-,-,-,-,-,-,-,i,m,-,-,-,-,-,-,p,-,i,-,4,-,-,i,-,l,-,-,t
kala1377,-,-,-,-,-,-,b,a,-,-,-,-,-,-,-,-,-,i,-,b,-,-,-,-,-,-,-,-
alya1239,-,-,-,-,-,-,-,a,n,-,-,-,-,-,-,-,-,-,-,g,-,-,a,y,t,-,-,-
west2441,-,-,-,a,l,k,N,a,n,-,-,-,-,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-
