language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
mudb1240,-,-,-,m,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-
jaru1254,-,-,-,m,-,-,-,a,-,-,-,-,y,-,-,-,-,-,-,-,-,a,-,-,-
adny1235,-,-,-,w,-,-,-,a,-,-,d,-,L,-,-,-,-,-,-,-,-,i,-,-,-
naru1238,-,-,-,w,-,-,-,a,-,-,d,i,l,-,-,-,-,-,-,-,-,i,-,-,-
dier1241,-,-,-,w,-,-,-,a,-,-,-,-,L,-,-,-,-,-,-,-,-,i,-,-,-
yand1253,-,-,-,k,-,-,-,u,-,-,n,-,t,-,-,-,-,-,-,-,-,i,-,-,-
dhuw1249,-,-,-,w,-,-,-,E,-,-,-,-,N,-,-,-,-,-,-,-,-,a,-,-,-
djam1256,-,-,-,b,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,a,7,-,-
gupa1247,-,-,-,d,-,-,-,u,-,-,-,-,l,-,-,m,-,-,-,-,-,a,r,-,-
guma1253,-,-,-,N,-,-,-,a,-,-,-,-,y,-,a,m,-,-,-,-,b,a,l,-,k
dhan1270,-,-,-,b,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,a,7,-,-
dayi1244,-,-,-,b,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,a,7,-,-
rita1239,-,-,-,w,-,-,-,a,-,-,-,-,N,-,-,-,-,-,-,-,-,a,-,-,-
yann1237,-,-,-,b,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-
djin1253,-,-,-,g,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,a,r,a,k
waga1260,-,u,n,p,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
warl1256,k,u,n,t,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yany1243,-,-,-,b,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,a,w,-,u
kala1377,-,-,-,g,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,a,m,-,-
alya1239,-,-,-,w,-,-,-,a,-,-,-,-,L,-,-,-,-,-,-,-,-,-,-,-,-
