language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35
yidi1250,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,g,-,-,-,-,-,-,-,-,-,u,T,a,-,-,-
dyir1250,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
warr1255,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
paka1251,-,p,a,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kuku1280,-,p,a,m,-,a,m,-,-,-,-,-,-,-,-,-,a,n,-,t,-,-,-,a,-,-,-,-,-,-,y,a,-,n,-
wikm1247,-,p,a,-,-,-,m,-,-,-,-,-,-,-,-,-,-,N,o,t,-,-,-,-,-,-,-,-,-,-,-,a,-,n,-
umpi1239,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,y,u,-,-,-
kuuk1238,-,p,a,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
kanj1260,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,y,u,-,-,-
gurd1238,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,b,-
ngaa1240,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,n,-,-,-,a,-,-,-,-,-,-,N,u,-,-,-
pint1251,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,a,L,i,t,-,-,T,a,-,-,-,-,-,-,r,a,-,-,-
pitj1243,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,t,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
pint1250,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,y,u,t,-,-,-,-,-,-,-,-,-,-,T,u,-,-,-
kuka1246,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,n,-,t,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
nyan1301,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,N,u,-,-,-
mart1256,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,u,n,-,t,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
wanm1242,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,i,-,-,t,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
kara1476,d,T,a,n,d,o,m,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,N,o,-,-,-
kara1476,d,T,a,n,d,o,m,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,N,o,-,-,-
nhan1238,-,-,a,n,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,n,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
waja1257,-,g,u,-,-,-,m,-,-,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bayu1240,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-,-,i,-,-,-,-,-,-,T,i,-,-,-
dhal1245,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,t,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
dhar1247,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-,-,a,-,-,-,-,-,-,N,u,-,-,-
kurr1243,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,t,-,-,-,-,-,-,-,-,-,-,k,u,-,-,-
pany1241,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,i,-,-,t,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
ngar1287,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,a,-,-,t,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
yind1247,-,-,-,-,-,-,b,-,-,-,i,r,i,r,i,m,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
nyun1247,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,u,-,-,N,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
warl1255,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,k,a,-,-,-
warl1254,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,k,a,-,-,-
waru1265,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,a,-,-,t,-,-,-,-,-,-,-,-,-,-,t,i,-,-,-
guri1247,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,w,u,-,n,-
ngar1235,-,N,u,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,i,-,n,-
mudb1240,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,k,a,-,-,-
jaru1254,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,w,u,-,n,-
adny1235,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,u,-,-,r,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
naru1238,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,d,-,l,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
dier1241,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,t,a,r,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
yand1253,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
dhuw1249,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-,-,a,-,-,-,-,-,-,m,u,-,-,-
djam1256,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,i,-,-,r,-,-,-,a,-,-,-,-,-,-,m,u,-,-,-
gupa1247,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,i,-,-,r,-,-,-,a,-,-,-,-,-,-,m,u,-,-,-
guma1253,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-,-,a,-,-,-,-,-,-,m,u,-,-,-
dhan1270,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,i,-,-,r,-,-,-,a,-,-,-,-,-,-,m,u,-,-,-
rita1239,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-,-,a,-,-,-,-,-,-,m,u,-,-,-
yann1237,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-,-,a,-,-,-,-,-,-,m,u,-,-,-
djin1253,-,-,-,-,-,-,g,u,m,b,i,r,-,-,-,m,a,-,-,r,i,N,g,a,l,g,i,n,-,i,N,i,-,-,-
waga1260,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
warl1256,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
yany1243,-,l,i,-,-,-,m,-,-,-,-,-,-,-,-,-,i,-,-,n,-,-,-,i,-,-,-,-,-,-,N,u,-,-,-
kala1377,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,b,a,e,g,-
alya1239,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,y,-
west2441,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
