language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
gami1243,-,-,k,-,-,-,u,-,-,-,k,-,-,-,u,-,-,r,-,a,k,-,a,-,-,-
gami1243,-,-,k,-,-,-,u,-,-,-,k,-,-,-,u,-,-,r,-,a,k,-,a,-,-,-
wira1262,-,-,g,-,-,-,u,-,-,-,g,-,-,-,u,-,-,b,-,a,r,-,a,-,-,-
wang1291,-,-,k,-,-,-,a,-,-,-,r,-,-,-,-,-,-,g,-,o,k,-,a,-,-,-
muru1266,-,-,k,-,-,-,a,-,-,-,r,-,-,-,u,-,-,w,-,a,k,-,a,-,-,-
darl1243,-,-,g,-,-,-,u,-,-,-,g,-,-,-,a,-,-,g,-,a,g,-,a,-,-,-
guny1241,-,-,g,-,-,-,a,-,-,-,g,u,N,-,u,-,-,-,-,-,d,-,u,-,-,-
marg1253,-,-,k,o,w,r,a,-,-,-,g,-,-,-,u,-,-,-,-,-,r,-,a,-,-,-
kung1258,-,-,g,-,-,-,a,-,-,-,g,a,N,-,u,-,-,-,-,-,r,-,u,-,-,-
bidy1243,-,-,k,-,-,-,a,r,-,-,g,o,b,-,u,-,-,-,-,-,r,-,a,-,-,-
maya1280,t,-,T,-,-,-,a,-,-,-,r,a,N,g,u,-,-,-,-,-,l,-,-,-,-,-
gugu1255,-,-,g,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,g,-,a,-,-,-
kuku1273,-,-,k,-,-,-,u,-,-,-,r,-,-,-,u,r,u,N,-,-,k,-,a,-,-,-
dyaa1242,-,-,g,-,-,-,u,-,-,-,r,-,-,-,u,-,-,N,-,-,g,-,a,-,-,-
yidi1250,-,-,g,-,-,-,u,-,-,-,r,-,-,-,u,-,-,N,-,-,g,-,a,-,-,-
dyir1250,-,-,g,-,-,-,-,-,-,-,-,-,-,-,u,-,-,N,g,a,g,-,a,-,-,-
warr1255,-,-,g,-,-,-,-,-,-,-,-,-,-,-,u,-,-,N,g,a,g,-,a,-,-,-
paka1251,m,i,4,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,i,m,p,u
kuku1280,m,i,4,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,i,m,p,u
wikm1247,-,-,k,-,-,-,o,-,-,-,-,-,-,-,-,-,-,n,-,-,k,-,a,n,-,-
gurd1238,-,-,k,-,-,-,a,-,-,-,l,-,m,p,o,-,e,r,-,-,k,-,-,-,-,-
nyan1301,-,-,k,-,-,-,a,-,-,-,r,-,-,-,u,-,-,w,-,a,l,k,a,n,-,-
wanm1242,-,-,k,-,-,-,a,-,-,-,r,-,-,-,u,-,-,w,-,a,l,k,a,n,-,-
kara1476,-,-,g,-,-,-,a,l,g,a,r,-,-,-,u,-,-,-,-,-,r,-,u,-,-,-
waja1257,-,-,T,-,-,-,a,-,-,-,r,-,-,-,u,-,-,-,-,-,r,-,u,-,-,-
bayu1240,-,-,T,-,-,-,a,-,-,-,r,-,-,-,u,-,-,-,-,-,r,-,u,-,-,-
dhal1245,-,-,T,-,-,-,a,-,-,-,r,-,-,-,u,-,-,-,-,-,r,-,u,-,-,-
kurr1243,-,-,T,-,-,-,a,-,-,-,r,-,-,-,u,-,-,-,-,-,r,-,u,-,-,-
pany1241,-,-,4,-,-,-,i,-,-,-,t,-,-,-,i,-,-,-,-,-,5,b,a,-,-,-
ngar1287,-,-,g,-,-,-,a,-,-,-,r,u,b,-,u,-,-,-,-,-,L,-,u,-,-,-
guri1247,-,-,T,-,-,-,a,l,k,u,r,-,-,-,u,-,-,-,-,-,r,-,u,-,-,-
ngar1235,-,-,T,-,-,-,a,L,g,u,r,-,-,-,u,-,-,-,-,-,r,-,u,-,-,-
mudb1240,-,-,T,-,-,-,a,l,k,u,r,-,-,-,u,-,-,-,-,-,r,-,u,-,-,-
dhuw1249,-,-,g,-,-,-,a,-,-,-,r,-,-,-,u,-,-,-,-,-,k,-,a,l,-,-
djam1256,-,-,g,-,-,-,a,-,-,-,r,-,-,-,u,-,-,-,-,-,k,-,a,l,-,-
gupa1247,-,-,g,-,-,-,a,-,-,-,r,-,-,-,u,-,-,-,-,-,k,-,a,l,-,-
guma1253,-,-,g,-,-,-,a,-,-,-,r,-,-,-,u,-,-,-,-,-,k,-,a,l,-,-
dhan1270,-,-,g,-,-,-,a,-,-,-,r,-,-,-,u,-,-,-,-,-,k,-,a,l,-,-
dayi1244,-,-,g,-,-,-,a,-,-,-,r,-,-,-,u,-,-,-,-,-,k,-,a,l,-,k
rita1239,-,-,g,-,-,-,a,-,-,-,r,-,-,-,u,-,-,-,-,-,k,-,a,l,-,-
djin1253,-,-,d,-,-,T,i,-,-,-,r,-,d,-,i,-,-,-,-,-,-,-,-,d,-,i
kala1377,-,-,k,-,-,-,a,-,-,-,-,-,-,-,u,-,-,-,-,-,r,-,u,-,-,-
