language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41
pint1250,-,-,-,-,k,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,n,-,-,-,u
kuka1246,-,-,-,-,k,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyam1271,-,-,-,-,k,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,y,-,-,-,a
nyan1301,p,i,n,a,k,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a
mart1256,-,-,-,-,k,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,n,-,-,-,u
wanm1242,-,-,-,-,k,u,-,-,w,-,-,a,-,-,n,-,-,t,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a
kara1476,p,i,n,a,k,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nhan1238,-,-,-,-,-,u,-,-,l,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
waja1257,-,-,-,-,N,a,-,-,N,-,g,u,n,-,m,-,-,-,a,-,-,4,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bayu1240,-,-,-,-,k,a,-,-,y,-,-,a,-,-,b,-,-,-,a,-,-,r,-,-,-,-,i,-,-,-,-,-,-,-,-,-,m,-,-,-,a
dhal1245,-,-,-,-,k,a,-,-,y,-,-,a,-,-,b,-,-,-,a,-,-,r,-,-,-,-,i,-,-,-,-,-,-,-,-,-,n,-,-,-,-
dhar1247,-,-,-,-,k,u,-,-,L,-,g,a,-,-,y,-,-,-,i,-,-,r,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kurr1243,-,-,-,-,k,u,-,-,L,-,k,a,-,-,k,-,-,-,a,-,-,y,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pany1241,-,-,-,-,k,u,-,-,l,-,-,i,-,-,y,-,-,-,a,-,-,l,-,k,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ngar1287,-,-,-,-,w,a,-,-,5,-,-,a,-,-,b,-,-,-,a,-,-,r,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yind1247,-,-,-,-,w,a,-,-,5,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyun1247,-,-,-,-,p,e,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,d,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-
warl1255,-,-,-,-,p,u,-,-,t,-,-,u,-,-,k,-,-,-,a,-,-,r,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
warl1254,-,-,-,-,p,u,-,-,d,-,-,a,-,-,5,-,-,-,a,-,-,5,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-
waru1265,-,-,-,-,p,i,-,-,-,-,-,-,-,-,n,-,-,-,a,-,-,n,-,t,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
guri1247,-,-,-,-,k,u,-,-,r,-,-,u,5,a,N,-,-,-,a,-,-,n,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ngar1235,-,-,-,-,g,u,-,-,r,-,-,u,-,-,g,-,-,-,a,r,i,5,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mudb1240,-,-,-,-,k,u,-,-,r,-,-,u,-,-,k,-,-,-,a,r,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-
jaru1254,-,-,-,-,b,u,-,-,r,-,-,a,-,-,5,-,-,-,a,-,-,N,-,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-
adny1235,-,-,-,-,y,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,u,k,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
naru1238,-,-,-,-,y,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dier1241,-,-,-,-,N,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yand1253,-,-,-,-,N,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dhuw1249,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,E,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
djam1256,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,a,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
gupa1247,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,E,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
guma1253,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,a,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dhan1270,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,E,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dayi1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,E,k,i,r,i,w,i,t,T,u,n,-,-,-,-
rita1239,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,a,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yann1237,-,-,-,-,b,a,r,-,N,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
djin1253,-,-,-,-,b,u,T,i,n,-,-,-,-,-,T,-,-,-,i,-,-,r,-,k,u,N,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-
waga1260,-,-,-,-,-,-,-,-,L,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
warl1256,-,-,-,-,-,-,-,-,L,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yany1243,-,-,-,-,-,-,-,-,5,-,-,-,-,-,k,-,-,-,a,-,-,r,-,-,-,-,i,-,-,-,-,-,-,-,-,-,n,T,a,r,a
kala1377,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,r,e,N,e,m,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-
alya1239,-,-,-,a,w,e,-,-,-,-,-,-,-,-,y,-,-,-,e,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ande1247,-,-,-,a,w,e,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
west2441,-,-,-,-,w,u,-,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
