language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
warl1254,-,T,a,k,u,-,y,u,-,-,l,p,-,-,-,-,-,u,-,-,-,-,-,-
waru1265,-,p,-,-,-,-,-,i,-,-,l,p,i,-,-,L,-,i,-,-,-,-,-,-
nyun1247,-,k,-,-,-,-,-,o,-,-,n,-,-,-,-,t,-,-,-,-,-,-,-,-
waju1234,-,t,-,-,u,m,p,u,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-
ward1248,-,n,a,l,i,m,m,a,-,-,-,-,-,-,-,T,-,a,-,-,-,-,-,-
dhuw1249,-,m,-,-,-,-,-,a,-,-,t,-,i,-,-,r,-,a,-,-,-,-,-,-
djam1256,-,m,-,-,-,-,-,a,-,-,t,-,i,-,-,r,-,a,-,-,-,-,-,-
djap1238,-,m,-,-,-,-,-,a,-,-,t,-,i,-,-,r,-,a,-,-,-,-,-,-
guma1253,-,m,-,-,-,-,-,a,-,-,t,-,i,-,-,r,-,a,-,-,-,-,-,-
gupa1247,-,m,-,-,-,-,-,a,-,-,t,-,i,-,-,r,-,a,-,-,-,-,-,-
yann1237,-,m,-,-,-,-,-,a,-,-,t,-,a,-,-,r,-,a,-,-,-,-,-,-
djin1253,-,m,-,-,-,-,-,-,-,-,-,-,i,-,-,r,-,i,-,N,-,-,-,-
gund1249,-,y,a,t,-,m,-,i,-,-,r,-,-,-,-,-,-,u,-,k,-,-,-,-
bung1264,-,y,-,-,-,-,-,u,-,-,l,-,-,-,-,-,-,a,-,N,-,-,-,-
wang1291,-,m,-,-,-,-,-,i,-,-,r,-,-,-,-,k,-,a,-,-,-,-,-,-
wira1262,-,w,-,-,-,-,-,i,-,-,l,-,-,-,-,b,-,a,-,n,-,-,-,-
yuwa1242,-,w,-,-,-,-,-,a,-,-,d,-,-,-,-,-,-,u,-,-,-,-,-,-
band1358,-,b,-,-,-,-,-,i,-,-,r,-,-,-,-,m,-,a,-,n,-,-,-,-
yuga1244,-,N,-,-,-,-,-,o,-,-,r,-,-,-,-,u,-,i,-,-,-,-,-,-
duun1241,-,d,-,-,-,-,-,o,-,-,y,-,-,-,-,-,-,i,-,-,-,-,-,-
gure1255,-,d,u,-,-,g,-,i,-,-,l,w,a,-,y,b,-,a,-,r,-,-,e,-
birr1241,-,g,-,-,-,-,-,a,-,-,n,-,-,-,-,-,-,i,-,N,-,-,-,-
sydn1236,-,g,-,-,-,-,-,a,-,-,n,-,-,-,-,-,-,i,-,N,-,-,-,-
sydn1236,-,g,-,-,-,-,-,a,-,-,n,-,-,-,-,-,-,i,-,N,-,-,-,-
hawk1239,-,b,-,-,-,-,-,a,-,-,r,-,-,-,-,-,-,a,-,N,-,-,-,-
narr1259,-,p,-,-,-,-,-,u,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-
alya1239,-,-,-,-,-,-,-,i,-,-,n,-,-,-,-,t,-,e,-,y,-,-,-,-
