language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
gami1243,-,-,t,-,-,-,-,a,-,l,a,g,-,-,a,-,l,-,-,-,-
gami1243,-,-,t,-,-,-,-,a,-,l,a,g,-,-,a,-,l,-,-,-,-
muru1266,-,-,t,u,m,-,-,a,-,n,-,T,-,-,-,-,-,-,-,-,-
guny1241,-,-,g,-,-,-,-,u,-,-,-,b,-,-,i,-,l,-,-,-,-
marg1253,-,-,g,-,-,-,-,u,-,-,-,b,-,-,i,-,l,-,-,-,-
kung1258,-,-,g,-,-,-,-,u,-,-,-,b,-,-,i,-,l,-,-,-,-
dyaa1242,-,-,b,-,-,-,-,a,-,T,a,b,-,-,a,-,T,a,-,-,-
yidi1250,-,-,d,-,-,-,-,u,-,m,-,b,-,-,u,-,l,-,-,-,-
dyir1250,-,-,b,-,-,-,-,a,-,N,-,g,-,-,a,-,r,a,-,-,-
warr1255,-,-,b,-,-,-,-,a,-,N,-,g,-,-,a,-,r,a,-,-,-
paka1251,m,i,4,-,-,-,-,a,i,5,-,T,-,-,a,-,n,-,-,-,-
kuku1280,m,i,4,-,-,-,-,a,-,-,-,w,-,-,a,-,l,i,-,-,-
wikm1247,-,-,w,-,-,-,-,-,-,-,-,-,-,-,e,-,l,-,-,-,-
umpi1239,-,-,-,-,-,-,-,a,-,N,-,k,-,-,a,-,y,-,-,-,-
kuuk1238,-,-,-,-,-,-,-,a,-,N,-,k,-,-,a,-,y,-,-,-,-
ngaa1240,-,-,l,-,-,-,-,u,-,N,-,k,-,-,a,-,t,a,-,-,-
pint1251,-,-,l,-,-,-,-,a,-,N,-,k,-,-,-,-,-,a,-,-,-
pint1250,-,-,l,-,-,-,-,u,-,N,-,k,-,-,a,-,t,a,-,-,-
kuka1246,-,-,l,-,-,-,-,u,-,N,-,g,-,-,u,-,d,a,-,-,-
nyan1301,-,-,l,-,-,-,-,u,-,N,-,k,-,-,u,-,t,a,-,-,-
mart1256,-,-,l,-,-,-,-,u,-,N,-,k,-,-,a,-,t,a,-,-,-
wanm1242,-,-,l,-,-,-,-,u,-,m,-,-,-,-,-,-,-,a,-,-,-
kara1476,b,i,l,-,-,-,-,-,-,-,-,-,-,-,e,-,r,i,-,-,-
bayu1240,p,a,l,-,-,-,-,-,-,-,-,-,-,-,a,-,d,a,-,-,-
dhal1245,p,a,l,-,-,-,-,-,-,-,-,-,-,-,a,-,d,a,-,-,-
dhar1247,p,a,l,-,-,-,-,-,-,-,-,-,-,-,a,-,d,a,-,-,-
kurr1243,p,a,n,-,-,-,-,-,-,-,-,-,-,-,a,n,t,i,-,-,-
pany1241,m,i,L,-,-,-,-,-,-,-,-,-,-,-,a,-,4,a,-,-,-
ngar1287,t,a,l,-,-,-,-,i,-,-,-,w,-,-,a,-,r,u,-,-,-
yind1247,b,a,l,-,-,-,-,-,-,-,-,-,-,-,i,-,r,i,-,-,-
nyun1247,-,u,l,-,-,-,-,-,-,-,-,-,-,-,a,-,t,-,-,-,-
warl1255,-,-,l,-,-,-,-,u,-,m,-,-,-,-,-,-,-,a,-,-,-
warl1254,-,-,l,-,-,-,-,u,-,N,-,k,-,-,a,-,d,a,-,-,-
waru1265,T,u,l,-,y,-,-,u,-,l,-,-,-,-,a,-,r,a,-,-,-
guri1247,-,-,T,-,-,-,-,i,-,-,-,w,-,-,i,-,l,i,-,-,-
ngar1235,-,-,l,-,-,-,-,u,-,N,-,g,-,-,u,-,r,a,-,-,-
mudb1240,-,-,l,-,-,-,-,u,-,N,-,k,-,-,u,-,r,a,-,-,-
jaru1254,-,-,l,-,-,-,-,u,-,N,-,g,o,-,o,-,r,a,-,-,-
adny1235,-,a,T,-,-,-,-,-,-,-,-,-,-,-,i,-,t,a,-,-,-
dier1241,k,a,l,-,-,-,-,-,-,-,-,-,-,-,-,-,t,a,-,-,-
yand1253,k,a,l,-,-,-,-,-,-,-,-,-,-,-,-,-,t,a,-,-,-
dhuw1249,-,-,g,-,-,-,-,u,-,-,-,N,-,-,a,-,l,u,-,N,-
djam1256,-,-,g,-,-,-,-,u,-,-,-,N,-,-,a,-,l,u,-,N,-
gupa1247,-,-,g,-,-,-,-,u,-,-,-,N,-,-,a,-,l,u,-,N,-
guma1253,-,-,d,-,T,a,-,w,-,a,-,k,-,-,a,-,l,a,-,N,-
rita1239,-,-,g,-,-,-,-,u,-,r,-,m,-,-,u,-,L,u,-,7,-
yann1237,-,-,m,-,-,a,n,u,-,-,-,g,-,-,a,-,L,a,r,N,u
djin1253,-,-,m,-,-,-,-,u,-,r,-,b,-,-,i,-,n,i,-,-,-
waga1260,-,-,y,-,-,-,-,u,-,N,-,k,u,m,e,-,t,-,-,-,-
warl1256,-,-,k,-,-,-,-,a,-,T,a,l,-,-,a,-,r,a,-,-,-
alya1239,-,-,k,-,-,-,-,a,-,N,-,k,-,-,e,-,r,-,-,-,-
