language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
pint1250,-,-,-,-,m,-,-,u,-,-,k,a,l,-,-,a,-,-,-,-
kuka1246,-,-,-,-,m,-,-,u,-,-,n,-,d,-,-,a,-,-,-,-
nyam1271,-,-,-,-,N,-,-,a,-,-,-,-,L,-,-,o,-,-,-,-
nyan1301,-,-,-,-,N,-,-,a,-,-,-,-,L,-,-,u,-,-,-,-
mart1256,-,-,-,-,w,-,-,i,-,-,-,-,L,-,-,a,-,-,-,-
wanm1242,-,-,-,-,5,-,-,u,-,-,-,-,r,-,-,u,-,-,-,-
kara1476,-,-,-,-,g,-,-,o,-,-,-,-,d,-,-,o,-,-,d,o
kara1476,-,-,-,-,N,-,-,a,-,-,-,-,L,-,-,u,-,-,-,-
nhan1238,-,-,-,-,w,-,-,i,-,-,-,-,k,-,-,u,-,-,-,-
waja1257,-,-,-,-,w,-,-,a,-,-,-,-,r,-,-,i,-,-,-,-
bayu1240,-,-,-,-,p,-,-,a,-,-,-,-,L,-,-,u,-,-,5,u
dhal1245,-,-,-,-,p,-,-,a,-,-,-,-,L,-,-,u,-,-,5,u
dhar1247,-,-,-,-,N,-,-,a,-,-,-,-,L,-,-,u,-,-,-,-
kurr1243,-,-,-,-,N,-,-,a,-,-,-,-,L,-,-,u,-,-,-,-
pany1241,-,-,-,-,N,-,-,a,-,-,-,-,L,-,-,u,-,-,-,-
ngar1287,-,p,u,-,N,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
yind1247,-,-,-,-,N,-,-,a,-,-,-,-,L,-,-,u,-,-,-,-
nyun1247,-,-,-,-,T,-,-,o,-,-,-,-,r,p,-,u,-,-,l,-
warl1255,-,-,-,-,m,-,-,u,-,-,-,-,N,k,-,u,-,-,-,-
warl1254,-,-,-,-,m,-,-,i,-,-,y,a,l,-,-,u,-,-,-,-
waru1265,-,-,-,-,m,-,-,u,-,-,-,-,n,k,-,u,-,-,-,-
guri1247,-,-,-,-,m,a,T,u,-,-,-,-,l,-,-,-,-,-,-,-
ngar1235,-,-,-,-,-,-,l,u,-,-,-,-,g,-,-,u,-,-,-,-
mudb1240,-,-,-,-,m,a,T,u,-,-,-,-,l,-,-,a,-,-,-,-
jaru1254,-,-,-,-,m,-,-,u,-,-,n,-,d,-,-,a,-,-,-,-
walm1241,-,-,-,-,m,-,-,u,-,-,-,-,n,t,-,a,-,-,-,-
adny1235,-,-,-,-,w,-,-,a,-,-,-,-,L,-,-,a,-,-,-,-
naru1238,-,-,-,-,b,-,-,u,-,-,-,-,n,-,-,a,-,-,-,-
dier1241,-,-,-,-,m,-,-,a,-,-,-,-,n,d,-,a,-,-,-,-
yand1253,-,-,-,-,t,-,-,u,-,-,-,-,n,d,r,u,-,-,-,-
dhuw1249,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,u,w,a,7,-
djam1256,-,-,-,-,d,-,-,u,-,-,-,-,l,m,-,u,-,-,-,-
gupa1247,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,u,w,a,7,-
guma1253,-,-,-,-,d,-,-,u,-,-,-,-,l,m,-,u,-,-,-,-
dhan1270,-,-,-,-,d,-,-,u,-,-,-,-,l,m,-,u,-,-,-,-
dayi1244,-,-,-,-,g,-,-,u,-,-,-,-,L,-,-,u,-,-,n,-
rita1239,-,-,-,-,g,-,-,u,-,-,-,-,l,-,-,u,-,-,n,-
yann1237,-,-,-,-,N,-,-,a,-,-,-,-,r,-,-,u,-,-,-,-
djin1253,-,-,-,-,b,-,-,u,d,-,T,i,r,-,-,i,-,-,-,-
waga1260,-,-,-,-,-,-,-,u,-,-,t,a,l,-,-,-,-,-,-,-
warl1256,-,-,-,-,k,-,-,u,n,a,p,a,t,-,-,a,-,-,-,-
kala1377,-,-,-,-,-,-,-,i,-,-,-,e,r,-,-,a,-,-,-,-
alya1239,a,t,-,-,n,-,-,a,-,-,-,a,l,t,-,a,-,-,-,-
ande1247,a,t,-,-,n,-,-,e,-,-,-,-,-,t,-,-,-,-,-,-
west2441,-,t,-,-,n,-,-,a,-,-,-,-,-,t,-,a,-,-,-,-
