language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31
paka1251,-,-,t,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
kuku1280,-,-,t,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,u,m,-,a,-,-,-,-,-,-,-,-
wikm1247,-,-,w,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,N,-,-,-,-,-
umpi1239,-,-,w,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
gurd1238,l,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,l,-,x,-,-,-
ngaa1240,-,-,y,-,-,u,-,-,-,-,n,-,-,-,-,-,-,-,-,-,y,-,u,-,-,n,p,a,-,-,-
pint1251,-,-,-,-,-,u,-,-,-,-,5,-,-,-,-,-,t,-,-,-,T,-,u,-,-,n,p,a,-,-,-
pint1250,-,-,w,a,r,u,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
kuka1246,-,-,k,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,a,-,-,-
nyam1271,-,-,p,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,p,a,k,-,a,-,-,r,-,a,-,-,-
nyan1301,-,-,p,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,a,-,-,-
mart1256,-,-,p,-,-,a,-,-,-,-,L,-,-,-,-,-,t,i,p,-,-,-,a,-,-,L,t,i,-,-,-
wanm1242,-,-,p,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,p,a,k,-,a,-,-,r,-,a,-,-,-
kara1476,-,-,T,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,u,k,-,u,-,-,r,-,-,-,-,-
waja1257,-,-,g,-,-,a,-,-,-,-,L,-,-,-,-,-,-,-,-,-,-,-,a,-,-,N,-,a,-,-,-
bayu1240,-,-,t,-,-,u,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,y,-,u,-,-,-
dhal1245,-,-,k,-,-,u,-,-,5,-,T,-,-,-,-,-,-,-,-,-,-,-,i,-,-,l,-,a,-,-,-
dhar1247,-,-,k,-,-,a,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,a,-,-,d,-,a,-,-,-
kurr1243,-,-,k,-,-,a,-,-,-,-,L,-,-,-,-,-,-,-,-,-,-,-,a,-,-,r,-,a,-,-,-
pany1241,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,l,-,u,-,-,-
ngar1287,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,L,-,u,-,-,-
yind1247,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,5,-,u,r,-,-
nyun1247,-,-,T,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,L,-,o,T,-,-
warl1254,-,-,w,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,t,-,i,-,-,y,-,i,-,-,-
waru1265,-,-,p,-,-,u,-,-,-,-,n,-,-,-,-,-,-,-,-,-,t,-,u,-,-,r,-,-,-,-,-
guri1247,-,-,t,-,-,u,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,u,-,-,r,-,u,N,-,-
ngar1235,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,r,-,a,b,-,-
mudb1240,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,r,-,a,b,-,-
jaru1254,-,-,N,-,-,a,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,u,-,-,r,N,a,w,u,r
adny1235,-,-,w,-,-,a,-,-,-,-,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,a,-,-,-
naru1238,-,-,w,-,-,a,-,-,-,-,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,a,-,-,-
dier1241,-,-,k,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,a,-,-,r,-,a,-,-,-
yand1253,-,-,k,-,-,a,p,a,k,u,r,a,n,a,r,i,T,i,n,-,d,r,i,-,-,r,-,i,-,-,-
dhuw1249,-,-,g,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,m,-,-,-,u,-,-,r,-,-,-,-,-
djam1256,-,-,g,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,m,-,-,-,u,-,-,r,-,-,-,-,-
gupa1247,-,-,g,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,m,-,-,-,u,-,-,r,-,-,-,-,-
dhan1270,-,-,g,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,m,-,-,-,u,-,-,r,-,-,-,-,-
dayi1244,-,-,g,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,m,-,-,-,u,-,-,r,-,7,-,-,-
yann1237,-,-,g,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,m,-,-,-,u,-,-,r,-,7,-,-,-
djin1253,-,-,g,-,-,u,-,-,-,-,r,-,-,-,-,-,-,-,m,-,-,-,u,-,-,r,-,-,-,-,-
waga1260,m,i,4,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,m,i,4,7,a,-,-,l,-,-,-,-,-
warl1256,m,a,4,-,-,a,-,-,-,-,l,a,-,-,-,-,-,-,m,a,4,-,a,-,-,l,-,a,-,-,-
yany1243,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,r,-,a,-,-,-
kala1377,-,-,k,-,-,a,m,a,-,-,n,-,-,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-,-,-,-
alya1239,n,T,w,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-
