language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
gami1243,-,-,-,-,-,-,d,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
wira1262,-,-,-,-,-,-,d,-,-,i,-,-,n,-,-,-,-,o,-,-,-,N,-
wang1291,-,-,-,-,-,-,d,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
muru1266,-,-,-,-,-,-,t,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
kumb1268,-,-,-,-,-,-,y,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
darl1243,-,-,-,-,-,-,t,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
guny1241,-,-,-,-,-,-,d,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
marg1253,-,-,-,-,-,-,d,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
kung1258,-,-,-,-,-,-,d,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
bidy1243,-,-,-,-,-,-,d,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
maya1280,-,-,-,-,-,-,t,-,T,i,-,-,n,-,-,-,-,a,-,-,-,-,-
gugu1255,-,-,-,-,e,-,d,-,-,a,-,-,m,-,-,-,-,a,-,-,-,l,-
kuku1273,-,-,-,-,-,-,T,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
dyaa1242,-,-,-,-,d,-,T,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
yidi1250,-,-,-,-,d,-,T,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
dyir1250,-,-,-,-,-,-,T,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
warr1255,-,-,-,-,-,-,b,-,-,i,-,-,N,-,-,-,-,a,-,-,-,5,-
paka1251,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,a,-,-,-,q,u
kuku1280,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,a,-,-,-,7,u
wikm1247,-,p,u,-,n,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
umpi1239,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,a,-,-,-,q,u
kuuk1238,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,a,-,-,-,7,u
kanj1260,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,a,-,-,-,7,u
gurd1238,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,e,m,-,-,p,-
ngaa1240,-,p,a,l,t,-,T,-,-,u,-,-,l,-,-,-,-,-,-,-,-,-,-
pint1251,-,-,-,-,t,-,T,a,m,a,-,-,n,-,-,-,-,a,-,-,-,-,-
pitj1243,-,p,a,l,t,-,T,-,-,u,-,-,l,-,-,-,-,-,-,-,-,-,-
pint1250,-,-,-,-,t,-,T,a,m,a,-,-,n,-,-,-,-,a,-,-,-,-,-
kuka1246,-,-,-,-,-,-,m,-,-,a,-,-,n,-,-,-,-,a,t,T,a,k,a
nyam1271,-,-,-,-,-,-,T,-,-,e,-,-,n,-,-,-,-,a,-,-,-,-,-
nyan1301,-,-,-,-,-,-,T,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
mart1256,-,-,-,-,-,-,T,a,m,a,-,-,n,-,-,-,-,a,-,-,-,-,-
wanm1242,-,-,-,-,-,-,T,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
kara1476,-,-,-,-,-,-,T,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
nhan1238,-,-,-,-,-,-,y,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
waja1257,-,-,-,-,-,-,T,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
bayu1240,-,-,-,-,-,-,T,-,-,u,g,a,r,-,-,-,-,a,-,-,-,-,-
dhal1245,-,-,-,-,-,-,T,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
dhar1247,-,-,-,-,-,-,t,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
kurr1243,-,-,-,-,-,-,T,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
pany1241,-,-,-,-,-,-,T,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
ngar1287,-,-,-,-,-,-,T,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
yind1247,-,-,-,-,-,-,T,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
nyun1247,-,-,-,-,-,-,T,-,-,e,-,-,n,-,-,-,-,a,-,-,-,-,-
warl1255,-,w,i,-,-,-,L,-,-,i,-,-,y,-,-,-,-,a,-,-,-,-,-
warl1254,-,w,i,-,-,-,L,-,-,i,-,-,y,-,-,-,-,a,-,-,-,-,-
waru1265,-,-,-,-,-,-,T,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
guri1247,-,-,-,-,-,-,y,-,-,u,-,-,n,-,-,-,p,a,-,-,-,-,-
ngar1235,-,-,-,-,-,-,y,-,-,u,b,a,n,-,-,-,-,-,-,-,-,-,-
mudb1240,-,-,-,-,-,-,y,-,-,i,-,-,l,-,-,-,-,i,-,-,-,-,-
jaru1254,-,-,-,-,-,-,y,-,-,u,b,a,n,-,-,-,-,-,-,-,-,-,-
adny1235,-,-,-,-,-,-,-,-,-,i,d,-,n,-,-,-,-,a,-,-,-,-,-
naru1238,-,-,-,-,-,-,d,-,-,i,d,-,n,a,g,a,g,a,-,-,-,-,-
dier1241,-,-,-,-,-,-,t,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
yand1253,-,-,-,-,-,-,t,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
dhuw1249,-,b,a,-,N,-,g,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
djam1256,-,b,a,-,N,-,g,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
gupa1247,-,b,a,-,N,-,g,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
guma1253,-,-,-,-,L,u,k,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
dhan1270,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,u,k,u,-,-,-,-,-
dayi1244,-,-,-,-,L,u,k,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
rita1239,-,-,-,-,L,u,k,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
yann1237,d,T,a,-,l,-,k,-,-,i,-,-,r,-,-,-,-,i,-,-,-,-,-
djin1253,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,u,-,-,-,-,-
waga1260,-,-,-,-,-,-,T,-,-,i,-,-,n,-,-,-,-,a,-,-,-,-,-
warl1256,-,-,-,-,-,-,p,-,-,a,-,-,m,-,-,a,r,a,-,-,-,-,-
kala1377,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,a,-,-,-,r,-
alya1239,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,e,-,-,-,T,-
ande1247,-,-,-,-,-,-,-,-,-,i,-,-,N,-,-,-,k,e,-,-,-,-,-
west2441,-,-,-,-,-,-,-,-,-,i,-,-,N,-,-,-,k,a,-,-,-,-,-
