language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
kuku1280,-,-,-,-,-,N,-,-,u,-,-,-,-,-,-,5,i,-,-,-,-,-,n,-,-,-
wikm1247,-,-,-,-,-,y,-,-,u,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-
gurd1238,-,-,-,-,-,-,-,-,u,-,-,n,-,-,-,d,a,-,-,-,-,-,r,-,a,r
ngaa1240,-,-,-,-,-,y,-,-,i,-,-,l,-,-,-,k,a,-,-,-,-,-,r,-,i,-
pint1251,-,-,-,-,-,-,-,-,i,-,-,l,-,-,-,k,a,-,-,-,-,-,r,-,i,-
pitj1243,-,-,-,-,-,-,-,-,i,-,-,l,-,-,-,k,a,-,-,-,-,-,r,-,i,-
pint1250,-,-,-,-,-,k,-,-,a,t,u,t,-,-,-,T,a,k,u,N,-,u,r,-,a,-
kuka1246,-,-,-,-,-,y,-,-,a,-,-,l,-,-,-,g,-,-,-,-,-,-,-,-,i,-
nyam1271,-,-,-,-,-,k,-,-,u,-,-,r,-,-,-,w,a,-,-,-,-,-,l,-,-,-
nyan1301,-,-,-,-,-,p,-,-,a,-,-,L,-,-,-,p,a,-,-,-,-,-,r,-,-,-
mart1256,-,-,-,-,-,N,-,-,a,-,-,n,-,-,-,k,a,-,-,-,-,-,-,-,-,-
wanm1242,-,-,-,-,-,N,-,-,a,-,-,n,-,-,-,k,a,-,-,-,-,-,-,-,-,-
kara1476,-,-,-,-,-,k,-,-,u,-,-,r,-,-,-,w,a,-,-,-,-,-,l,-,-,-
nhan1238,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,T,-,u,-
waja1257,-,-,-,-,-,b,-,-,i,-,-,l,-,-,-,-,a,-,-,-,-,-,n,-,-,-
bayu1240,-,-,-,-,-,T,-,-,i,-,-,n,-,-,-,d,i,-,-,-,-,-,-,-,-,-
dhal1245,-,-,-,-,-,T,-,-,i,-,-,n,-,-,-,d,i,-,-,-,-,-,-,-,-,-
dhar1247,-,-,-,-,-,T,-,-,i,-,-,-,-,-,-,t,i,-,-,-,-,-,-,-,-,-
pany1241,-,-,-,-,-,N,-,-,a,-,-,n,-,-,-,k,a,-,-,-,-,-,-,-,-,-
ngar1287,-,-,-,-,-,b,-,-,a,-,-,L,-,-,-,b,a,-,-,-,-,-,r,-,-,-
yind1247,-,-,-,-,-,b,-,-,a,-,-,r,-,-,-,b,a,-,-,-,-,-,r,-,-,-
nyun1247,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-
warl1255,-,-,-,-,-,k,-,-,u,n,-,t,-,-,-,-,u,-,-,-,-,-,r,-,u,-
warl1254,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,r,-,u,i
waru1265,-,-,-,-,-,p,-,-,a,-,-,l,-,-,-,-,a,-,-,m,p,a,r,-,-,-
guri1247,-,-,-,-,-,k,-,-,u,n,-,t,-,-,-,-,u,-,-,-,-,-,r,-,u,-
ngar1235,-,-,-,-,-,g,-,-,u,n,-,d,-,-,-,-,u,-,-,-,-,-,r,-,u,-
mudb1240,-,-,-,-,-,k,-,-,u,-,-,l,-,-,-,-,u,-,-,m,-,a,r,-,a,-
jaru1254,-,-,-,-,-,b,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,i,n
adny1235,-,-,-,-,-,w,-,-,i,k,u,r,u,-,-,t,a,-,-,-,-,-,4,-,a,-
dier1241,-,-,-,-,-,p,-,-,a,-,-,r,i,-,-,w,i,-,-,-,-,-,l,p,a,-
yand1253,-,-,-,-,-,p,-,-,a,-,-,r,i,-,-,w,i,-,-,-,-,-,l,p,a,-
dhuw1249,-,-,-,d,-,T,-,-,i,-,-,-,-,-,-,w,a,-,-,-,-,-,r,-,-,-
djam1256,-,-,-,d,-,T,-,-,i,-,-,-,-,-,-,w,a,-,-,-,-,-,r,-,-,-
gupa1247,-,-,-,d,-,T,-,-,i,-,-,-,-,-,-,w,a,-,-,-,-,-,r,-,-,-
guma1253,-,-,-,d,-,T,-,-,i,-,-,-,-,-,-,w,a,-,-,-,-,-,r,-,-,-
dhan1270,-,-,-,d,-,T,-,-,i,-,-,-,-,-,-,w,a,-,-,-,-,-,r,-,-,-
rita1239,g,u,n,d,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,u,-
djin1253,-,-,-,n,a,m,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
waga1260,-,-,-,-,-,y,-,-,u,-,-,n,-,-,-,-,-,-,-,-,-,-,g,-,u,-
warl1256,-,-,-,-,-,y,a,w,i,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,i,-
yany1243,-,-,-,m,a,L,a,w,a,-,-,n,-,-,-,-,-,-,-,-,-,-,b,-,a,-
kala1377,-,-,-,-,-,d,-,-,a,-,-,-,-,-,-,p,a,-,-,-,-,-,r,-,-,-
alya1239,-,-,-,-,-,-,-,-,a,-,-,l,-,-,-,k,e,-,-,-,-,-,r,-,-,-
ande1247,-,-,-,-,-,-,-,-,a,-,-,l,-,-,-,k,e,-,-,-,-,-,r,-,-,-
west2441,-,-,-,-,-,-,-,-,a,-,-,l,-,-,-,k,i,-,-,-,-,-,r,-,a,-
