language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
gami1243,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,a,-,i,h,-,-
gami1243,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,a,-,-,y,-,-
wira1262,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,a,-,-,y,-,n
wang1291,-,-,N,-,-,-,-,-,u,n,-,d,-,-,-,a,-,-,l,-,-
muru1266,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,a,-,-,r,-,-
kumb1268,-,-,y,-,-,-,-,-,a,-,-,l,-,-,-,a,-,-,5,-,-
darl1243,-,-,y,-,-,-,-,-,e,-,-,l,-,-,k,a,-,-,-,-,-
guny1241,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
marg1253,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
kung1258,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
bidy1243,-,-,d,-,-,-,-,-,a,-,-,w,-,-,-,a,-,-,-,-,-
maya1280,-,-,l,-,-,-,-,-,i,-,-,r,-,-,-,a,-,-,-,-,-
gugu1255,-,-,b,-,-,-,-,-,a,-,-,r,-,-,k,a,-,-,r,-,-
kuku1273,-,-,T,-,-,-,-,-,a,-,-,N,-,-,-,a,-,-,-,-,-
dyaa1242,-,-,b,-,-,-,-,-,i,-,-,5,-,-,-,i,-,-,-,-,-
yidi1250,-,-,w,-,-,-,-,-,a,-,-,r,-,-,-,i,-,-,-,-,-
dyir1250,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,a,-,-,n,g,u
warr1255,-,-,m,-,-,-,-,-,u,-,-,l,-,-,-,i,-,-,n,-,-
paka1251,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
kuku1280,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
wikm1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,N,-,-
umpi1239,-,-,k,-,-,-,-,-,a,-,-,m,-,-,-,a,-,-,-,-,-
kuuk1238,-,-,k,-,-,-,-,-,a,-,-,m,-,-,-,a,-,-,-,-,-
kanj1260,-,-,y,-,-,-,-,-,a,-,-,l,-,-,-,a,-,-,n,-,-
gurd1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,x,-,-
ngaa1240,-,-,t,-,-,T,a,m,i,-,-,5,-,t,T,i,-,-,-,-,-
pint1251,-,-,-,-,-,-,-,m,u,-,-,n,-,-,-,i,-,-,-,-,-
pitj1243,-,-,t,-,-,T,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
pint1250,-,-,-,-,-,-,-,m,a,-,-,5,i,r,k,a,-,-,-,-,-
kuka1246,-,-,t,-,-,T,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
nyam1271,-,-,4,-,-,-,-,-,a,-,-,r,-,-,-,a,-,-,-,-,-
nyan1301,-,-,T,-,-,-,-,-,a,-,-,w,-,-,-,a,-,-,-,-,-
mart1256,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
wanm1242,-,-,T,-,-,-,-,-,a,-,-,w,-,-,-,a,-,-,-,-,-
kara1476,-,-,n,-,-,i,-,-,a,m,o,r,-,-,-,o,-,-,-,-,-
kara1476,-,-,T,-,-,-,-,-,a,-,-,w,-,-,-,a,-,-,-,-,-
nhan1238,-,-,N,-,-,-,-,-,a,-,-,n,-,-,m,a,-,-,n,-,u
waja1257,-,-,y,-,-,-,-,-,i,-,-,r,-,-,-,a,-,-,-,-,-
bayu1240,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
dhal1245,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
