language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
gami1243,-,-,-,b,-,-,u,-,-,l,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,-
gami1243,-,-,-,b,-,-,o,-,-,l,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,-
wira1262,-,-,-,b,-,-,u,-,-,l,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
wang1291,-,-,-,b,-,-,u,-,-,l,-,-,u,-,g,u,r,-,-,-,-,-,-,-,-,-
muru1266,-,-,-,k,a,p,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kumb1268,-,-,-,b,-,-,u,-,-,l,-,-,a,-,-,-,r,-,-,-,i,-,-,-,-,-
darl1243,-,-,-,b,-,-,a,-,-,r,-,g,o,-,-,-,l,-,-,-,-,-,-,-,-,-
guny1241,-,-,-,b,-,-,u,-,-,l,-,-,a,-,-,-,d,-,-,-,i,-,-,-,-,-
marg1253,-,-,-,-,-,-,u,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
bidy1243,-,-,-,b,-,-,u,-,-,l,-,-,a,-,-,-,d,-,-,-,i,-,-,-,-,-
maya1280,-,-,-,k,-,-,u,-,-,r,-,p,a,-,-,-,y,-,-,-,a,-,-,-,-,-
gugu1255,-,-,-,g,-,-,u,d,i,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
kuku1273,T,a,m,b,-,-,u,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dyaa1242,-,-,-,m,-,-,u,-,-,l,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
yidi1250,T,a,m,b,-,-,u,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
dyir1250,-,-,-,b,-,-,u,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,y,-
warr1255,-,-,-,y,-,-,a,-,-,g,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
paka1251,-,-,-,k,-,-,u,-,-,T,-,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-
kuku1280,-,-,-,k,-,-,u,-,-,T,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
wikm1247,-,-,-,k,-,-,u,-,-,T,-,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-
umpi1239,-,-,-,p,-,-,a,-,-,q,-,-,-,-,-,-,-,-,-,-,a,-,-,-,m,u
kuuk1238,-,-,-,p,-,-,a,-,-,7,-,-,a,-,-,-,-,-,-,-,a,-,-,-,m,u
gurd1238,-,-,m,p,-,-,-,-,-,-,-,-,a,-,-,-,k,-,-,-,-,-,-,-,-,-
ngaa1240,-,-,-,k,-,-,a,l,-,y,a,r,a,-,-,-,r,-,-,-,a,-,-,-,-,-
pint1251,-,-,-,k,-,-,u,t,-,T,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-
pitj1243,-,-,-,k,-,-,u,t,-,T,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-
pint1250,-,-,-,k,-,-,u,t,-,T,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-
kuka1246,-,-,-,g,-,-,u,d,-,T,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-
nyam1271,-,-,-,k,-,-,o,-,-,t,-,-,e,-,-,-,r,-,-,-,a,-,-,-,-,-
nyan1301,-,-,-,k,-,-,u,-,-,T,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-
mart1256,-,-,-,k,-,-,u,-,-,T,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-
wanm1242,-,-,-,k,-,-,u,-,-,T,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-
kara1476,-,-,-,g,-,-,u,d,-,T,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-
kara1476,-,-,-,k,-,-,u,-,-,T,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-
nhan1238,-,-,-,w,-,-,u,-,-,t,-,-,a,-,-,-,d,-,-,-,a,-,-,-,-,-
waja1257,-,-,-,g,-,-,u,-,-,t,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-
bayu1240,-,-,-,k,-,-,u,-,-,t,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-
dhal1245,-,-,-,k,-,-,u,-,-,t,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-
dhar1247,-,-,-,k,-,-,u,-,-,d,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-
kurr1243,-,-,-,k,-,-,u,-,-,w,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-
pany1241,-,-,-,N,-,-,u,-,-,y,-,-,a,-,-,-,r,-,a,4,a,-,-,-,-,-
ngar1287,-,-,-,g,-,-,u,-,-,t,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-
yind1247,-,-,-,g,-,-,u,-,-,l,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-
nyun1247,-,-,-,g,-,-,o,d,-,T,-,-,a,-,-,-,l,-,-,-,-,-,-,-,-,-
warl1255,-,-,-,-,-,-,-,-,-,T,-,-,i,-,-,-,r,-,a,m,a,-,-,-,-,-
warl1254,-,-,-,-,-,-,-,-,-,T,-,-,i,-,-,-,r,-,a,m,a,-,-,-,-,-
waru1265,-,-,-,k,-,-,u,-,-,T,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-
guri1247,-,-,-,k,-,-,u,-,-,T,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-
ngar1235,-,-,-,g,-,-,u,-,-,T,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-
mudb1240,-,-,-,k,-,-,u,-,-,T,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-
jaru1254,-,-,-,g,-,-,u,d,-,T,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-
adny1235,-,-,-,-,-,-,u,-,-,L,-,p,a,-,-,-,r,x,a,k,a,-,-,-,-,-
naru1238,-,-,-,b,-,-,u,-,-,L,-,-,a,-,-,-,y,-,-,-,i,-,-,-,-,-
dier1241,-,-,-,m,-,-,-,-,-,-,-,-,a,-,n,-,d,-,-,-,u,-,-,-,-,-
yand1253,-,-,-,p,-,-,-,-,-,-,-,-,a,r,k,u,l,-,-,-,u,-,-,-,-,-
dhuw1249,-,-,-,m,-,-,E,-,-,r,-,-,-,-,-,-,m,-,-,-,a,-,-,-,7,-
djam1256,-,-,-,m,-,-,E,-,-,r,-,-,-,-,-,-,m,-,-,-,a,-,-,-,7,-
gupa1247,-,-,-,m,-,-,E,-,-,r,-,-,-,-,-,-,m,-,-,-,a,-,-,-,7,-
guma1253,-,-,-,b,-,-,u,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,l,7,-
dhan1270,-,-,-,b,-,-,u,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,l,-
