language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
waja1257,-,-,-,-,g,-,-,-,-,-,u,-,-,r,-,-,u,-,-
bayu1240,-,-,-,-,k,-,-,-,-,-,u,-,-,r,-,-,u,-,-
dhal1245,-,-,-,-,k,-,-,-,-,-,u,-,-,r,-,-,u,-,-
dhar1247,-,-,-,-,k,-,-,-,-,-,u,-,-,r,-,-,u,-,-
kurr1243,-,-,-,-,t,-,-,-,-,-,u,-,-,L,-,-,a,-,-
pany1241,-,-,-,-,t,-,-,-,-,-,u,-,-,L,-,-,a,-,-
ngar1287,-,-,-,-,t,-,-,-,-,-,u,-,-,L,-,-,a,-,-
yind1247,-,-,-,-,t,-,-,-,-,-,u,-,-,L,-,-,a,-,-
nyun1247,-,-,-,-,m,-,-,-,-,-,e,-,a,l,-,-,-,-,-
warl1255,-,-,-,-,m,-,-,-,-,-,i,-,-,l,p,-,a,-,-
warl1254,-,-,-,-,m,-,-,-,-,-,i,-,-,l,p,-,a,-,-
waru1265,-,-,-,-,m,-,-,i,-,y,i,-,-,l,-,-,-,-,-
guri1247,-,-,-,-,m,-,-,-,-,-,i,-,-,l,-,-,a,-,-
ngar1235,-,-,-,-,m,-,-,-,-,-,i,-,-,l,-,-,a,-,-
mudb1240,-,-,-,-,m,-,-,-,-,-,i,-,-,l,-,-,a,-,-
jaru1254,-,-,-,-,m,-,-,-,-,-,i,-,-,l,w,-,a,-,-
adny1235,w,-,-,a,T,-,-,-,-,-,i,-,-,w,-,-,a,T,i
naru1238,-,-,-,-,m,-,-,-,-,-,i,-,-,n,-,-,a,-,-
dier1241,-,-,-,-,m,-,-,-,-,-,i,-,-,l,k,-,i,-,-
yand1253,-,-,-,-,m,-,-,-,-,-,i,-,-,T,-,-,i,-,-
dhuw1249,-,-,-,-,m,-,-,-,-,-,i,-,-,l,-,-,-,-,-
djam1256,-,-,-,-,m,-,-,-,-,-,i,-,-,l,-,-,-,-,-
gupa1247,-,-,-,-,m,-,-,-,-,-,i,-,-,l,-,-,-,-,-
guma1253,-,-,-,-,m,-,-,-,-,-,e,-,-,l,-,-,-,-,-
dhan1270,-,-,-,-,m,a,N,u,t,T,i,-,-,-,-,-,-,-,-
dayi1244,-,-,-,-,m,a,N,u,t,T,i,-,-,-,-,-,-,-,-
rita1239,-,-,-,-,m,a,N,u,-,T,i,-,-,-,-,-,-,-,-
yann1237,-,-,-,-,m,a,N,u,t,T,i,-,-,-,-,-,-,-,-
djin1253,-,-,-,-,m,-,-,-,-,-,i,-,-,l,-,-,-,-,-
waga1260,-,-,-,-,m,-,-,-,-,-,i,-,-,n,g,-,u,-,-
warl1256,-,-,-,-,N,-,-,-,-,-,a,-,-,N,-,-,a,-,-
kala1377,-,-,-,-,p,-,-,-,-,-,u,-,-,r,k,-,a,-,-
alya1239,-,-,-,-,-,-,-,-,-,-,a,-,-,n,g,-,a,-,-
ande1247,-,-,-,-,-,-,-,-,-,-,a,-,-,l,k,N,e,-,-
west2441,-,-,-,-,-,-,-,-,-,-,a,-,-,l,k,N,e,-,-
