language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
kuuk1238,-,-,-,-,y,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-,-,-,-,-,a,n,-,-
kanj1260,-,-,-,-,y,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-,-,-,-,-,a,n,-,-
gurd1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,T,-,-
ngaa1240,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,N,-,-,k,-,-,-,-,a,-,-,-
pint1251,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,N,-,-,k,-,-,-,-,a,-,-,-
pitj1243,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,N,-,-,k,-,-,-,-,a,-,-,-
pint1250,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,N,-,-,k,-,-,-,-,a,-,-,-
kuka1246,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,N,-,-,g,-,-,-,-,a,-,-,-
nyam1271,k,u,-,-,L,-,-,-,-,k,-,-,u,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
nyan1301,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,m,-,-,p,-,-,-,-,u,-,-,-
mart1256,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,n,-,-,k,-,-,-,-,u,-,-,-
wanm1242,-,-,-,-,y,-,-,-,-,-,-,-,i,-,-,-,l,-,-,p,-,-,-,-,i,-,-,-
kara1476,-,-,-,-,g,-,-,-,-,-,-,-,u,-,-,-,N,-,-,g,u,-,-,l,u,-,-,-
kara1476,-,-,-,-,k,-,-,-,-,-,-,-,u,-,-,-,n,-,-,k,u,-,-,l,u,-,-,-
nhan1238,-,-,-,-,N,-,-,-,-,-,-,-,u,-,-,-,5,-,-,-,-,-,-,-,u,-,-,-
waja1257,-,-,-,-,y,-,-,-,-,-,-,-,u,-,-,-,n,-,-,-,-,-,-,d,u,-,-,-
bayu1240,-,-,-,-,y,-,-,-,-,-,-,-,i,-,-,-,l,-,-,g,a,-,-,r,a,-,-,-
dhal1245,-,-,-,-,w,-,-,-,-,-,-,-,a,-,-,-,r,-,-,g,a,-,-,r,i,-,-,-
dhar1247,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,r,i,5,-,-
kurr1243,-,-,-,-,k,-,-,-,-,-,-,-,u,-,-,-,l,-,-,k,u,-,-,r,a,-,-,-
pany1241,-,-,-,-,y,-,-,-,-,-,-,-,u,-,-,-,r,-,-,k,u,-,-,n,-,-,-,-
ngar1287,-,-,-,-,g,-,-,-,-,-,-,-,u,-,-,-,L,-,-,g,u,-,-,r,a,-,-,-
yind1247,-,-,-,-,y,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,r,u,n,-,-
nyun1247,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,N,-,-,-,a,-,-,r,-,-,-,-
warl1255,-,-,-,-,w,-,-,-,-,-,-,-,a,-,-,-,l,-,-,-,-,-,-,-,u,-,-,-
warl1254,-,-,-,-,w,-,-,-,-,-,-,-,a,k,-,u,L,-,-,-,-,-,-,-,u,-,-,-
waru1265,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,r,-,-,k,-,-,-,-,a,-,-,-
guri1247,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,t,-,-,p,-,-,-,-,i,-,-,-
ngar1235,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,d,-,-,b,-,-,-,-,i,-,-,-
mudb1240,-,-,-,-,w,i,5,-,-,T,-,-,a,-,-,-,l,-,-,m,-,-,-,-,a,-,-,-
jaru1254,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,r,-,-,g,-,-,-,-,i,l,-,-
adny1235,-,-,-,-,v,-,-,-,-,-,-,-,u,-,-,-,n,-,-,T,-,-,-,-,u,-,-,-
naru1238,-,-,-,-,g,a,-,-,-,g,a,w,i,-,-,-,l,-,-,y,-,-,-,-,a,-,-,-
dier1241,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
yand1253,-,-,-,-,y,a,-,-,-,m,-,-,u,-,-,-,n,-,-,-,-,-,-,-,u,-,-,-
dhuw1249,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,r,-,-,w,-,-,-,-,a,t,-,-
djam1256,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,r,-,-,w,-,-,-,-,a,t,-,-
gupa1247,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,r,-,-,w,-,-,-,-,a,t,-,-
guma1253,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,r,-,-,w,-,-,-,-,a,t,-,-
dhan1270,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,r,-,-,w,-,-,-,-,a,t,-,-
dayi1244,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,r,-,-,w,-,-,-,-,a,t,-,-
rita1239,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-
yann1237,-,-,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,-,p,-,-,-,-,a,t,T,-
djin1253,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,-,-,a,L,-,-
waga1260,-,-,-,-,k,-,-,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-
warl1256,-,-,-,-,w,-,-,-,-,-,-,-,a,n,-,-,d,-,-,-,i,m,a,t,a,-,-,-
yany1243,-,-,-,-,w,-,-,-,-,-,-,-,i,n,d,a,l,-,-,b,i,n,-,d,a,l,-,-
kala1377,-,-,-,-,i,-,-,-,-,-,-,-,a,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
alya1239,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,l,-,-,t,-,-,-,-,a,-,-,-
ande1247,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,l,-,-,t,-,-,-,-,-,-,-,-
west2441,-,-,-,-,p,-,-,-,-,-,-,-,u,-,-,-,N,-,-,-,-,-,-,-,a,-,-,-
