language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
gami1243,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,N,g,-,-,u,l,-,-,-,-,-,-
gami1243,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,N,g,-,-,u,l,-,-,-,-,-,-
wira1262,-,-,-,-,-,-,m,-,-,-,-,-,-,-,a,n,-,-,-,a,r,-,-,-,-,-,-
wang1291,-,-,-,-,-,-,p,-,-,-,-,-,-,-,i,-,k,-,-,a,b,-,-,-,-,a,-
muru1266,-,-,-,-,-,-,p,-,-,-,-,-,-,-,i,n,t,i,p,i,n,-,t,-,-,i,-
kumb1268,-,-,-,-,-,-,T,-,-,-,-,-,-,-,u,-,-,-,-,-,l,-,-,-,-,u,-
darl1243,-,-,-,-,-,-,d,-,-,-,-,-,-,-,u,n,-,-,-,-,d,-,T,-,-,u,-
kung1258,-,-,-,-,-,-,m,-,-,-,-,-,-,-,a,l,g,-,-,a,d,-,y,-,-,a,-
kuku1273,-,-,-,-,-,-,y,-,-,-,-,-,-,-,u,-,k,-,-,-,-,-,-,-,-,u,-
dyaa1242,-,-,-,-,-,-,w,-,-,-,-,-,-,-,a,-,g,-,-,a,r,-,-,-,-,a,-
yidi1250,-,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,g,-,-,i,r,-,-,-,-,-,-
wikm1247,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,t,-,-,a,n,-,-,-,-,-,-
kuuk1238,k,-,u,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,n,-,-,-,-,-,-
gurd1238,l,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,p,-,-,a,m,-,-,-,-,-,-
ngaa1240,l,-,i,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-
pitj1243,-,-,-,-,-,-,p,-,-,-,-,-,-,-,u,-,-,-,-,-,L,-,k,-,-,u,n
kuka1246,-,-,-,-,-,-,w,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,a,-
nyam1271,-,-,-,-,-,-,p,-,-,-,-,-,-,-,u,-,-,-,-,-,r,-,p,-,-,u,n
nyan1301,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,5,-,-,-,-,a,-
mart1256,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,p,-,-,i,-
wanm1242,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,l,y,p,-,-,a,-
kara1476,-,-,-,-,-,-,w,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,p,u,r,a,-
bayu1240,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,l,i,r,-,-,i,-
dhar1247,-,-,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,-,d,-,g,-,-,a,-
kurr1243,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,5,-,-,-,-,a,-
pany1241,-,-,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,-,-,5,-,-,-,-,a,-
ngar1287,-,-,-,-,-,-,-,-,N,u,N,k,u,m,a,n,-,-,-,-,d,-,-,-,-,a,-
yind1247,-,-,-,-,-,-,w,a,T,i,-,g,-,-,a,-,-,-,-,-,d,-,-,-,-,a,-
nyun1247,T,o,u,m,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,k,-,-,e,r
warl1254,d,-,a,N,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,L,-,p,-,-,a,-
waru1265,m,-,a,t,t,a,w,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,a,-
guri1247,t,-,u,m,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,t,u,m,-,-,u,-
ngar1235,d,-,i,m,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,-,g,-,-,-,-,-,-
adny1235,-,-,-,-,-,-,v,-,-,i,-,-,-,p,a,-,-,-,-,-,r,-,-,-,-,i,-
naru1238,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,-,d,-,-,-,-,a,-
dier1241,-,-,-,-,-,-,p,-,-,-,-,-,-,-,a,n,-,-,-,-,t,-,-,-,-,a,-
yand1253,-,-,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,u,-
dhuw1249,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,n,-,-,-,-,d,-,-,-,-,a,5
djam1256,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,n,-,-,-,-,d,-,-,-,-,a,5
gupa1247,-,-,-,-,-,-,N,-,-,-,-,-,-,-,u,-,-,-,-,-,t,-,-,-,-,u,-
guma1253,-,-,-,-,-,-,N,-,-,-,-,-,-,-,u,-,-,-,-,-,t,-,-,-,-,u,-
dhan1270,-,-,-,-,-,-,N,-,-,-,-,-,-,-,u,-,-,-,-,-,t,-,-,-,-,u,-
rita1239,-,-,-,-,-,-,N,-,-,-,-,-,-,-,u,-,-,-,-,-,t,-,-,-,-,u,7
yann1237,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,a,N
djin1253,-,-,-,-,-,-,L,a,m,-,-,-,-,b,i,-,-,-,-,-,r,i,N,-,-,i,-
yany1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,n,-,-,-,-,d,a,b,-,-,a,l
kala1377,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,-,d,-,-,-,-,a,l
