language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
nyam1271,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,o,r,-,-,-,-,o,-,-,g,a,-,-
nyan1301,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,a,-,-,p,a,r,-
wanm1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,a,-,-,k,u,l,y
kara1476,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,i,l,-,-,-,-,i,-,-,-,-,-,-
nhan1238,a,t,p,-,-,e,-,-,-,-,-,L,w,-,-,a,r,-,-,-,-,a,-,-,-,-,-,-
waja1257,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,i,l,-,-,-,-,i,-,-,-,-,-,-
bayu1240,-,-,k,-,-,a,-,-,-,-,-,y,-,-,-,a,l,-,-,-,-,-,-,-,-,-,-,-
dhal1245,-,-,y,a,L,a,-,-,-,-,-,y,-,-,-,a,L,-,-,-,-,a,-,-,-,-,-,-
kurr1243,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,a,N,-,-,-,k,a,-,-,n,-,-,-
pany1241,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,a,n,-,-,-,-,a,-,-,-,-,-,-
ngar1287,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,a,n,-,-,-,-,a,-,-,-,-,-,-
yind1247,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,u,r,-,-,-,-,a,-,-,T,i,-,-
nyun1247,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,e,n,-,-,-,-,a,-,-,-,-,r,-
warl1254,-,-,r,-,-,a,-,-,m,-,-,p,-,-,-,a,k,-,-,-,-,u,-,-,-,-,-,-
guri1247,-,-,r,-,-,a,-,-,m,-,-,p,-,-,-,a,l,-,-,-,-,i,-,-,-,-,-,-
ngar1235,-,-,N,-,-,u,-,-,n,-,-,-,-,-,-,-,d,-,-,-,-,i,-,-,-,-,-,-
mudb1240,-,-,d,-,-,i,-,-,5,-,-,-,-,-,-,i,l,-,-,-,-,-,-,-,-,-,-,-
jaru1254,-,-,N,-,-,u,-,-,n,-,-,-,-,-,-,-,d,-,-,-,-,i,-,-,-,-,-,-
adny1235,-,-,v,-,-,i,-,-,r,-,-,k,-,-,-,a,5,-,-,-,-,i,-,-,-,-,-,-
naru1238,-,-,g,-,-,a,-,-,l,-,-,-,-,-,-,i,r,-,-,-,-,a,-,-,-,-,-,-
dier1241,-,-,p,-,r,a,-,i,t,-,-,-,-,-,-,-,T,-,-,-,-,i,-,-,-,-,-,-
yand1253,-,-,k,-,-,a,-,-,n,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-
dhuw1249,-,-,b,-,-,a,-,-,d,-,a,y,-,-,-,a,l,-,-,-,-,a,-,-,-,-,-,-
djam1256,-,-,b,-,-,a,-,-,d,-,a,y,-,-,-,a,l,-,-,-,-,a,-,-,-,-,-,-
gupa1247,-,-,b,-,-,a,-,-,d,-,a,y,-,-,-,a,l,-,-,-,-,a,-,-,-,-,-,-
guma1253,-,-,b,-,-,a,-,-,d,-,a,y,-,-,-,a,l,-,-,-,-,a,-,-,-,-,-,-
dhan1270,-,-,b,-,-,a,-,-,d,-,a,y,-,-,-,a,l,-,-,-,-,a,-,-,-,-,-,-
dayi1244,-,-,b,-,-,a,-,-,-,-,-,-,-,-,-,-,l,-,t,-,T,a,m,7,p,u,n,-
yann1237,-,-,b,-,-,a,-,-,d,-,a,y,-,-,-,a,l,-,-,-,-,a,-,-,-,-,-,-
djin1253,-,-,b,-,-,a,-,-,d,-,a,y,-,-,-,a,l,-,-,-,-,a,-,-,-,-,-,-
yany1243,-,-,n,-,-,a,k,u,l,-,a,k,-,-,-,a,y,-,-,-,-,a,-,-,-,-,-,-
alya1239,-,-,-,-,-,-,-,-,l,-,-,y,-,-,-,e,n,-,-,-,-,e,-,-,-,-,n,T
west2441,-,-,-,-,-,i,-,-,r,k,e,L,-,-,-,e,N,-,-,-,-,e,-,-,-,-,-,-
