language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
gami1243,m,a,-,-,N,-,g,a,-,-,-,r,-,-
gami1243,m,a,-,-,N,-,g,a,-,-,-,r,-,-
wira1262,m,a,-,-,n,-,g,a,-,-,-,r,-,-
wang1291,b,a,-,-,n,-,g,u,-,-,-,-,-,-
muru1266,m,a,-,-,N,-,k,a,-,-,n,T,-,-
darl1243,m,i,-,-,-,-,r,a,-,-,-,-,-,-
guny1241,m,a,-,-,-,-,N,a,-,-,-,d,-,-
marg1253,m,a,-,-,-,-,N,a,-,-,-,d,-,-
gugu1255,N,u,-,-,-,-,5,i,-,-,-,n,-,-
dyaa1242,b,a,-,-,-,-,-,y,-,-,-,-,-,-
yidi1250,b,a,-,-,-,-,g,i,-,-,-,-,-,-
dyir1250,T,a,-,-,-,-,w,u,-,-,-,n,-,-
warr1255,b,a,-,-,y,-,g,i,-,-,-,-,-,-
paka1251,-,-,-,-,-,-,k,-,-,-,a,m,p,i
kuku1280,y,u,-,-,-,-,k,u,-,-,o,l,k,o
wikm1247,w,a,-,-,N,-,k,o,-,-,-,N,k,-
umpi1239,p,a,-,-,y,i,k,i,-,-,-,-,-,-
gurd1238,b,a,-,-,y,i,k,-,-,-,-,-,-,-
ngaa1240,y,a,-,-,-,-,k,u,t,T,a,-,-,-
pint1251,y,a,-,-,-,-,k,u,t,T,a,-,-,-
pint1250,p,a,r,i,l,y,k,-,-,-,a,-,-,-
kuka1246,g,u,-,-,-,-,N,u,-,-,-,-,-,-
nyam1271,-,-,-,-,-,-,k,u,t,-,a,n,-,-
nyan1301,-,-,-,-,-,-,k,u,t,-,a,n,-,-
mart1256,-,-,-,-,-,-,k,u,t,-,a,n,p,a
wanm1242,-,-,-,-,-,-,k,u,t,-,a,5,-,-
kara1476,-,-,-,-,-,-,g,o,d,-,a,n,-,-
waja1257,-,-,-,-,-,-,N,u,r,-,i,-,-,-
bayu1240,-,-,-,-,-,-,k,u,d,-,a,n,-,-
dhal1245,-,-,-,-,-,-,k,u,d,-,a,n,-,-
dhar1247,-,-,-,-,-,-,N,u,r,-,i,-,-,-
yind1247,-,-,-,-,-,-,g,u,d,-,a,n,-,-
nyun1247,-,-,-,-,-,-,T,o,t,-,-,-,-,-
warl1255,y,a,-,-,-,-,k,u,-,-,-,T,-,u
warl1254,-,-,-,-,-,-,k,u,n,-,-,k,-,u
ngar1235,d,u,-,-,-,-,b,u,l,-,u,T,-,-
jaru1254,g,-,-,-,-,-,-,a,r,-,a,g,-,i
adny1235,v,a,-,-,l,y,k,u,-,-,-,-,-,-
naru1238,m,a,n,-,d,i,g,u,-,-,-,-,-,-
dier1241,m,u,-,-,n,-,t,a,-,-,-,-,-,-
yand1253,m,i,-,-,r,-,k,a,-,-,-,-,-,-
dhuw1249,g,E,-,-,r,-,-,u,-,-,-,N,-,-
djam1256,g,E,-,-,r,-,-,u,-,-,-,N,-,-
gupa1247,g,E,-,-,r,-,-,u,-,-,-,N,-,-
guma1253,g,E,-,-,r,-,-,u,-,-,-,N,-,-
dhan1270,g,E,-,-,r,-,-,u,-,-,-,N,-,-
dayi1244,g,a,-,-,5,-,b,u,-,-,-,-,-,-
rita1239,g,a,-,-,5,-,b,u,-,-,-,-,-,-
yann1237,g,a,-,-,y,a,w,u,-,-,-,-,-,-
djin1253,b,a,-,-,t,-,T,i,-,-,-,-,-,-
warl1256,p,u,-,-,N,-,g,u,w,-,a,L,-,i
yany1243,-,a,-,-,m,-,-,-,-,-,a,r,b,i
alya1239,y,a,-,-,-,-,k,w,-,-,e,t,-,-
