language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
gami1243,-,-,-,-,-,-,-,-,b,-,-,i,-,r,i,-
gami1243,-,-,n,-,-,a,-,-,m,-,-,-,-,-,o,-
wira1262,-,-,n,-,-,a,-,-,m,-,-,-,-,-,o,N
wang1291,-,-,N,-,-,u,-,-,m,-,-,-,-,-,u,-
muru1266,-,-,N,-,-,a,-,-,m,-,-,-,-,-,a,-
kumb1268,-,-,N,u,d,u,-,-,m,-,-,-,-,-,-,-
darl1243,-,-,N,-,-,a,-,-,m,-,-,-,-,-,o,-
guny1241,-,-,N,-,-,a,-,-,m,-,-,-,-,-,u,n
marg1253,-,-,N,-,-,a,-,-,m,-,-,-,-,-,u,n
kung1258,-,-,N,-,-,a,-,-,m,-,-,-,-,-,u,-
bidy1243,-,-,k,-,-,o,l,u,m,-,-,-,-,b,i,-
maya1280,-,-,t,-,-,a,-,-,m,-,-,-,-,b,u,-
gugu1255,-,-,T,-,-,o,-,-,y,-,-,-,-,-,o,r
kuku1273,-,-,b,-,-,i,-,-,b,-,-,-,-,-,i,-
dyaa1242,-,-,N,-,-,a,-,-,m,-,-,-,-,-,u,n
yidi1250,-,-,N,-,-,a,-,-,m,-,-,-,-,-,u,n
dyir1250,-,-,N,-,-,a,-,-,m,-,-,-,-,-,u,n
warr1255,-,-,N,-,-,a,-,-,m,-,-,-,-,-,u,n
paka1251,-,-,t,-,-,u,-,-,t,-,-,-,-,-,u,-
kuku1280,-,-,p,-,-,a,-,-,b,-,-,-,-,-,a,-
wikm1247,-,-,p,-,-,a,-,-,p,-,-,-,-,-,-,-
umpi1239,-,-,T,-,-,u,-,-,T,-,-,-,-,-,u,-
kuuk1238,-,-,5,-,-,u,-,-,5,-,-,-,-,-,u,-
kanj1260,-,-,T,-,-,u,-,-,T,-,-,-,-,-,u,-
gurd1238,y,o,N,-,-,-,-,-,-,-,-,-,-,-,-,-
ngaa1240,-,-,m,-,-,i,-,-,m,-,-,-,-,-,i,-
pint1251,-,-,-,-,-,i,-,-,p,-,-,-,-,-,i,-
pitj1243,-,-,-,-,-,i,-,-,p,-,-,-,-,-,i,-
pint1250,-,-,k,u,l,u,n,-,p,-,-,-,-,-,a,-
kuka1246,-,-,N,-,-,a,-,-,b,-,-,a,-,l,a,-
nyam1271,-,-,-,-,-,-,-,-,b,-,-,o,-,d,o,-
nyan1301,-,-,N,-,-,a,-,-,m,-,-,-,-,-,a,-
mart1256,-,-,N,-,-,a,-,-,m,-,-,-,-,-,a,-
wanm1242,-,-,N,-,-,a,-,-,m,-,-,-,-,-,a,-
kara1476,-,-,N,-,-,a,-,-,m,-,-,a,-,n,a,-
nhan1238,-,-,-,-,-,i,-,-,p,-,-,-,-,-,i,-
waja1257,-,-,m,-,-,i,-,-,m,-,-,-,-,-,i,-
bayu1240,-,-,k,-,-,u,n,-,d,-,-,-,-,-,u,-
dhal1245,-,-,T,-,-,u,-,-,T,-,-,-,-,-,u,-
dhar1247,-,-,y,-,-,u,-,-,r,-,-,-,-,-,u,-
kurr1243,-,-,p,-,-,i,-,-,w,-,-,-,-,-,i,-
pany1241,-,-,p,-,-,i,-,-,p,-,-,-,-,-,i,-
ngar1287,-,-,b,-,-,i,-,-,b,-,-,-,-,-,i,-
yind1247,-,-,b,-,-,i,-,-,w,-,-,-,-,-,i,-
nyun1247,-,-,m,-,-,a,-,-,n,-,-,-,-,T,a,-
warl1255,-,-,N,-,-,a,-,-,p,-,-,u,-,L,u,-
warl1254,-,-,N,-,-,a,-,-,p,-,-,u,-,L,u,-
waru1265,-,-,N,-,-,a,-,-,m,-,-,u,-,n,a,-
guri1247,-,-,N,-,-,a,-,-,p,-,-,u,-,l,u,-
ngar1235,-,-,N,-,-,a,-,-,b,-,-,u,-,l,u,-
mudb1240,-,-,N,-,-,a,-,-,b,-,-,u,-,l,u,-
jaru1254,-,-,n,-,-,a,-,-,m,-,-,a,-,n,a,-
adny1235,-,-,N,-,-,a,-,-,m,-,-,-,-,-,a,-
naru1238,-,-,N,-,-,a,-,-,m,-,-,-,-,-,i,-
dier1241,-,-,N,-,-,a,-,-,m,-,-,-,-,-,a,-
yand1253,-,-,N,-,-,a,-,-,m,-,-,-,-,-,a,-
dhuw1249,-,-,N,-,-,a,-,-,m,-,-,i,-,n,i,-
djam1256,-,-,N,-,-,a,-,-,m,-,-,i,-,n,i,-
gupa1247,-,-,N,-,-,a,-,-,m,-,-,i,-,n,i,-
guma1253,-,-,N,-,-,a,-,-,m,-,-,i,-,n,i,-
dhan1270,-,-,N,-,-,a,-,-,m,-,-,i,-,n,i,-
dayi1244,d,i,l,-,-,-,-,-,-,-,-,i,-,N,i,5
rita1239,-,-,N,-,-,a,-,-,m,-,-,i,-,n,i,-
yann1237,-,-,N,-,-,a,-,-,m,-,-,u,-,n,-,-
djin1253,-,-,N,-,-,a,-,-,m,-,-,a,-,n,-,-
waga1260,-,-,n,-,-,a,-,-,p,-,-,u,-,l,u,-
warl1256,-,-,N,-,-,a,-,-,m,-,-,-,-,-,a,-
yany1243,-,-,n,-,-,a,-,-,m,u,k,u,-,k,u,-
kala1377,-,-,d,-,-,a,-,-,-,-,-,-,-,-,-,-
alya1239,-,-,-,-,-,a,l,y,p,-,-,a,i,T,-,-
ande1247,-,-,-,-,-,u,l,-,-,-,-,a,-,T,-,-
west2441,-,-,-,-,-,i,-,-,p,-,-,a,-,T,e,-
