language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
kanj1260,-,k,a,m,p,-,-,-,a,-,-,-,-,l,-,-,a,-
gurd1238,-,-,-,-,5,-,-,-,a,-,-,-,-,n,-,-,-,-
ngaa1240,-,-,-,-,5,-,-,-,i,-,-,-,-,L,-,p,a,-
pint1251,-,t,-,-,T,-,-,-,i,n,-,-,-,t,-,-,u,-
pitj1243,-,t,-,-,T,-,-,-,i,r,-,i,-,r,-,p,i,-
pint1250,-,-,-,-,p,-,-,-,i,-,-,-,-,y,-,-,a,-
kuka1246,-,-,-,-,5,-,-,-,a,5,-,-,-,-,-,-,i,-
nyam1271,-,-,-,-,y,-,-,-,e,n,-,-,-,d,-,-,a,-
nyan1301,-,-,-,-,T,-,-,-,a,n,-,-,-,T,-,-,a,-
mart1256,-,-,-,-,T,-,-,-,i,n,-,-,-,t,-,-,u,-
wanm1242,-,-,-,-,k,-,-,-,a,-,-,-,-,r,-,p,u,-
kara1476,-,-,-,-,b,-,-,-,a,-,-,-,-,r,-,-,a,-
kara1476,-,-,-,-,p,-,-,-,a,-,-,-,-,r,-,-,a,-
nhan1238,-,-,-,-,w,-,-,-,a,-,-,-,-,r,-,7,u,-
waja1257,-,-,-,-,g,-,-,-,a,-,-,-,-,r,a,N,u,-
bayu1240,-,-,-,-,T,-,-,-,i,n,-,-,-,d,-,-,a,l
dhal1245,-,-,-,-,T,-,-,-,u,-,-,-,-,r,-,-,u,-
dhar1247,-,-,-,-,T,-,-,-,u,-,-,-,-,r,-,-,u,-
kurr1243,-,-,-,-,k,-,-,-,a,-,-,-,-,r,-,w,u,-
pany1241,-,-,-,-,k,-,-,-,a,-,-,-,-,r,-,p,u,-
ngar1287,-,-,-,-,y,-,-,-,a,n,-,-,-,d,-,-,a,-
yind1247,-,-,-,-,y,-,-,-,u,-,-,-,-,r,-,-,a,-
nyun1247,-,-,-,-,N,-,-,-,u,N,-,-,-,g,-,-,a,-
warl1255,-,-,-,-,p,-,-,-,a,-,-,-,-,r,-,-,a,-
warl1254,-,-,-,-,w,-,-,-,a,n,-,-,-,t,-,-,a,-
waru1265,-,-,-,-,k,-,-,-,i,l,y,i,-,r,-,-,-,-
guri1247,-,-,-,-,w,u,l,N,a,n,-,-,-,-,-,-,-,-
ngar1235,-,-,-,-,w,u,l,N,a,n,-,-,-,-,-,-,-,-
mudb1240,-,-,-,-,w,-,-,-,a,N,-,-,-,k,-,-,u,-
jaru1254,-,-,-,-,w,-,-,-,a,l,-,-,-,-,-,-,u,r
walm1241,-,-,-,-,p,-,r,-,a,N,-,-,-,-,-,-,u,-
adny1235,-,-,-,-,y,-,-,-,u,n,-,-,-,t,-,-,u,-
naru1238,-,-,-,-,-,-,-,-,a,r,-,i,-,d,-,-,a,-
dier1241,-,-,-,-,d,-,-,-,-,-,-,i,-,T,-,-,i,-
yand1253,-,-,-,-,d,-,-,-,-,r,-,i,t,T,-,-,i,-
dhuw1249,-,-,-,-,w,-,-,-,a,-,-,-,-,l,-,-,u,-
djam1256,-,-,-,-,w,-,-,-,a,-,-,-,-,l,-,-,u,-
gupa1247,-,-,-,-,w,-,-,-,a,-,-,-,-,l,-,-,u,-
guma1253,-,-,-,-,w,-,-,-,a,-,-,-,-,l,-,-,u,-
dhan1270,-,-,-,-,d,-,-,-,a,-,-,-,-,y,-,k,u,n
dayi1244,-,-,-,-,w,-,-,-,a,-,-,-,-,l,-,-,u,-
rita1239,-,-,-,-,w,-,-,-,a,-,-,-,-,L,-,-,i,r
yann1237,-,-,-,-,w,-,-,-,a,-,-,-,-,L,-,-,i,r
djin1253,-,-,-,-,m,-,-,-,a,n,-,-,-,N,-,-,i,-
waga1260,-,y,e,-,w,-,-,-,e,-,-,-,-,T,-,-,u,-
warl1256,-,-,-,-,p,u,-,m,a,-,-,-,-,t,-,-,a,-
yany1243,a,k,a,m,b,-,-,-,-,-,-,-,-,-,-,-,a,-
kala1377,-,-,-,-,g,-,-,-,a,-,-,i,-,g,-,-,a,-
alya1239,i,t,-,-,w,-,-,-,e,-,-,-,-,n,-,-,-,-
ande1247,N,-,-,-,k,-,-,-,e,-,-,-,-,5,-,-,-,-
west2441,-,-,-,-,l,-,-,-,a,-,-,-,-,N,-,-,a,-
