language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
ngaa1240,-,-,-,m,u,n,k,a,-,-,r,a,y,-,-,-,-,a,-,-,L,-,-,-,-,-,a,-,-,-
pint1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,L,-,-,-,-,-,a,-,-,-
pitj1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-,-,-,-,a,-,-,-
pint1250,-,-,-,y,-,-,-,a,-,-,r,-,-,-,-,-,-,a,-,-,l,y,-,t,-,T,a,-,-,-
kuka1246,z,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,n,-,-,-,-,-,a,n,-,-
nyan1301,-,-,-,k,-,-,-,u,-,-,t,-,-,-,-,-,-,a,-,-,n,-,-,-,-,-,a,-,-,-
mart1256,l,a,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,p,u,N,-,-,u,-,-,-
kara1476,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-,-,-,-,-,-,-,-
nhan1238,-,-,-,y,-,-,-,a,-,-,7,-,-,-,-,-,-,i,-,-,n,-,-,d,-,-,a,-,-,-
waja1257,-,-,-,b,-,-,-,a,-,-,g,-,-,-,-,-,-,i,-,-,y,-,a,r,-,-,a,-,-,-
bayu1240,-,-,-,4,-,-,-,a,m,-,b,-,-,-,-,-,-,a,-,-,n,-,-,m,-,-,a,-,-,-
dhal1245,k,u,-,r,-,-,-,u,-,-,r,-,-,-,-,-,-,i,-,-,n,-,-,-,-,-,-,-,-,-
dhar1247,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,i,-,-,L,-,-,g,-,-,a,-,-,-
ngar1287,t,a,-,y,-,-,-,a,-,-,k,-,-,-,-,-,-,a,-,-,l,-,-,k,-,-,u,-,-,-
yind1247,m,a,-,d,-,-,-,u,-,-,w,-,-,-,-,-,-,a,-,-,n,-,-,-,-,-,i,-,-,-
nyun1247,-,-,-,y,-,-,-,o,l,-,g,-,-,-,-,-,-,a,-,-,r,-,-,r,-,-,o,n,-,-
warl1254,-,-,-,-,-,-,-,-,l,a,k,a,-,m,-,-,-,a,-,-,n,-,-,-,-,-,i,-,-,-
waru1265,-,-,-,w,-,-,-,a,r,a,T,-,-,-,-,-,-,a,-,-,n,-,-,t,-,-,a,-,-,-
guri1247,-,-,-,w,-,-,-,i,r,-,-,-,-,m,a,n,-,a,-,-,n,-,-,-,-,-,a,-,-,-
ngar1235,-,-,-,w,a,n,b,a,r,-,g,-,-,m,-,-,-,a,-,-,n,-,-,-,-,-,i,-,-,-
mudb1240,-,-,-,w,-,-,-,a,L,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
jaru1254,-,-,-,b,-,-,-,a,N,-,g,a,T,m,a,n,-,a,-,-,n,-,-,-,-,-,-,-,-,-
walm1241,-,-,-,N,-,-,-,a,-,-,-,-,-,m,a,n,T,a,-,-,l,-,-,-,-,-,a,-,-,-
adny1235,-,-,-,y,-,-,-,-,-,-,-,a,-,p,-,-,-,a,-,-,-,-,-,t,-,-,i,-,-,-
dier1241,-,-,-,b,-,-,-,i,r,i,N,a,-,n,-,-,-,a,-,-,n,-,-,t,-,-,a,-,-,-
yand1253,-,-,-,p,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,n,d,-,r,-,-,-,-,-,-
dhuw1249,L,a,-,p,-,-,-,-,-,-,-,-,-,m,-,-,-,a,-,-,r,-,-,-,-,-,a,m,-,-
dhan1270,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-,y,-,-,u,n,-,-
dayi1244,L,a,-,p,-,-,-,-,-,-,-,-,-,m,-,-,-,a,-,-,r,-,-,-,-,-,a,m,-,-
rita1239,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,r,7,-,y,-,-,u,n,-,-
yann1237,L,a,-,p,-,-,-,-,-,-,-,-,-,m,-,-,-,i,-,-,y,-,-,-,-,-,a,m,-,a
djin1253,l,a,-,p,-,-,-,-,-,-,-,-,-,m,-,-,-,i,-,-,r,i,-,g,-,-,i,-,-,-
waga1260,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,L,-,-,7,-,-,i,n,k,-
warl1256,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-,x,-,-,a,-,-,-
yany1243,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,L,-,-,k,i,T,a,L,k,i
kala1377,g,u,d,p,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,d,-,-,-,-,-,a,i,-,-
alya1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-,T,-,w,e,r,-,-
west2441,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-,T,-,w,e,r,-,e
