language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
kuka1246,-,-,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-,r,-,g,-,-,-,-,-,a,-,-
nyam1271,-,-,-,-,-,-,5,-,-,i,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,i,-,-
nyan1301,-,-,-,-,-,-,5,-,-,i,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,i,-,-
mart1256,-,-,-,-,-,-,N,-,-,a,-,-,-,-,-,-,-,r,-,k,-,-,-,-,-,a,-,-
wanm1242,m,i,r,p,u,-,m,-,-,i,-,-,-,-,-,-,-,r,-,p,-,-,-,-,-,u,-,-
kara1476,-,-,-,-,-,-,m,-,-,e,-,-,-,-,-,-,-,l,m,b,-,-,-,-,-,e,-,-
nhan1238,N,a,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-
waja1257,m,i,m,-,-,-,b,-,-,u,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,u,-,-
bayu1240,-,-,-,-,-,-,k,a,l,a,n,-,-,-,-,-,-,T,-,-,-,-,-,-,-,a,-,-
dhal1245,-,-,-,-,-,-,w,-,-,a,n,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,n
dhar1247,-,-,-,-,-,-,m,-,-,u,-,-,-,-,-,-,-,L,-,-,-,-,-,-,-,u,-,-
kurr1243,-,-,-,-,-,-,p,-,-,u,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,u,-,-
pany1241,-,-,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,u,-,-
ngar1287,-,-,-,-,-,-,b,-,-,i,n,-,-,-,-,-,-,d,-,-,-,-,-,-,-,u,-,-
yind1247,-,-,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,u,-,-
nyun1247,g,-,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-,r,-,k,-,-,-,-,-,a,-,-
warl1255,-,-,-,-,-,-,m,a,N,a,-,-,-,-,-,-,-,L,-,-,-,-,-,-,-,i,-,-
warl1254,-,-,-,-,-,-,m,a,N,a,-,-,-,-,-,-,-,L,-,-,-,-,-,-,-,i,-,-
waru1265,-,-,-,-,-,-,-,-,l,a,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,i,-,-
guri1247,-,-,-,-,-,-,m,a,N,a,-,-,-,-,-,-,-,L,-,-,-,-,-,-,-,i,-,-
ngar1235,-,-,-,-,-,-,m,a,n,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,N
mudb1240,-,-,-,-,-,-,m,a,N,a,-,-,-,-,-,-,-,L,-,-,-,-,-,-,-,i,-,-
jaru1254,-,-,d,-,u,-,m,-,-,u,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-
walm1241,-,-,-,-,-,-,t,u,k,u,-,-,-,-,-,-,-,t,u,k,-,-,-,-,-,u,-,-
adny1235,-,-,-,-,-,-,-,-,-,u,n,-,-,-,-,-,-,d,-,-,-,-,-,-,-,u,-,-
naru1238,-,-,-,-,-,-,g,-,-,u,n,-,-,-,-,-,-,t,-,-,-,-,-,-,-,u,-,-
dier1241,-,-,-,-,-,-,m,-,-,o,n,-,a,m,b,i,-,r,-,-,-,-,-,-,-,i,-,e
yand1253,-,-,-,-,-,-,m,-,-,u,n,-,a,-,-,-,-,t,-,-,-,-,-,-,-,i,t,a
dhuw1249,-,-,g,-,u,-,m,-,-,u,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-
djam1256,-,-,g,-,u,-,m,-,-,u,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-
gupa1247,-,-,-,-,-,-,m,-,-,i,-,-,-,-,-,-,-,r,i,k,-,-,-,-,-,i,-,-
guma1253,-,-,-,-,-,-,m,-,-,e,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-
dhan1270,-,-,g,-,u,-,m,-,-,u,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-
dayi1244,-,-,g,-,u,-,m,-,-,u,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-
rita1239,-,-,g,-,u,-,m,-,-,u,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-
yann1237,-,-,g,-,u,-,m,-,-,u,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-
djin1253,-,-,-,-,-,-,b,-,-,i,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-
waga1260,-,-,-,-,-,-,N,-,-,i,-,-,-,-,-,-,-,l,i,w,-,-,-,-,-,a,-,-
warl1256,-,-,-,-,-,-,N,-,-,a,-,-,-,-,-,-,-,l,u,w,-,-,a,r,x,a,-,-
kala1377,-,-,k,-,a,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
alya1239,-,-,-,-,i,t,n,-,w,e,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-
ande1247,-,-,-,-,i,-,n,-,w,e,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,e,-,-
west2441,-,-,-,-,i,-,n,-,-,a,-,-,-,-,-,-,-,n,-,k,-,-,-,-,-,a,-,-
