language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
wira1262,-,-,y,-,-,u,-,-,-,w,-,-,-,i,-,y,n,-,-,-
wang1291,-,-,y,-,-,u,-,-,-,w,-,-,-,i,-,-,-,-,-,-
muru1266,-,-,k,-,-,u,-,-,-,r,-,-,-,i,-,-,-,-,-,-
kumb1268,-,-,b,-,-,i,-,-,-,T,-,-,-,a,-,-,r,-,-,-
darl1243,-,-,m,-,-,i,-,-,-,g,-,-,-,i,-,-,-,-,-,-
guny1241,-,-,4,-,-,a,-,-,-,r,-,-,-,i,-,-,-,-,-,-
marg1253,-,-,4,-,-,a,-,-,-,r,-,-,-,i,-,-,-,-,-,-
kung1258,-,-,N,-,-,a,-,-,-,r,-,-,-,i,-,-,-,-,-,-
gugu1255,-,-,g,-,-,a,-,-,-,d,-,-,-,i,-,-,l,-,-,-
kuku1273,-,-,b,-,-,u,-,-,-,r,-,-,-,i,-,-,-,-,-,-
dyaa1242,-,-,g,-,-,u,-,w,a,l,-,-,-,-,-,-,-,-,-,-
yidi1250,-,-,d,-,-,i,-,-,-,r,-,-,-,a,-,-,-,-,-,-
dyir1250,-,-,b,a,d,i,-,b,a,d,-,-,-,i,-,-,-,-,-,-
warr1255,-,-,y,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-
paka1251,-,-,4,-,-,a,-,-,-,m,-,-,p,a,-,-,-,-,-,-
kuku1280,-,-,4,-,-,a,-,-,-,m,-,-,p,a,-,-,-,-,-,-
wikm1247,-,-,n,-,-,a,-,-,-,m,-,-,p,-,-,-,-,-,-,-
umpi1239,-,-,m,-,-,a,-,-,-,n,-,-,t,a,-,-,l,-,-,-
kuuk1238,-,-,m,-,-,a,-,-,-,n,-,-,t,a,-,-,l,-,a,-
kanj1260,-,-,m,-,-,a,-,-,-,n,-,-,t,a,-,-,l,-,-,-
gurd1238,-,-,-,-,-,e,-,-,-,l,-,-,-,x,-,-,-,-,-,-
ngaa1240,-,-,m,-,-,a,-,-,-,5,t,-,T,i,-,-,-,-,-,-
pint1251,-,-,-,-,-,i,-,-,-,n,-,-,-,i,-,-,-,-,-,-
pitj1243,-,-,-,-,-,i,-,-,-,n,-,-,-,i,-,-,-,-,-,-
pint1250,-,-,m,-,-,a,-,-,-,5,t,-,T,i,-,-,-,-,-,-
kuka1246,-,-,y,-,-,i,-,-,-,n,-,-,-,i,-,-,-,-,-,-
nyam1271,-,-,y,-,-,i,-,-,-,n,-,-,-,i,-,-,-,-,-,-
nyan1301,-,-,y,-,-,i,-,-,-,n,-,-,-,i,-,-,-,-,-,-
mart1256,-,-,y,-,-,i,-,-,-,n,-,-,-,i,-,-,-,-,-,-
wanm1242,-,-,l,-,-,i,-,-,-,r,-,-,k,a,-,-,-,-,-,-
kara1476,-,-,-,-,-,i,-,-,-,r,-,-,-,a,-,-,r,-,o,-
kara1476,-,-,-,-,-,i,-,-,-,r,-,-,-,a,-,-,r,-,o,-
nhan1238,-,-,-,-,-,i,-,-,-,n,-,-,-,i,-,-,-,-,-,-
waja1257,-,-,y,-,-,i,-,-,-,n,-,-,-,i,-,-,-,-,-,-
bayu1240,-,-,y,-,-,i,-,-,-,n,-,-,-,i,-,-,-,-,-,-
dhal1245,-,-,w,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
dhar1247,-,-,y,-,-,i,-,-,-,n,-,-,-,i,-,-,-,-,-,-
kurr1243,-,-,y,-,-,i,-,-,-,n,-,-,-,i,-,-,-,-,-,-
pany1241,-,-,y,-,-,i,-,-,-,n,-,-,-,i,-,-,-,-,-,-
ngar1287,-,-,y,-,-,i,-,-,-,n,-,-,-,i,-,-,-,-,-,-
yind1247,-,-,y,-,-,i,-,-,-,n,-,-,-,i,-,-,-,-,-,-
nyun1247,k,-,w,-,-,e,-,-,-,l,-,-,-,y,-,-,-,-,-,-
warl1255,-,-,y,-,-,i,-,-,-,t,-,-,-,i,-,-,-,-,-,-
warl1254,-,-,y,-,-,i,-,-,-,d,-,-,-,i,-,-,-,-,-,-
waru1265,-,-,w,-,-,i,-,-,-,n,-,-,-,i,-,-,-,-,-,-
guri1247,-,-,y,-,-,i,-,-,-,n,-,-,-,i,-,-,-,-,-,-
ngar1235,-,-,y,-,-,i,-,-,-,n,-,-,-,i,-,-,-,-,-,-
mudb1240,-,-,y,-,-,i,-,-,-,n,-,-,-,i,-,-,-,-,-,-
jaru1254,-,-,y,-,-,i,-,-,-,r,-,-,-,i,-,-,-,-,-,-
adny1235,-,-,m,-,-,i,-,-,-,T,-,-,-,i,-,-,-,-,-,-
naru1238,-,-,m,-,-,i,-,-,-,d,-,-,T,i,-,-,-,-,-,-
dier1241,-,-,t,-,-,a,-,-,-,L,-,-,-,a,-,-,-,-,-,-
yand1253,-,-,m,-,-,a,-,-,-,y,-,-,-,a,-,-,-,-,-,-
dhuw1249,-,-,y,-,-,E,-,-,-,k,-,-,-,u,-,-,-,-,-,-
djam1256,-,-,y,-,-,a,-,-,-,k,-,-,-,u,-,-,-,-,-,-
gupa1247,-,-,y,-,-,E,-,-,-,k,-,-,-,u,-,-,-,-,-,-
guma1253,-,-,y,-,-,a,-,-,-,k,-,-,-,u,-,-,-,-,-,-
dhan1270,N,a,y,-,k,a,-,-,-,n,-,-,-,a,-,-,-,-,-,-
rita1239,-,-,g,-,-,a,-,-,-,r,-,-,-,a,-,-,r,-,-,-
yann1237,r,i,y,-,-,a,d,T,u,N,g,a,l,i,w,a,r,w,a,y
djin1253,-,-,g,-,-,i,-,-,-,r,-,-,-,a,-,-,r,k,-,-
waga1260,-,-,-,-,-,i,-,-,-,n,-,-,-,u,-,-,-,-,-,-
warl1256,-,-,y,-,-,i,-,-,-,n,-,-,-,i,-,-,-,-,-,-
yany1243,N,a,w,-,-,i,-,-,-,n,-,-,b,i,-,-,-,-,-,-
kala1377,-,-,-,-,-,-,-,-,-,n,-,-,-,e,-,-,l,-,-,-
alya1239,-,-,-,-,-,e,t,-,-,n,-,-,-,e,-,-,-,-,-,-
ande1247,-,-,-,-,-,i,t,-,-,n,-,-,-,e,-,-,-,-,-,-
west2441,-,-,r,-,-,i,t,-,-,n,-,-,-,e,-,-,-,-,-,-
