language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
gami1243,-,-,-,-,t,-,-,u,-,-,-,-,-,l,-,-,-,e,-,-,-,-,-,-
gami1243,-,-,-,-,d,-,-,a,-,-,-,-,-,l,-,-,-,e,-,-,-,-,-,-
wira1262,-,-,-,-,t,-,-,a,-,-,-,-,-,l,-,-,-,i,-,-,-,n,-,e
wang1291,-,-,-,-,t,-,-,u,-,-,-,-,-,l,-,-,-,e,-,-,-,-,-,-
muru1266,-,-,-,-,t,-,-,a,-,-,-,-,-,l,-,-,-,a,-,-,-,n,-,T
kumb1268,-,-,-,-,g,-,-,a,-,-,-,-,-,5,-,-,-,a,m,b,i,l,-,-
darl1243,-,-,-,-,t,-,-,e,-,-,-,-,-,L,u,n,i,a,-,-,-,-,-,-
guny1241,-,-,-,-,d,-,-,a,-,-,-,-,-,l,-,-,-,a,-,-,-,5,-,-
marg1253,-,-,-,-,d,-,-,a,-,-,-,-,-,l,-,-,-,a,-,-,-,5,-,-
kung1258,-,-,-,-,d,-,-,a,-,-,-,-,-,l,-,-,-,a,-,-,-,5,-,-
bidy1243,-,-,-,-,t,-,-,a,-,-,-,-,-,d,-,-,-,i,-,-,-,N,-,-
maya1280,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,n,-,i
gugu1255,u,n,-,-,T,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-
kuku1273,-,-,-,-,5,-,-,a,-,b,-,-,i,l,-,-,-,-,-,-,-,-,-,-
dyaa1242,-,-,-,-,5,-,-,a,-,w,-,-,i,l,-,-,-,-,-,-,-,-,-,-
yidi1250,-,-,-,-,5,-,-,a,-,b,-,-,i,l,-,-,-,-,-,-,-,-,-,-
dyir1250,-,-,-,-,d,-,y,a,-,l,N,g,u,l,-,-,-,a,-,-,-,y,-,-
warr1255,-,-,-,-,d,-,y,a,-,-,-,-,-,l,-,-,-,a,-,-,-,5,-,-
paka1251,-,-,-,-,t,-,-,a,-,-,-,-,-,N,-,-,-,a,-,-,-,4,t,a
kuku1280,-,-,-,-,t,-,-,a,-,-,-,-,-,N,-,-,-,a,-,-,-,n,t,a
wikm1247,-,-,-,-,n,-,-,a,m,p,-,-,-,N,-,-,-,a,-,l,-,n,-,-
umpi1239,-,-,-,-,t,-,-,a,-,-,-,-,-,p,-,-,-,i,-,-,-,-,-,-
kuuk1238,-,-,-,-,t,-,-,a,-,-,-,-,-,p,-,-,-,i,-,-,-,-,-,-
kanj1260,-,-,-,-,t,-,-,a,-,-,-,-,-,p,-,-,-,i,-,-,-,-,-,-
gurd1238,-,5,-,-,T,-,-,i,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-
ngaa1240,-,t,-,-,T,-,-,a,-,-,-,-,-,L,-,-,-,i,-,-,-,5,p,a
pint1251,-,t,-,-,T,-,-,a,-,-,-,-,-,L,-,-,-,i,-,-,-,5,p,a
pitj1243,-,t,-,-,T,-,-,a,-,-,-,-,-,l,-,-,-,i,-,-,-,5,-,-
pint1250,-,t,-,-,T,-,-,a,-,-,-,-,-,l,-,-,-,i,-,-,-,5,p,a
kuka1246,-,n,-,-,T,-,-,a,-,-,-,-,-,l,-,-,-,i,-,-,-,N,-,-
nyam1271,-,-,-,-,y,-,-,a,-,-,-,-,-,l,-,-,-,u,-,-,-,r,-,u
nyan1301,-,-,-,-,T,-,-,a,-,-,-,-,-,L,-,-,-,i,-,-,-,5,-,-
mart1256,-,-,-,-,T,-,-,a,-,-,-,-,-,L,-,-,-,i,-,-,-,5,p,a
wanm1242,-,5,a,5,T,-,-,a,-,-,-,-,-,L,-,-,-,a,-,-,-,-,-,-
kara1476,-,d,-,-,T,-,-,a,-,-,-,-,-,l,-,-,-,a,-,-,-,n,T,-
kara1476,-,d,-,-,T,-,-,a,-,-,-,-,-,l,-,-,-,a,-,-,-,n,T,-
nhan1238,-,-,-,-,t,-,-,a,-,-,-,-,-,l,-,-,-,a,-,-,-,5,-,u
waja1257,-,-,-,-,t,-,-,a,-,-,-,-,-,l,-,-,-,a,-,-,-,5,-,-
bayu1240,-,-,-,-,t,-,-,a,-,-,-,-,-,l,-,-,-,a,-,-,-,5,-,-
dhal1245,-,-,-,-,t,-,-,a,-,-,-,-,-,l,-,-,-,a,-,-,-,5,-,-
dhar1247,-,-,-,-,t,-,-,a,-,-,-,-,-,d,-,-,-,a,-,-,-,5,-,-
kurr1243,-,-,-,-,y,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u
pany1241,-,-,-,-,y,-,-,a,-,-,-,-,-,l,-,-,-,u,-,-,-,r,-,u
ngar1287,-,-,-,-,y,-,-,a,-,-,-,-,-,l,-,-,-,u,-,-,-,r,-,u
yind1247,-,-,-,-,y,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u
nyun1247,-,-,-,-,d,-,-,a,-,-,-,-,-,l,-,-,-,a,-,-,-,n,-,-
warl1255,-,-,-,-,N,-,-,a,-,-,-,-,-,l,y,-,-,a,-,-,-,n,-,u
warl1254,-,-,-,-,T,-,-,a,-,-,-,-,-,l,-,-,-,a,-,-,-,5,p,a
waru1265,-,-,-,-,T,-,-,a,-,-,-,-,-,r,-,-,-,a,-,-,-,5,-,-
guri1247,-,-,-,-,T,-,-,a,-,-,-,-,-,l,-,-,-,a,-,-,-,5,-,-
ngar1235,-,-,-,-,T,-,-,a,-,-,-,-,-,l,-,-,-,a,-,-,-,5,-,-
mudb1240,-,-,-,-,T,-,-,a,-,-,-,-,-,l,-,-,-,a,-,-,-,5,-,a
jaru1254,-,-,-,-,T,-,-,a,-,-,-,-,-,l,-,-,-,a,-,-,-,5,-,-
adny1235,-,-,-,-,y,-,-,a,-,-,-,-,-,L,-,-,-,i,-,-,-,-,-,-
naru1238,-,-,-,-,d,-,-,a,-,-,-,-,-,l,-,-,-,a,-,-,-,5,-,a
dier1241,-,-,-,-,t,-,-,a,-,-,-,-,-,L,-,-,-,-,-,-,-,-,-,i
yand1253,-,-,-,-,t,-,-,a,-,-,-,-,-,4,-,-,-,a,-,-,-,n,-,i
dhuw1249,-,-,-,-,m,-,-,a,-,-,-,-,-,t,-,-,-,a,-,-,-,-,-,-
djam1256,-,-,-,-,m,-,-,a,-,-,-,-,-,t,-,-,-,a,-,-,-,-,-,-
gupa1247,-,-,-,-,m,-,-,a,-,-,-,-,-,t,-,-,-,a,-,-,-,-,-,-
guma1253,-,-,-,-,N,-,-,E,-,-,-,-,-,n,-,-,-,a,-,-,-,r,-,-
dhan1270,-,-,-,-,m,-,-,a,-,-,-,-,-,t,-,-,-,a,-,-,-,-,-,-
dayi1244,-,-,-,-,N,-,-,E,-,-,-,-,-,n,-,-,-,a,-,-,-,r,-,-
rita1239,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,i,-,-,-,l,-,N
yann1237,-,-,-,-,y,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
djin1253,-,-,-,-,y,a,m,a,-,-,-,-,-,n,-,-,-,a,-,-,-,-,-,-
waga1260,-,N,i,4,t,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-
warl1256,-,N,-,a,t,-,-,a,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-
yany1243,-,N,a,4,t,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-
kala1377,-,-,-,-,n,-,-,o,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
alya1239,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,e,-,-,-,5,-,-
ande1247,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,e,-,-,-,5,-,-
west2441,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,i,-,-,-,5,-,a
