language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
naru1238,-,-,b,-,-,-,a,-,l,k,-,-,a,-,-,-,-,-,-,-,a,-,n,k,i,-,e
dier1241,-,-,w,-,-,-,u,-,l,T,-,-,u,-,-,-,l,-,-,-,a,-,-,-,-,-,-
yand1253,-,-,g,-,-,-,o,-,r,-,-,-,o,-,-,-,l,-,-,p,o,-,-,-,-,-,-
dhuw1249,-,-,w,-,-,-,u,-,L,k,-,-,u,-,-,-,m,-,-,-,a,-,n,-,-,-,-
djam1256,-,-,w,-,-,-,u,-,L,k,-,-,u,-,-,-,m,-,-,-,a,-,n,-,-,-,-
guma1253,-,-,w,-,-,-,u,-,L,k,-,-,u,-,-,-,m,-,-,-,a,-,n,-,-,-,-
yann1237,-,-,w,-,-,-,u,-,l,g,-,-,u,-,-,-,m,-,-,-,a,-,n,-,-,-,-
djin1253,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-,-,m,-,b,-,a,-,y,-,-,-,-
warl1256,-,-,y,-,-,-,a,-,-,L,-,-,-,-,-,-,w,-,-,-,i,-,-,-,-,-,-
alya1239,-,-,-,-,-,-,a,-,-,r,-,-,e,-,-,-,l,-,-,-,a,-,m,p,w,-,-
west2441,-,-,k,-,N,-,a,-,-,r,-,-,i,p,a,-,t,-,-,-,a,-,-,-,-,-,-
