language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35
ngar1287,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,l,e,b,-,-,e,-,-,r,-,-,e,-,-,-
yind1247,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,n,-,-,-,-,-,-,-,d,-,-,a,-,-,-
nyun1247,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,l,-,g,-,-,a,-,-,r,-,-,a,-,-,-
warl1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,u,-,N,-,k,-,-,-,-,-,-,-,-,u,-,-,-
warl1254,-,-,-,k,-,-,-,-,-,-,-,u,-,-,L,-,-,-,u,-,r,u,k,-,-,u,L,u,r,-,-,u,-,-,-
waru1265,-,-,-,N,-,-,-,-,-,-,-,a,p,a,w,-,-,-,a,-,N,-,k,-,-,-,-,-,-,-,-,a,n,-,-
guri1247,-,-,-,T,-,-,-,-,-,-,-,a,-,-,N,-,-,-,i,-,5,-,-,-,-,i,-,-,n,-,-,a,-,-,-
ngar1235,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,r,-,-,-,-,u,-,-,r,-,-,b,-,-,-
mudb1240,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,d,-,-,-,-,u,d,a,r,-,-,a,-,-,-
jaru1254,-,-,-,m,-,-,-,-,-,-,-,a,-,-,N,-,-,-,i,-,r,-,-,-,-,-,-,-,-,-,-,i,-,-,-
adny1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,n,-,d,-,-,-,-,-,-,-,-,u,-,-,-
naru1238,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,r,-,-,a,-,-,4,-,-,a,-,-,-
dier1241,t,-,-,T,-,-,-,-,-,-,-,i,-,-,l,t,i,T,i,-,n,-,d,-,-,a,-,-,t,-,-,a,-,-,-
yand1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,n,-,d,-,-,-,-,-,r,-,-,i,-,-,-
dhuw1249,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,l,-,-,-,-,-,-,-,m,-,-,a,-,-,-
gupa1247,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,l,-,k,-,-,u,-,-,N,-,-,u,-,-,-
dayi1244,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,l,-,-,-,-,-,-,-,m,-,-,a,-,-,-
djin1253,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,l,-,-,-,-,-,-,-,m,-,-,a,-,-,-
waga1260,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,l,-,-,-,-,-,-,-,-,-,-,o,-,-,-
yany1243,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,n,d,-,-,-,-,a,-,-,m,-,-,a,l,u,r
kala1377,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,i,-,-,-,-,o,-,-,m,-,-,-,-,-,-
alya1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,N,-,k,e,y,a,-,-,w,-,-,a,r,-,-
