language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
gami1243,-,-,-,b,-,-,-,u,-,-,-,-,-,-,N,-,-,-,-,-,u,n
gami1243,-,-,-,b,-,-,-,u,-,-,-,-,-,-,N,-,-,-,-,-,u,n
wira1262,-,-,-,b,-,-,-,u,-,-,-,-,-,-,b,-,-,-,-,-,i,l
muru1266,-,-,-,p,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,i,-
kumb1268,-,-,-,w,-,-,-,u,-,-,-,-,-,-,r,-,-,-,-,-,u,n
darl1243,-,-,-,t,-,-,-,u,-,-,-,-,-,-,t,-,-,-,-,-,i,-
marg1253,-,-,-,m,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,a,-
kung1258,-,-,-,d,-,-,-,u,-,-,-,-,-,-,r,-,-,-,-,-,u,-
gugu1255,-,-,-,m,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,a,-
kuku1273,-,-,-,m,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,a,-
dyaa1242,d,a,-,N,-,-,g,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-
yidi1250,d,a,-,N,-,-,g,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-
warr1255,-,-,-,d,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,a,-
wikm1247,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,m
kuuk1238,-,-,-,p,-,-,-,u,-,-,-,n,-,-,t,-,-,-,-,-,a,-
gurd1238,-,-,-,m,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,k,-
ngaa1240,-,-,-,m,-,-,-,i,-,-,-,-,-,-,n,-,-,-,-,-,a,-
pitj1243,-,-,-,k,-,-,-,a,-,-,-,-,-,-,l,-,-,p,-,-,i,-
kuka1246,-,-,-,w,-,-,-,a,-,-,-,-,-,-,g,-,-,-,-,-,u,-
nyam1271,-,-,-,m,-,-,-,a,-,-,-,-,-,-,r,-,-,-,i,l,i,-
nyan1301,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,r,u,-
mart1256,-,-,-,5,-,-,-,a,-,-,-,-,-,-,L,-,-,p,-,-,i,-
wanm1242,-,-,-,w,-,-,-,a,-,-,-,-,-,-,L,a,-,k,u,r,u,-
kara1476,d,-,-,T,-,-,-,a,-,-,-,-,-,-,l,-,-,b,-,-,a,n
kara1476,d,-,-,T,-,-,-,a,-,-,-,-,-,-,l,-,-,b,-,-,a,n
nhan1238,-,-,-,5,-,-,-,i,-,-,-,-,-,-,m,-,-,-,-,-,i,-
waja1257,-,-,-,g,-,-,-,a,-,-,-,-,-,-,L,-,-,-,-,-,i,-
bayu1240,-,-,-,m,-,-,-,i,-,-,-,-,-,-,r,-,-,g,i,d,i,-
kurr1243,-,-,-,m,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,a,-
pany1241,-,-,-,m,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,a,-
ngar1287,-,-,-,m,-,-,-,a,-,-,-,-,-,-,r,-,-,-,i,L,i,-
yind1247,-,-,-,m,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,L,i,-
nyun1247,-,-,-,5,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,-
warl1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,i,m,p,-,-,i,-
warl1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,a,k,u,-
waru1265,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,i,m,p,-,-,i,-
guri1247,-,-,-,m,-,-,-,a,-,-,-,-,-,-,r,a,-,m,a,r,a,-
mudb1240,-,-,-,m,-,-,-,a,-,-,-,-,-,-,r,a,-,m,a,r,a,-
jaru1254,-,-,-,m,-,-,-,u,-,-,-,-,-,-,n,-,-,-,-,-,a,-
adny1235,-,-,-,w,-,-,-,i,-,-,-,-,-,-,r,-,-,-,-,-,i,-
yand1253,-,-,-,k,-,-,-,u,-,-,-,-,-,-,t,-,-,T,-,-,a,-
dhuw1249,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,-,-,b,-,-,a,r
djam1256,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,-,-,b,-,-,a,r
gupa1247,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,-,-,b,-,-,a,r
guma1253,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,-,-,b,-,-,a,r
dhan1270,-,-,-,b,-,-,-,i,-,-,-,-,-,-,n,-,-,b,-,-,a,r
rita1239,-,-,-,w,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,-,a,-
warl1256,-,-,-,p,u,k,-,a,-,p,u,-,-,-,k,-,-,-,-,-,a,-
yany1243,-,-,-,w,a,r,b,a,r,m,a,n,t,a,r,-,-,-,-,-,a,-
kala1377,-,-,-,b,-,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,a,-
alya1239,-,a,y,m,-,-,p,e,-,-,-,-,-,-,l,-,-,-,-,-,-,-
west2441,-,-,i,n,-,-,-,e,-,-,-,-,-,-,N,-,-,-,-,-,e,-
