language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49
wira1265,-,-,g,-,-,-,-,i,-,-,-,-,-,-,d,-,-,y,i,-,-,-,g,-,-,-,-,-,-,i,-,-,-,d,-,-,y,i,-,-,-,-,n,-,-,-,-,-,-
kaur1267,-,-,k,o,-,-,k,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,t,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
adny1235,-,-,-,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,i,-,-,-,-,-,-,-,-,-,-,i,-,-,-,l,-,-,i,i,-,-,-,-,-,-,-,-,-,-,-
darl1243,-,-,m,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
nhan1238,-,-,p,-,-,-,-,i,-,-,-,-,-,-,T,-,-,-,i,-,-,-,b,-,-,-,-,-,-,i,-,-,-,T,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
badi1246,-,-,g,-,-,-,-,i,-,-,-,-,-,-,d,-,-,-,i,-,-,-,g,-,-,-,-,-,-,i,-,-,-,d,-,-,-,i,-,-,-,-,y,-,-,-,a,-,-
waja1257,-,-,m,-,-,-,-,i,n,-,-,-,-,-,d,-,-,-,i,-,-,-,5,-,-,-,-,-,m,i,-,n,-,d,-,-,-,i,-,-,-,-,5,-,-,-,-,-,-
yind1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,i,-,-,-,m,-,-,-,-,-,-,i,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ngar1287,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,i,-,-,-,m,-,-,-,-,-,-,i,l,N,a,l,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
kari1304,-,-,m,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,i,-,-,-,m,-,-,-,-,-,-,i,-,-,-,r,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
bayu1240,-,-,p,-,-,-,-,i,-,-,-,-,-,-,T,-,-,-,i,-,-,-,b,-,-,-,-,-,-,i,-,-,-,T,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
dhal1245,-,-,p,-,-,-,-,i,-,-,-,-,-,-,T,-,-,-,i,-,-,-,b,-,-,-,-,-,-,i,-,-,-,T,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
djiw1241,-,-,p,-,-,-,-,i,-,-,-,-,-,-,T,-,-,-,i,-,-,-,b,-,-,-,-,-,-,i,-,-,-,T,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
dhar1247,-,-,k,-,-,-,-,i,-,-,-,-,-,-,d,-,-,-,i,-,-,-,g,-,-,-,-,-,-,i,-,-,-,d,-,-,-,i,-,-,-,-,r,-,-,-,u,-,-
nort2754,-,-,m,-,-,-,-,i,N,a,r,i,k,a,r,-,-,-,i,-,-,-,5,-,-,-,-,-,-,i,-,-,-,r,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
nyan1301,-,-,m,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,i,-,-,-,m,-,-,-,-,-,-,i,-,-,-,r,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
kara1476,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,i,-,-,-,N,-,-,-,-,-,-,a,-,-,-,d,-,-,-,i,-,-,-,-,N,-,-,-,a,-,-
kara1476,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,i,-,-,-,N,-,-,-,-,-,-,a,-,-,-,d,-,-,-,i,-,-,-,-,N,-,-,-,a,-,-
ngar1296,-,-,N,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,u,-,-,-,N,-,-,-,-,-,-,a,-,-,-,n,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
nyam1271,-,-,m,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,i,-,-,-,m,-,-,-,-,-,-,i,-,-,-,r,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
kart1247,-,-,m,-,-,-,-,i,n,-,-,-,-,-,T,-,-,-,i,-,-,-,m,-,-,-,-,-,-,i,-,-,-,n,-,-,T,i,-,-,-,-,-,-,-,-,-,-,-
mart1256,-,-,m,-,-,-,-,i,5,-,-,-,-,-,T,-,-,-,i,-,-,-,m,-,-,-,-,-,-,i,-,-,-,5,-,-,T,i,-,-,-,-,-,-,-,-,-,-,-
yulp1238,-,-,m,-,-,-,-,i,5,-,-,-,-,-,T,-,-,-,i,-,-,-,m,-,-,-,-,-,-,i,-,-,-,5,-,-,T,i,-,-,-,-,-,-,-,-,-,-,-
wanm1242,-,-,m,-,-,-,-,i,5,-,-,-,-,-,T,-,-,-,i,-,-,-,m,-,-,-,-,-,-,i,-,-,-,5,-,-,T,i,-,-,-,-,-,-,-,-,-,-,-
kuka1246,-,-,m,-,-,-,-,i,5,-,t,-,-,-,T,-,-,-,i,-,-,-,m,-,-,-,-,-,-,i,-,-,-,5,t,-,T,i,-,-,-,-,-,-,-,-,-,-,-
ngaa1240,-,-,p,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,t,-,T,u,-,-,-,-,-,-,-,-,-,-,-
pint1251,-,-,-,-,-,-,-,i,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,r,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
pitj1243,-,-,p,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,T,u,-,-,-,-,-,-,-,-,-,-,-
jaru1254,-,-,b,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,i,-,-,-,-,n,-,-,-,a,n,-
guri1247,-,-,y,-,-,-,-,i,-,-,-,-,k,a,r,-,-,-,a,p,-,-,k,-,-,-,-,-,-,a,-,-,-,r,-,-,-,i,-,-,-,-,5,-,-,-,a,n,a
mudb1240,-,-,T,-,-,-,-,i,-,-,-,-,k,i,d,-,-,-,i,-,-,-,k,-,-,-,-,-,-,i,-,-,-,d,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
warl1255,-,-,t,-,-,-,-,i,N,-,-,-,k,i,t,-,-,-,i,N,k,i,k,-,-,-,-,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
warl1254,-,-,y,-,-,-,-,a,y,-,-,-,-,i,r,-,-,-,i,-,-,-,k,-,-,-,-,-,-,a,-,-,-,5,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
waru1265,-,-,w,-,-,-,-,-,-,-,-,-,-,a,r,-,-,-,a,-,-,-,t,-,-,-,-,-,-,a,-,-,-,n,-,-,t,a,-,-,-,-,-,-,-,-,-,-,-
walm1241,-,-,T,-,-,-,-,u,-,-,-,-,-,-,n,-,-,-,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyun1247,-,-,g,-,-,-,-,i,-,-,-,-,-,-,d,-,-,T,i,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
waju1234,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,p,-,-,-,-,-,-,u,-,-,-,t,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-
dhuw1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,a,-,-,-,m,-,-,-,-,-,-,u,-,-,-,r,-,-,-,u,-,-,-,-,N,-,-,-,7,-,-
djam1256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,a,-,-,-,m,-,-,-,-,-,-,u,-,-,-,r,-,-,-,u,-,-,-,-,N,-,-,-,7,-,-
djap1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,a,-,-,-,m,-,-,-,-,-,-,u,-,-,-,r,-,-,-,u,-,-,-,-,N,-,-,-,7,-,-
guma1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,y,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,5,-,-,-,-,-,-
dhuw1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,a,-,-,-,m,-,-,-,-,-,-,u,-,-,-,r,-,-,-,u,-,-,-,-,N,-,-,-,7,-,-
gupa1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,a,-,-,-,m,-,-,-,-,-,-,u,-,-,-,r,-,-,-,u,-,-,-,-,N,-,-,-,7,-,-
rita1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yann1237,-,-,g,-,-,-,-,i,-,-,-,-,-,-,d,-,-,T,i,-,-,-,g,-,-,-,-,-,-,i,-,-,-,d,-,-,T,i,-,-,y,u,n,-,-,-,-,-,-
djin1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,i,-,-,-,-,-,-,-,-,-,-,y,-,-,-,d,-,-,-,i,-,-,-,-,y,-,-,-,-,-,-
madh1244,-,-,g,-,-,-,-,i,-,-,-,-,-,-,g,-,-,-,i,w,-,a,l,-,-,-,-,-,-,a,-,-,-,d,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
wath1238,-,-,l,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,i,-,-,-,d,-,-,-,-,-,-,e,-,-,-,r,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
bung1264,-,-,d,-,-,-,-,i,-,-,-,-,-,-,N,-,-,-,e,b,-,u,n,-,-,-,-,-,m,o,-,-,-,r,n,e,-,i,-,-,g,-,n,w,-,-,t,-,-
yort1237,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
wang1291,-,-,m,-,-,-,-,u,-,-,-,-,-,-,-,-,-,w,a,-,-,-,m,-,-,-,-,-,-,-,-,-,-,p,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
wira1262,-,-,b,-,-,-,-,i,n,-,-,-,-,-,d,-,-,y,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,i,n,d,y,a,l,g,a,n,a,-,-
gami1243,-,-,g,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
gami1243,-,-,g,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
yuwa1242,-,-,g,-,-,-,-,i,y,-,-,-,-,a,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,i,-,-,y,a,l,-,-,-,-,-,-
kumb1268,-,-,b,-,-,-,-,i,-,-,-,-,-,-,d,-,-,-,i,-,-,-,b,-,-,-,-,-,-,i,-,-,-,d,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
band1358,-,-,g,-,-,-,-,i,-,-,-,-,-,-,h,-,-,-,y,-,-,-,n,-,-,-,-,-,-,-,-,-,-,g,-,-,-,i,-,-,y,-,n,-,-,-,-,-,-
yuga1244,-,-,g,-,-,-,-,i,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,i,-,-,z,-,b,-,-,-,a,-,-
yaga1262,-,-,g,-,-,-,-,i,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,i,-,-,-,-,N,-,-,-,-,-,-
gath1234,-,-,k,-,-,-,h,i,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,o,-,-,d,-,n,-,-,-,-,-,-
birr1241,-,-,k,o,i,t,b,a,-,-,-,-,-,-,N,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,y,i,-,-,-,-,N,-,-,-,a,-,-
sydn1236,-,-,g,o,-,-,w,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,y,i,-,-,-,-,-,-,-,-,-,-,-
sydn1236,-,-,d,e,-,-,v,i,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,e,v,i,-,-,-,-,l,-,-,-,-,-,-
nort2760,-,-,g,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-
lowe1402,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,y,-,-,-,-,-,-,o,-,-,-,N,-,-,-,3,-,-,-,-,-,-,-,-,o,-,-
narr1259,-,-,w,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,u,-,-,-,l,-,-,-,-,-,-,u,-,-,-,m,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
alya1239,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,k,-,-,-,-,N,-,-,-,-,-,-,e,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
west2441,-,-,-,-,-,-,-,i,-,-,-,-,-,-,r,-,-,k,e,-,-,-,n,T,e,-,k,-,-,e,-,-,-,t,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-
mbab1239,-,-,y,-,-,-,-,i,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
