language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
gami1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,u,-,-,-,-
gami1243,-,-,-,-,-,-,n,-,-,-,u,n,-,-,-,d,-,-,-,u,-,-,-,-
wira1262,-,-,-,-,-,-,b,-,-,-,u,n,-,-,-,d,-,-,-,u,-,-,-,-
wang1291,-,-,-,-,-,-,p,-,-,-,u,-,-,-,-,t,-,-,h,u,-,-,-,-
muru1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,u,r,-,a,N
kumb1268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,u,-,-,-,m
darl1243,-,-,-,-,-,-,b,-,-,-,u,n,-,-,-,d,-,-,-,u,-,-,-,-
guny1241,-,-,-,d,u,m,b,-,-,-,i,-,-,-,-,5,-,-,-,-,-,-,-,-
marg1253,-,-,-,-,-,-,b,-,-,-,u,-,-,-,-,N,-,-,g,u,-,-,-,-
kung1258,-,-,-,-,-,-,b,-,-,-,u,-,-,-,-,l,-,-,g,u,-,-,-,-
bidy1243,-,-,-,-,-,-,N,-,-,-,a,-,-,-,-,d,-,-,y,u,-,-,-,-
maya1280,-,-,-,-,-,-,k,-,-,-,u,m,-,-,i,r,-,-,-,i,-,-,-,-
gugu1255,-,-,-,-,-,-,N,-,-,-,a,-,-,-,-,l,-,-,k,a,-,-,-,l
kuku1273,-,-,-,-,-,-,k,-,-,-,u,-,-,-,-,b,-,-,-,u,-,-,-,-
dyaa1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,T,u,g,-,a,y
yidi1250,-,-,-,-,-,-,w,-,-,-,u,-,-,-,-,5,-,-,T,u,-,-,-,-
dyir1250,-,-,-,-,-,-,g,-,-,-,a,-,-,-,-,r,-,-,-,a,-,-,-,n
warr1255,-,-,-,-,-,-,b,-,-,-,u,-,-,-,-,n,-,-,-,u,-,-,-,-
paka1251,-,-,-,-,-,-,t,-,-,-,u,m,-,-,a,N,-,-,-,u,k,-,a,-
kuku1280,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,o,k,-,o,-
wikm1247,-,-,-,-,-,-,t,-,-,-,u,m,-,-,-,t,-,-,-,o,k,-,-,-
umpi1239,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,u,k,-,a,-
kuuk1238,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,u,k,-,a,-
kanj1260,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,u,k,-,a,-
gurd1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,i,r,-,-,x
ngaa1240,-,-,-,-,-,-,p,-,-,-,u,-,-,-,-,y,-,-,-,-,-,-,-,-
pitj1243,-,-,-,t,-,-,T,-,-,-,u,-,-,-,-,n,-,-,-,a,n,-,-,-
pint1250,-,-,-,-,-,-,p,-,-,-,u,-,-,-,-,y,-,-,-,u,-,-,-,-
kuka1246,-,-,-,-,-,-,g,-,-,-,o,n,d,T,e,r,-,-,-,u,-,-,-,-
nyam1271,-,-,-,-,-,-,k,-,-,-,o,-,-,-,-,n,-,-,g,o,-,-,-,-
nyan1301,-,-,-,-,-,-,T,-,-,-,u,-,-,-,-,N,-,-,-,a,n,-,-,-
mart1256,-,-,-,-,-,-,p,-,-,-,u,-,-,-,-,y,-,-,-,u,-,-,-,-
wanm1242,-,-,-,-,-,-,p,-,-,-,u,-,-,-,-,y,-,-,-,u,-,-,-,-
kara1476,-,-,-,-,-,-,N,-,-,-,u,-,-,-,-,r,-,-,-,u,n,-,-,-
kara1476,-,-,-,-,-,-,N,-,-,-,u,-,-,-,-,r,-,-,-,u,n,-,-,-
nhan1238,-,-,-,-,-,-,y,u,-,g,u,-,-,-,-,d,-,-,-,u,-,-,-,-
waja1257,-,-,-,-,-,-,y,-,-,-,u,-,-,-,-,L,-,-,-,a,-,-,-,-
bayu1240,-,-,-,-,-,-,w,i,l,y,u,-,-,-,-,r,-,-,-,u,-,-,-,-
dhal1245,-,-,-,-,-,-,T,u,-,g,u,-,-,-,-,d,-,-,-,u,-,-,-,-
dhar1247,-,-,-,-,-,-,k,-,-,-,u,-,-,-,-,r,-,-,-,i,-,-,-,-
kurr1243,-,-,-,-,-,-,T,-,-,-,u,-,-,-,-,r,-,-,-,u,n,-,-,-
pany1241,-,-,-,-,-,-,T,-,-,-,u,-,-,-,-,k,-,-,-,u,n,p,a,-
ngar1287,-,-,-,-,-,-,b,-,-,-,u,-,L,-,-,g,-,-,-,u,n,-,-,-
yind1247,-,-,-,-,-,-,b,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
nyun1247,-,-,-,-,-,-,k,-,-,-,e,-,-,-,-,r,-,-,-,a,-,-,-,-
warl1255,-,-,-,-,-,-,k,-,-,-,u,-,-,-,-,n,-,-,T,u,r,-,u,-
warl1254,-,-,-,-,-,-,k,-,-,-,u,-,-,-,-,n,-,-,T,u,r,-,u,-
waru1265,-,-,-,-,-,-,w,-,-,-,i,-,-,-,-,5,-,-,-,a,l,-,-,-
guri1247,-,-,-,-,-,-,T,-,-,-,u,-,-,-,-,N,-,-,k,a,t,-,-,-
ngar1235,-,-,-,-,-,-,T,-,-,-,u,-,-,-,-,l,-,-,-,a,5,-,-,-
mudb1240,-,-,-,-,-,-,T,-,-,-,u,-,-,-,-,N,-,-,k,a,n,-,a,-
jaru1254,-,-,-,-,-,-,w,-,-,-,a,-,-,-,-,N,-,-,-,i,-,-,-,-
adny1235,-,-,-,-,-,-,v,-,-,-,u,-,-,-,-,n,-,-,t,u,-,-,-,-
naru1238,-,-,-,-,-,-,b,-,-,-,o,-,-,-,-,y,-,-,-,o,-,-,-,-
dier1241,-,-,-,-,-,-,t,-,-,-,u,-,-,-,-,p,-,-,-,u,-,-,-,-
yand1253,-,-,-,-,-,-,t,-,-,-,u,-,-,-,-,p,-,-,-,u,-,-,-,-
dhuw1249,-,-,-,N,a,-,w,-,-,-,u,-,-,-,-,l,-,-,-,u,l,-,-,-
djam1256,-,-,-,N,a,-,w,-,-,-,u,-,-,-,-,l,-,-,-,u,l,-,-,-
gupa1247,-,-,-,N,a,-,w,-,-,-,u,-,-,-,-,l,-,-,-,u,l,-,-,-
guma1253,-,-,-,N,a,-,w,-,-,-,u,-,-,-,-,l,-,-,-,u,l,-,-,-
dhan1270,-,-,-,N,a,-,w,-,-,-,u,-,-,-,-,l,-,-,-,u,l,-,-,-
dayi1244,-,-,-,N,a,-,w,-,-,-,u,-,-,-,-,l,-,-,-,u,l,-,-,-
rita1239,-,-,-,-,-,-,b,-,-,-,u,-,-,-,-,5,7,t,T,u,n,-,-,-
yann1237,-,-,-,-,-,-,b,-,-,-,u,-,-,-,-,5,-,t,T,u,n,-,-,-
djin1253,-,-,-,N,a,-,-,-,-,-,-,-,-,-,-,r,i,m,b,i,y,-,-,-
waga1260,-,-,-,-,-,-,N,u,t,-,u,-,-,-,-,N,-,-,-,u,t,-,u,-
warl1256,-,-,-,-,-,-,w,-,-,-,u,-,-,-,-,w,-,-,-,a,l,-,a,-
yany1243,-,-,-,-,-,-,n,-,-,-,u,n,-,-,-,N,-,-,-,a,r,-,-,-
