language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
gami1243,-,-,-,g,u,-,-,r,-,-,-,a,-,-,y,-,i,b,-,-,a,-,-,-,-,-
gami1243,-,-,-,g,u,-,-,r,-,-,-,a,-,-,y,-,i,b,-,-,a,-,-,-,-,-
wira1262,-,-,-,y,i,-,-,5,-,-,-,a,-,-,N,-,-,-,-,-,a,-,-,-,-,-
wang1291,-,-,-,y,-,-,-,-,-,-,-,a,-,-,r,-,u,r,-,-,-,-,-,-,-,-
muru1266,-,-,-,m,-,-,-,-,-,-,-,a,-,-,n,k,i,t,-,-,a,-,-,-,-,-
darl1243,-,-,-,b,-,-,-,-,-,-,-,u,-,-,n,-,-,d,-,-,i,-,-,-,-,-
guny1241,-,i,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,u,-,-,-,-,-
marg1253,-,i,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,u,-,-,-,-,-
gugu1255,-,-,-,d,-,-,-,-,-,-,-,a,k,i,d,-,a,k,-,-,i,-,-,-,-,-
dyaa1242,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-,b,-,-,u,n,-,-,-,-
yidi1250,-,-,-,5,-,-,-,-,-,-,-,u,-,-,n,-,-,b,-,-,u,-,-,-,-,-
dyir1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,u,n,-,-,a,y
warr1255,-,-,-,d,-,-,-,y,-,-,-,u,-,-,-,-,-,b,-,-,u,5,-,-,-,-
wikm1247,-,i,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-
umpi1239,-,-,-,N,-,-,-,-,-,-,-,a,-,-,-,-,-,T,-,-,u,-,-,-,-,-
gurd1238,n,i,-,x,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-
ngaa1240,-,-,-,p,u,-,-,r,i,5,p,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pint1250,-,-,-,k,-,-,-,-,a,n,m,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kuka1246,-,-,-,p,u,-,-,r,-,-,k,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyam1271,-,-,-,m,a,-,-,l,-,-,y,a,-,-,-,-,-,n,-,-,u,-,-,-,-,-
nyan1301,-,-,-,T,a,-,-,-,-,-,k,a,-,-,-,-,-,t,-,-,a,-,-,-,-,-
mart1256,-,-,-,p,u,-,-,r,-,-,k,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kara1476,d,-,-,T,a,-,-,-,-,-,g,a,-,-,-,-,-,d,-,-,-,-,-,-,-,-
waja1257,-,-,-,T,-,-,-,-,-,-,-,a,-,-,-,-,-,d,-,-,u,-,-,-,-,-
bayu1240,-,-,-,w,-,-,-,-,-,-,-,a,-,-,n,-,-,d,-,-,u,r,-,-,a,-
dhal1245,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,d,-,-,u,-,-,-,-,-
dhar1247,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,d,-,-,u,l,y,b,a,-
kurr1243,-,-,-,T,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,u,-,-,-,-,-
pany1241,m,i,n,t,-,-,-,-,-,-,-,a,-,-,-,-,-,l,y,p,a,-,-,-,-,-
ngar1287,-,-,-,5,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,i,-,-,-,-,-
yind1247,-,-,-,5,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,i,-,-,-,-,-
nyun1247,-,-,-,d,a,-,-,-,-,-,b,a,-,-,-,-,-,l,k,-,a,n,-,-,-,-
warl1254,-,-,-,p,-,-,i,N,-,-,k,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
waru1265,-,-,-,n,a,L,i,N,i,n,T,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-
guri1247,-,-,-,t,a,-,-,l,-,-,y,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-
ngar1235,-,-,-,y,a,-,-,m,-,-,-,a,-,-,-,-,-,g,-,-,-,-,-,-,-,-
mudb1240,-,-,-,y,a,-,-,w,a,-,k,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
jaru1254,-,-,-,l,a,-,-,n,-,-,b,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
adny1235,-,-,-,y,a,t,-,i,-,-,y,a,-,-,-,-,-,t,-,-,i,-,-,-,-,-
dier1241,-,-,-,t,a,-,-,n,-,-,k,a,-,-,r,-,a,l,-,-,i,-,-,-,-,-
yand1253,-,-,-,m,a,-,-,n,-,-,k,a,-,-,-,-,-,l,-,-,i,-,-,-,-,-
dhuw1249,-,-,-,g,-,-,-,-,-,-,-,a,-,-,N,-,-,g,-,-,a,-,-,-,-,-
djam1256,-,-,-,g,-,-,-,-,-,-,-,a,-,-,N,-,-,g,-,-,a,-,-,-,-,-
gupa1247,-,-,-,g,-,-,-,-,-,-,-,a,-,-,N,-,-,g,-,-,a,-,-,-,-,-
guma1253,-,-,-,b,-,-,-,-,-,-,-,u,-,-,l,-,-,4,-,-,a,-,-,-,-,-
dhan1270,-,-,-,g,-,-,-,-,-,-,-,a,-,-,N,-,-,g,-,-,a,-,-,-,-,-
dayi1244,-,-,-,b,-,-,-,-,-,-,-,u,-,-,l,-,-,4,-,-,a,-,-,-,-,-
rita1239,-,-,-,g,-,-,-,-,-,-,-,a,-,-,N,-,-,g,-,-,a,-,-,-,-,-
yann1237,-,-,-,g,-,-,-,-,-,-,-,a,-,-,N,-,-,g,-,-,a,-,-,-,-,-
djin1253,-,-,-,b,-,-,-,-,-,-,-,a,-,-,L,-,-,d,T,-,i,-,-,-,-,-
waga1260,-,-,-,-,-,-,-,-,-,-,-,u,-,-,l,-,-,-,-,-,i,n,-,-,-,-
warl1256,-,-,-,m,-,-,-,-,-,-,-,a,-,-,n,-,-,-,-,-,u,-,-,-,-,-
yany1243,-,-,-,m,a,-,-,-,-,-,T,a,-,-,r,m,a,T,-,-,a,r,-,-,-,-
kala1377,s,o,-,b,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-
alya1239,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,-,e,n,-,p,-,-
