language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
gami1243,-,-,-,b,a,-,-,-,i,n,-,-,-,a,-,-,-
gami1243,-,-,-,b,a,-,-,-,y,n,-,-,-,a,-,-,-
wira1262,-,-,-,b,a,-,-,-,-,b,-,-,-,e,-,n,-
wang1291,-,-,-,b,u,-,-,-,-,b,-,-,-,a,-,-,-
muru1266,-,-,-,b,a,-,-,-,-,d,-,-,-,a,i,n,-
kumb1268,-,-,-,b,a,-,-,-,-,b,-,-,-,a,-,-,-
darl1243,-,-,-,k,o,-,-,-,m,b,i,t,-,a,-,-,-
guny1241,-,-,-,y,a,-,-,-,-,b,-,-,-,u,-,-,-
marg1253,-,-,-,y,a,-,-,-,-,b,-,-,-,u,-,-,-
kung1258,-,-,-,y,a,-,-,-,-,b,-,-,-,u,-,-,-
bidy1243,-,-,-,y,a,-,-,-,-,b,-,-,-,u,-,-,-
gugu1255,-,-,-,d,u,-,-,-,n,T,-,-,-,o,-,-,-
kuku1273,-,-,-,N,a,-,-,-,n,T,-,-,-,a,-,n,-
dyaa1242,-,-,-,5,u,-,-,-,m,b,-,-,-,u,-,-,-
yidi1250,-,-,-,b,i,-,-,-,m,b,-,-,-,i,-,-,-
dyir1250,-,-,-,N,u,-,-,-,m,-,-,-,-,a,-,-,-
warr1255,-,d,-,y,a,-,-,-,N,-,-,-,-,a,-,-,-
paka1251,-,-,-,N,a,-,-,-,-,t,-,-,-,i,-,-,-
kuku1280,-,-,-,N,a,-,-,-,-,T,-,-,-,i,-,-,-
wikm1247,-,-,-,p,-,-,-,-,-,-,-,-,-,i,-,p,-
umpi1239,-,-,-,p,i,-,-,-,-,p,-,-,-,i,-,-,-
kuuk1238,-,-,-,p,i,-,-,-,-,p,-,-,-,i,-,-,-
kanj1260,-,-,-,p,i,-,-,-,-,p,-,-,-,i,-,-,-
gurd1238,-,-,-,-,i,-,-,-,-,b,-,-,-,-,-,-,-
ngaa1240,-,-,-,m,a,-,-,-,-,m,-,-,-,a,-,-,-
pitj1243,-,-,-,m,a,-,-,-,-,m,-,-,-,a,-,-,-
