language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
yind1247,-,-,-,-,-,-,y,-,-,i,-,-,l,i,-,w,a,y,-,-,-,-,i,-,-,-
nyun1247,-,-,-,-,-,-,w,-,-,a,-,-,n,-,-,d,u,r,-,-,-,k,a,-,-,-
warl1255,-,-,-,-,-,-,w,-,-,a,-,-,l,-,-,-,u,n,-,-,-,k,a,-,-,-
warl1254,-,-,-,-,-,-,p,-,-,a,-,-,r,-,-,-,a,r,-,-,-,-,i,-,-,-
waru1265,-,-,-,-,-,-,N,a,m,a,-,-,N,-,-,-,a,m,-,-,-,-,a,-,-,-
guri1247,-,-,-,-,-,-,w,-,-,a,-,-,T,-,-,-,-,-,-,-,-,-,i,-,-,-
ngar1235,-,-,-,-,-,-,w,-,-,a,-,-,T,-,-,-,-,-,-,-,-,-,i,-,-,-
mudb1240,-,-,-,-,-,-,w,-,-,a,-,-,T,-,-,-,-,-,-,-,-,-,i,-,-,-
jaru1254,N,a,o,l,a,N,g,-,-,a,-,-,l,-,-,-,-,-,-,-,-,-,a,-,n,-
adny1235,-,-,-,-,-,-,-,-,-,u,-,-,r,-,-,-,a,5,-,-,-,-,i,-,-,-
naru1238,-,-,-,-,-,-,b,-,-,a,-,-,d,-,-,b,a,d,-,-,-,-,-,-,-,-
dier1241,-,-,-,-,-,-,k,-,-,u,-,-,r,i,-,k,i,r,-,-,-,-,a,-,-,-
yand1253,-,-,-,-,-,-,k,-,-,u,-,-,r,i,-,k,i,r,-,-,-,-,a,-,-,-
dhuw1249,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,T,E,r,-,-,-,-,i,-,-,-
djam1256,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,T,E,r,-,-,-,-,i,-,-,-
gupa1247,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,T,E,r,-,-,-,-,i,-,-,-
guma1253,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,T,E,r,-,-,-,-,i,-,-,-
dhan1270,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,T,E,r,-,-,-,-,i,-,-,-
dayi1244,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,T,E,r,-,-,-,-,i,-,-,-
rita1239,-,-,-,-,-,-,m,-,-,o,-,-,t,-,-,T,-,-,-,-,-,-,-,-,-,-
yann1237,-,-,-,-,-,-,g,-,-,u,-,-,l,u,N,g,u,l,-,-,-,-,u,-,N,-
djin1253,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,i,r,d,u,y,N,u,-,-,-
waga1260,-,-,-,-,-,-,k,-,-,u,-,-,T,a,-,m,a,L,-,-,-,-,a,-,-,-
yany1243,-,-,-,-,-,-,b,-,-,u,-,-,T,i,-,m,a,l,-,-,-,-,a,-,-,-
kala1377,-,-,-,-,-,-,-,-,-,o,-,-,r,i,-,p,a,r,-,-,-,-,a,-,-,-
alya1239,m,-,-,-,-,-,p,w,-,e,-,-,l,-,-,-,a,r,-,-,-,-,-,-,-,-
west2441,m,-,-,-,-,-,p,-,-,u,-,-,L,-,-,-,a,r,-,-,-,-,a,-,-,-
