language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
gami1243,k,-,u,m,-,i,-,-,l,-,-,-,-,-,-,-,-,-
gami1243,-,-,w,-,-,a,-,-,r,-,-,a,-,-,-,i,-,-
wira1262,-,-,w,-,-,i,-,-,r,-,-,a,-,-,-,y,-,-
wang1291,-,-,w,a,-,i,-,-,l,-,-,-,-,-,-,-,-,-
muru1266,-,-,t,-,-,a,-,-,l,-,-,u,w,-,-,i,-,-
kumb1268,-,-,b,-,-,i,y,a,g,-,-,a,-,-,-,y,-,-
darl1243,-,-,N,-,-,a,-,-,d,-,-,a,-,-,-,-,-,-
guny1241,-,-,g,-,-,a,-,-,r,-,-,a,-,-,-,-,-,-
marg1253,-,-,g,-,-,a,-,-,d,-,-,a,-,-,-,-,-,-
kung1258,-,-,g,-,-,a,-,-,r,-,-,a,b,a,r,i,-,-
bidy1243,-,-,k,-,-,a,-,-,r,-,-,a,-,-,-,-,-,-
maya1280,-,-,y,-,-,a,-,-,t,-,-,i,-,-,-,-,-,-
gugu1255,-,-,g,-,-,a,-,-,r,-,-,i,-,-,-,-,-,-
kuku1273,-,-,k,-,-,a,-,-,r,-,-,i,-,-,-,-,-,-
dyaa1242,-,-,m,-,-,a,y,N,g,-,-,a,-,-,-,-,-,-
yidi1250,-,-,N,-,-,u,-,-,T,-,-,u,-,-,-,-,-,-
dyir1250,-,-,d,-,y,a,-,-,g,-,-,i,-,-,n,-,-,-
warr1255,-,-,b,i,y,a,-,-,-,-,-,y,-,-,-,-,-,-
paka1251,-,-,y,-,-,a,-,-,q,-,-,a,-,-,-,-,-,-
kuku1280,-,-,y,-,-,a,-,-,7,-,-,a,-,-,-,-,-,-
wikm1247,-,-,-,-,-,a,-,-,p,-,-,a,-,-,-,N,-,-
umpi1239,u,-,l,-,-,-,-,m,p,-,-,a,-,-,-,y,-,-
kuuk1238,-,-,N,-,-,a,-,m,p,-,-,a,-,-,-,-,-,-
gurd1238,-,-,-,-,-,a,-,-,d,-,-,-,-,-,-,-,-,-
ngaa1240,-,-,w,-,-,i,-,-,y,-,-,a,-,-,-,t,-,u
pitj1243,-,-,w,-,-,i,-,-,y,-,-,a,-,-,-,-,-,-
pint1250,-,-,w,-,-,i,-,-,y,-,-,a,-,-,-,-,-,-
kuka1246,-,-,w,-,-,i,-,-,T,-,-,a,-,-,-,-,-,-
nyam1271,-,-,w,-,-,i,-,-,r,-,-,e,-,-,-,-,-,-
nyan1301,-,-,m,-,-,u,-,-,n,-,-,u,-,-,-,-,-,-
mart1256,-,-,w,-,-,i,-,-,y,-,-,a,-,-,-,-,-,-
wanm1242,-,-,p,-,-,a,-,-,t,-,-,i,-,-,-,-,-,-
kara1476,-,-,m,-,-,o,-,-,l,-,-,a,-,-,-,l,-,-
nhan1238,-,-,m,-,-,a,-,-,l,-,y,a,-,-,-,-,-,-
waja1257,-,-,b,-,-,a,-,-,g,-,-,i,-,-,-,-,-,-
bayu1240,-,-,k,-,-,u,-,-,d,-,-,a,-,-,-,-,-,-
dhal1245,-,-,k,-,-,u,-,-,d,-,-,a,-,-,-,-,-,-
dhar1247,-,-,t,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
kurr1243,-,-,y,-,-,u,-,-,L,-,-,u,-,-,-,-,-,-
