language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
naru1238,-,-,-,-,-,-,b,-,-,a,-,-,-,r,-,-,-,-,-,o,-,-,-,-,-,-,-,-
dier1241,-,-,-,-,-,-,N,-,-,a,n,-,-,t,-,-,-,-,-,i,-,-,-,-,-,-,-,-
yand1253,-,-,-,-,-,-,k,-,-,a,-,-,-,t,-,-,-,-,-,i,-,-,-,-,-,-,-,-
dhuw1249,-,-,-,-,-,-,N,-,-,a,-,-,-,n,-,-,-,-,-,a,-,-,-,k,-,-,-,-
djam1256,-,-,-,-,-,-,N,-,-,a,-,-,-,n,-,-,-,-,-,a,-,-,-,k,-,-,-,-
gupa1247,-,-,-,-,-,-,N,-,-,a,-,-,-,n,-,-,-,-,-,a,-,-,-,k,-,-,-,-
guma1253,-,-,-,-,-,-,N,-,-,a,-,-,-,n,-,-,-,-,-,a,-,-,-,k,-,-,-,-
dhan1270,-,-,-,-,-,-,w,-,-,E,-,y,i,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dayi1244,-,-,-,-,-,-,b,E,w,a,-,-,-,r,-,-,-,-,-,a,-,-,-,7,-,-,-,-
rita1239,-,-,-,-,-,-,d,-,-,E,-,-,-,N,-,-,-,-,-,-,-,-,-,g,-,-,-,u
yann1237,-,-,-,-,-,-,d,-,-,E,-,-,-,N,-,-,-,-,-,-,-,-,-,g,-,-,-,u
djin1253,-,-,-,-,-,-,m,-,-,u,-,-,-,5,-,-,d,T,-,a,-,-,-,l,-,-,-,-
waga1260,-,-,-,-,-,-,k,-,-,i,-,-,-,l,y,7,-,-,-,a,-,-,-,L,-,-,-,-
warl1256,-,-,-,-,-,-,k,-,-,a,-,-,-,L,-,-,-,-,-,a,-,-,-,-,-,-,-,-
yany1243,l,a,w,a,r,a,m,-,-,a,-,-,-,n,-,t,a,r,-,a,-,-,-,-,-,-,-,-
kala1377,-,-,-,-,-,-,-,-,-,u,-,-,-,r,-,-,-,u,-,i,-,-,-,-,-,-,-,-
alya1239,-,-,-,a,-,-,k,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ande1247,-,-,-,-,-,-,k,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-
west2441,l,-,-,u,N,-,k,-,-,u,-,-,-,l,-,t,-,T,-,a,-,-,-,-,-,-,-,-
