language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
viet1252,t,-,-,-,-,-,-,-,-,r,o,-,o,-,n,-,-,-,-
mang1378,m,-,-,-,-,-,-,-,-,-,-,-,3,-,N,v,i,3,-
east2333,-,-,-,-,-,-,-,-,-,w,-,-,3,-,l,-,-,-,-
maaa1253,-,-,r,-,w,-,-,r,-,w,-,-,a,-,l,-,-,-,-
maaa1253,-,-,r,-,w,-,-,r,-,w,-,-,a,-,N,-,-,-,-
bulo1242,-,-,r,-,w,-,-,r,-,w,-,-,3,-,l,-,-,-,-
chra1242,t,-,r,-,o,n,-,r,a,w,-,-,e,-,5,-,-,-,-
nyah1249,-,-,-,-,-,-,-,-,-,p,-,-,o,-,m,-,-,-,-
lave1248,-,-,-,-,-,-,-,-,-,l,-,-,u,a,n,-,-,-,-
tali1257,p,-,-,-,3,-,-,-,-,l,-,-,o,-,m,-,-,-,-
alak1253,k,-,-,-,3,-,-,-,-,p,-,-,o,-,m,-,-,-,-
hala1252,t,-,-,-,3,N,w,N,-,w,-,-,i,-,l,-,-,-,-
cuaa1241,-,-,-,-,-,-,-,-,-,w,-,-,i,-,l,-,-,-,-
ngeq1245,-,-,-,-,-,-,-,-,-,p,a,L,o,-,l,-,-,-,-
phon1246,t,-,-,-,-,-,-,-,-,b,-,-,3,-,r,-,-,-,-
nyah1250,k,-,-,-,3,-,-,-,-,l,-,p,u,-,m,-,-,-,-
monn1252,k,-,h,k,h,-,-,-,-,d,-,-,o,-,m,-,-,-,-
kens1248,t,-,-,-,E,-,-,-,-,l,-,-,E,-,w,-,-,-,-
seme1247,b,-,-,-,u,-,-,-,-,l,-,-,a,-,t,-,-,-,-
cent1989,-,-,-,-,-,-,-,-,-,m,-,-,u,-,l,-,-,-,-
nort2684,k,-,-,-,-,-,-,-,-,m,-,-,o,-,l,-,-,-,-
aheu1239,m,-,-,-,-,-,-,-,-,-,-,-,o,-,n,-,-,-,-
aheu1239,k,-,-,-,a,-,-,-,-,l,-,-,o,-,m,-,-,-,-
mlab1235,k,-,-,-,-,-,-,-,-,l,-,-,o,-,m,-,-,-,-
ruch1235,-,-,-,-,-,-,-,-,-,k,-,-,3,-,l,-,-,o,N
ruma1248,-,-,-,-,-,-,-,-,-,k,-,-,-,-,l,-,-,a,N
huuu1240,-,-,-,-,-,-,-,-,-,m,-,-,a,-,l,-,-,-,-
khan1274,-,-,-,-,-,-,-,-,-,m,-,-,o,-,n,-,-,-,-
bitt1240,t,-,S,-,3,-,-,l,-,v,i,-,a,-,l,-,-,-,-
puoc1238,-,-,-,-,-,-,-,-,-,m,-,-,o,-,n,-,-,-,-
carn1240,T,t,s,-,u,-,-,-,-,v,-,-,i,-,-,-,-,-,-
khas1269,p,-,-,-,i,-,-,-,-,L,-,-,u,-,n,-,-,-,-
sant1410,-,-,-,-,a,-,-,-,-,T,-,-,u,-,r,-,-,-,-
mund1320,-,-,-,-,-,-,-,-,-,g,-,-,o,-,l,-,-,-,-
sora1254,-,-,-,-,-,-,-,-,-,y,-,-,a,-,r,y,a,a,r
pare1266,-,-,-,-,-,-,-,-,-,g,-,-,u,-,r,u,-,u,m
buga1247,p,-,-,-,3,-,-,3,-,w,-,-,a,-,t,-,-,-,-
