language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
viet1252,k,-,-,h,-,k,-,h,o,-,-,-,-,-,o,-,i,-,-,-
mang1378,-,-,-,-,-,-,-,y,-,-,-,-,-,-,i,5,i,-,-,E
east2333,-,-,-,-,-,-,-,5,-,-,-,-,-,-,u,-,e,-,-,-
maaa1253,-,-,-,-,-,-,-,5,3,-,-,-,h,-,u,-,k,-,-,-
maaa1253,-,-,-,-,-,-,-,5,-,-,-,-,h,5,u,-,k,-,-,-
bulo1242,-,-,-,-,-,-,-,5,-,-,-,-,-,-,i,-,e,-,-,m
chra1242,-,-,-,-,-,-,-,5,-,-,-,-,-,-,u,-,7,-,-,-
tamp1251,-,-,-,7,-,-,-,y,-,-,-,-,-,-,a,-,y,-,-,-
nyah1249,-,-,-,7,-,-,-,5,-,-,-,-,-,-,u,-,y,-,-,-
lave1248,-,-,-,7,-,-,-,5,-,-,-,-,-,-,u,-,y,-,-,-
oyyy1238,-,-,-,-,-,-,-,y,-,-,-,-,-,-,u,3,y,-,-,-
tali1257,-,-,-,7,-,-,-,5,-,-,-,-,-,-,u,3,y,-,-,-
alak1253,-,-,-,-,-,-,-,5,d,-,-,-,Z,-,u,-,y,-,-,-
cuaa1241,-,-,-,7,-,-,-,5,-,-,-,-,-,-,u,-,y,-,-,-
west2398,k,h,k,h,a,r,-,y,3,-,-,-,-,-,3,-,k,-,-,-
ngeq1245,-,-,-,p,a,-,-,l,-,-,-,-,-,-,u,-,t,-,-,-
sooo1254,-,-,-,p,-,-,-,-,-,-,-,-,-,-,o,-,h,-,-,-
nyah1250,-,-,-,-,-,-,-,y,-,-,-,-,-,-,a,-,k,-,-,-
monn1252,-,-,-,-,-,-,-,y,-,-,-,-,-,-,a,-,k,-,-,-
sema1266,-,-,-,-,-,-,-,T,-,-,-,-,t,s,a,-,s,-,-,-
temi1246,-,-,-,-,-,-,-,y,-,-,-,-,-,-,a,-,y,-,-,-
kens1248,-,-,-,7,i,-,-,y,-,-,-,-,-,-,E,-,y,-,-,-
jeha1242,-,-,-,7,3,-,-,y,-,-,-,-,7,-,e,-,y,-,-,-
seme1247,-,-,-,d,-,-,-,Z,3,-,-,-,l,-,3,-,k,-,-,-
sema1265,-,-,-,d,-,-,-,Z,3,-,-,-,l,-,3,-,k,-,-,-
cent1989,-,-,-,p,-,h,p,h,3,-,-,-,s,-,E,-,N,-,-,-
nort2684,-,-,-,p,-,-,-,-,-,-,-,-,-,-,E,-,5,-,-,-
aheu1239,-,-,-,-,-,-,-,k,a,-,-,-,h,-,o,-,y,-,-,-
mlab1235,-,-,u,m,-,-,-,n,-,-,-,-,-,-,u,-,N,-,-,-
ruch1235,-,-,-,-,-,-,-,-,-,-,-,-,t,-,o,-,7,-,-,-
ruma1248,-,-,-,-,-,-,-,-,-,-,-,-,t,-,a,-,k,-,-,-
huuu1240,-,-,-,-,-,-,-,m,u,-,-,-,t,N,a,-,l,-,-,-
khan1274,-,-,-,-,-,-,-,k,u,-,-,-,-,-,3,-,n,-,-,-
bitt1240,-,-,-,-,-,-,-,k,3,-,-,-,t,-,a,-,7,-,-,-
puoc1238,-,-,-,-,-,-,-,p,3,-,-,-,t,-,o,-,w,-,-,-
carn1240,-,-,-,-,-,-,-,l,-,-,-,-,-,-,u,-,l,-,-,-
khas1269,-,-,-,n,-,d,-,n,-,-,-,-,d,-,e,-,m,-,-,-
khar1287,-,-,-,-,-,-,-,m,-,-,-,-,-,-,o,-,g,-,-,-
juan1238,-,-,-,-,-,-,-,k,u,a,L,e,s,-,o,-,N,-,-,-
sant1410,d,-,-,h,-,d,-,h,u,-,-,-,-,-,a,-,-,-,-,-
mund1320,-,-,-,-,-,-,-,s,u,-,-,-,k,-,u,-,l,-,-,-
kork1243,d,-,-,h,-,d,-,h,u,-,-,-,-,-,a,-,-,-,-,-
sora1254,-,-,-,-,-,-,-,-,u,-,-,-,m,-,u,-,d,-,-,-
pare1266,-,-,-,-,-,-,-,m,u,-,-,-,m,-,u,-,7,-,-,n
bond1245,-,-,-,-,-,-,-,-,-,-,-,-,m,-,u,-,g,s,i,N
buga1247,-,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,i,-,-,-
