language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
east2333,m,h,-,-,-,-,-,-,m,-,a,-,-,y,-
maaa1253,m,h,-,-,-,-,-,-,-,-,E,-,-,-,-
maaa1253,m,h,-,-,-,-,-,-,m,-,E,-,-,-,-
bulo1242,-,7,-,-,-,-,-,-,m,-,e,-,-,-,-
chra1242,m,-,-,-,-,-,-,-,-,-,E,-,-,-,-
sree1244,-,p,-,-,-,-,-,-,-,-,a,-,-,-,-
chil1279,m,h,-,-,-,-,-,-,m,-,E,-,-,-,-
tamp1251,n,-,-,-,-,-,-,-,-,-,a,-,-,w,7
nyah1249,-,7,-,-,-,-,-,-,n,-,a,-,-,w,-
lave1248,-,7,-,-,-,-,-,-,n,-,o,-,-,w,-
oyyy1238,-,d,-,-,-,-,-,-,-,-,a,-,-,w,-
tali1257,-,7,-,-,-,-,-,-,n,-,a,-,-,w,-
alak1253,-,t,-,-,-,-,3,-,m,-,a,-,-,y,-
cuaa1241,-,7,-,-,-,-,-,-,n,-,3,-,-,w,-
hala1252,-,7,-,-,-,-,-,-,n,-,a,-,-,w,-
todr1244,-,-,-,-,-,-,-,-,n,-,e,-,-,w,-
katu1272,-,t,-,-,-,-,a,-,m,-,E,-,-,-,-
ngeq1245,-,t,-,-,-,-,a,m,m,-,E,-,-,7,-
trii1240,-,t,-,-,-,-,a,-,m,-,a,-,-,y,-
paco1243,-,t,-,-,-,-,3,m,m,-,E,-,-,-,-
phon1246,-,t,-,-,-,-,r,-,m,-,3,-,-,y,-
nyah1250,-,t,-,-,-,-,3,-,m,-,i,-,-,7,-
monn1252,-,t,-,-,-,-,a,-,m,-,i,-,-,-,-
sema1266,-,p,-,-,-,-,-,-,-,-,a,-,-,y,-
temi1246,-,p,-,-,-,-,-,-,-,-,a,-,-,y,-
jahh1242,-,p,-,-,-,-,-,-,-,-,a,-,-,y,-
kens1248,-,k,-,-,-,-,a,-,n,-,a,b,i,l,-
jeha1242,-,p,-,-,-,-,-,-,-,-,a,-,-,y,-
seme1247,-,7,-,-,-,-,-,-,-,-,a,r,E,h,-
sema1265,-,s,-,-,-,-,-,-,p,-,a,-,-,y,-
cent1989,-,t,-,h,t,h,3,-,m,-,i,-,-,-,-
nort2684,-,t,-,h,t,h,-,-,m,-,E,-,-,y,-
mlab1235,-,h,-,-,-,-,-,-,m,-,E,-,-,7,-
rucc1239,-,-,-,-,-,-,-,-,b,-,3,-,-,y,-
mali1278,-,-,-,-,-,-,-,-,b,-,3,-,-,y,7
aheu1239,-,t,-,-,-,-,a,-,m,-,a,-,-,-,-
viet1252,-,-,-,-,-,-,-,-,m,3,3,-,-,i,-
ruch1235,-,k,-,-,-,-,a,-,m,-,a,-,-,i,-
ruma1248,-,t,-,-,-,-,3,-,m,-,a,-,-,i,-
huuu1240,-,t,-,h,t,h,a,7,m,-,e,-,-,7,-
khan1274,-,-,-,-,-,-,-,-,m,-,i,-,3,-,-
bitt1240,-,-,-,-,-,-,-,-,n,-,i,-,3,7,-
puoc1238,-,h,-,-,-,-,3,-,m,-,e,-,-,-,-
mang1378,-,-,-,-,-,-,-,-,m,-,e,-,-,-,-
nanc1247,-,t,i,y,-,-,3,-,-,-,3,-,-,h,-
khar1287,-,t,-,-,-,-,o,n,m,-,E,-,-,-,-
juan1238,-,n,-,-,-,-,o,-,-,-,a,-,-,-,-
sant1410,-,n,-,-,-,-,a,-,w,-,a,-,-,-,-
mund1320,-,n,-,-,-,-,a,-,w,-,a,-,-,-,-
sora1254,-,t,-,-,-,-,a,m,m,-,e,-,-,-,-
pare1266,-,t,-,-,-,-,e,7,m,-,e,-,-,-,-
bond1245,-,t,-,-,-,-,i,-,m,-,e,-,-,-,-
khas1269,-,t,-,h,t,h,i,m,m,-,a,-,-,i,-
buga1247,-,s,-,-,-,-,-,-,-,-,a,-,-,-,-
jehh1245,-,7,-,-,-,-,-,-,n,-,a,-,-,o,-
