language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
viet1252,-,-,-,t,-,-,a,-,i,-,-,-,-
mang1378,-,-,-,7,-,-,E,-,N,-,-,-,-
east2333,-,-,-,t,-,-,-,-,i,-,-,-,-
maaa1253,-,-,-,t,-,-,-,-,i,-,-,-,-
maaa1253,-,-,-,t,-,-,-,-,i,-,-,-,-
bulo1242,-,-,-,t,-,-,-,-,i,-,-,-,-
chra1242,-,-,-,t,-,-,-,-,i,-,-,-,-
tamp1251,-,-,-,t,-,-,a,-,y,-,-,-,-
nyah1249,-,-,-,t,-,-,-,-,i,-,-,-,-
lave1248,-,-,-,t,-,-,-,-,3,-,y,-,-
oyyy1238,-,-,-,t,-,-,-,-,i,-,-,-,-
tali1257,-,-,-,t,-,-,-,-,i,-,-,-,-
alak1253,-,-,-,t,-,-,-,-,i,-,-,-,-
todr1244,h,3,-,d,-,-,-,-,i,-,N,-,-
cuaa1241,-,-,-,t,-,-,-,-,i,-,-,-,-
west2398,-,-,-,t,-,-,3,-,y,-,-,-,-
ngeq1245,-,-,-,t,-,-,a,-,y,-,-,-,-
sooo1254,7,a,-,t,-,-,-,-,i,-,-,-,-
paco1243,7,3,-,t,-,-,-,-,i,-,-,-,-
phon1246,-,-,-,t,-,-,-,-,3,-,y,-,-
nyah1250,-,-,-,t,-,-,-,-,E,-,y,-,-
monn1252,-,-,-,t,-,-,a,-,i,-,-,-,-
sema1266,-,-,-,t,-,-,-,-,3,-,k,-,N
temi1246,-,-,-,t,-,-,-,-,i,-,k,-,-
jahh1242,-,-,-,t,-,-,-,-,i,-,N,-,-
kens1248,T,-,-,t,-,-,s,-,a,-,s,-,-
jeha1242,T,-,-,t,-,-,s,-,y,a,s,-,-
seme1247,-,-,-,t,h,t,h,-,i,-,-,-,-
sema1265,-,-,-,t,-,-,-,-,i,-,-,-,-
cent1989,t,-,-,t,-,-,a,-,y,-,-,-,-
nort2684,-,-,-,d,-,-,a,-,y,-,-,-,-
aheu1239,-,-,-,s,-,-,-,-,i,-,-,-,-
mlab1235,-,-,-,t,-,-,-,-,i,-,7,-,-
ruch1235,-,-,-,t,-,-,a,-,i,-,-,-,-
ruma1248,-,-,-,t,-,-,a,-,i,-,-,-,-
ruma1248,-,-,-,t,-,-,a,-,i,-,-,-,-
huuu1240,-,-,-,t,h,t,h,-,i,-,-,-,-
khan1274,-,-,-,t,-,-,-,-,i,-,-,-,-
bitt1240,-,-,-,t,-,-,-,-,i,-,-,-,-
puoc1238,-,-,-,k,-,-,-,-,3,-,s,a,p
carn1240,-,-,-,t,-,-,-,-,i,-,-,-,-
khas1269,k,-,-,t,-,-,-,-,i,-,-,-,-
khar1287,-,-,-,t,-,-,-,-,i,-,g,-,-
juan1238,-,i,-,t,-,-,-,-,i,-,-,-,-
sant1410,-,-,-,t,-,-,-,-,i,-,-,-,-
mund1320,-,-,-,t,-,-,-,-,i,-,-,-,-
kork1243,-,-,-,t,-,-,-,-,i,-,-,-,-
sora1254,-,-,s,7,-,-,-,-,i,-,-,-,-
pare1266,p,o,d,d,-,-,-,-,o,-,m,-,-
bond1245,-,-,-,t,-,-,i,t,i,-,-,-,-
buga1247,-,-,-,t,-,-,-,-,i,-,e,-,-
